역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft
644,6.000000,0.000000,830.000000,평일,45.327183,40.907937,37.928175,42.892262,56.600794,67.703571,55.135714,48.488889,90.654365,81.815873,75.856349,85.784524,113.201587,135.407143,110.271429,96.977778
645,6.000000,0.000000,830.000000,평일,31.730159,27.134921,26.087302,29.269841,39.785714,52.285714,39.523810,36.555556,77.097222,54.269841,52.174603,58.539683,79.571429,104.571429,79.047619,73.111111
646,6.000000,0.000000,830.000000,평일,31.730159,27.134921,26.087302,29.269841,39.785714,52.285714,39.523810,36.555556,63.460317,54.269841,52.174603,58.539683,79.571429,104.571429,79.047619,73.111111
647,6.000000,0.000000,830.000000,평일,31.730159,27.134921,26.087302,29.269841,39.785714,52.285714,39.523810,36.555556,63.460317,54.269841,52.174603,58.539683,79.571429,104.571429,79.047619,73.111111
648,6.000000,0.000000,830.000000,평일,31.730159,27.134921,26.087302,29.269841,39.785714,52.285714,39.523810,36.555556,63.460317,54.269841,52.174603,58.539683,79.571429,104.571429,79.047619,73.111111
610,6.000000,0.000000,930.000000,일요일,4.309524,11.023810,9.571429,11.119048,10.880952,11.119048,12.214286,5.119048,20.285714,26.095238,42.523810,64.190476,69.761905,88.904762,53.809524,41.619048
611,6.000000,0.000000,930.000000,일요일,4.985119,11.726190,10.752976,12.526786,11.598214,11.747024,12.747024,5.485119,17.380952,23.452381,36.238095,53.000000,55.416667,70.773810,42.273810,32.559524
612,6.000000,0.000000,930.000000,일요일,5.660714,12.428571,11.934524,13.934524,12.315476,12.375000,13.279762,5.851190,14.476190,24.857143,29.952381,41.809524,41.071429,52.642857,30.738095,23.500000
613,6.000000,0.000000,930.000000,일요일,6.336310,13.130952,13.116071,15.342262,13.032738,13.002976,13.812500,6.217262,12.672619,26.261905,26.232143,30.684524,26.726190,34.511905,27.625000,14.440476
614,6.000000,0.000000,930.000000,일요일,7.011905,13.833333,14.297619,16.750000,13.750000,13.630952,14.345238,6.583333,14.023810,27.666667,28.595238,33.500000,27.500000,27.261905,28.690476,13.166667
615,6.000000,0.000000,930.000000,일요일,7.687500,14.535714,15.479167,18.157738,14.467262,14.258929,14.877976,6.949405,16.297619,29.071429,30.958333,36.315476,31.130952,36.702381,29.755952,16.857143
616,6.000000,0.000000,930.000000,일요일,8.363095,15.238095,16.660714,19.565476,15.184524,14.886905,15.410714,7.315476,23.928571,30.738095,41.476190,51.380952,49.880952,57.023810,38.857143,28.333333
617,6.000000,0.000000,930.000000,일요일,9.038690,15.940476,17.842262,20.973214,15.901786,15.514881,15.943452,7.681548,31.559524,41.607143,53.523810,67.357143,68.630952,77.345238,54.452381,39.809524
618,6.000000,0.000000,930.000000,일요일,9.714286,16.642857,19.023810,22.380952,16.619048,16.142857,16.476190,8.047619,39.190476,52.476190,65.571429,83.333333,87.380952,97.666667,70.047619,51.285714
619,6.000000,0.000000,930.000000,일요일,10.047619,17.547619,19.964286,22.446429,17.029762,16.041667,16.970238,9.345238,40.761905,55.964286,70.428571,87.357143,90.809524,104.773810,75.226190,58.369048
620,6.000000,0.000000,930.000000,일요일,10.380952,18.452381,20.904762,22.511905,17.440476,15.940476,17.464286,10.642857,42.333333,59.452381,75.285714,91.380952,94.238095,111.880952,80.404762,65.452381
621,6.000000,0.000000,930.000000,일요일,10.714286,19.357143,21.845238,22.577381,17.851190,15.839286,17.958333,11.940476,43.904762,62.940476,80.142857,95.404762,97.666667,118.988095,85.583333,72.535714
622,6.000000,0.000000,930.000000,일요일,11.047619,20.261905,22.785714,22.642857,18.261905,15.738095,18.452381,13.238095,45.476190,66.428571,85.000000,99.428571,101.095238,126.095238,90.761905,79.619048
623,6.000000,0.000000,930.000000,일요일,13.595238,21.660714,24.398810,22.922619,18.994048,16.428571,19.303571,13.684524,45.595238,64.535714,78.976190,88.821429,90.785714,111.880952,84.595238,74.928571
624,6.000000,0.000000,930.000000,일요일,16.142857,23.059524,26.011905,23.202381,19.726190,17.119048,20.154762,14.130952,45.714286,62.642857,72.952381,78.214286,80.476190,97.666667,78.428571,70.238095
625,6.000000,0.000000,930.000000,일요일,18.690476,24.458333,27.625000,23.482143,20.458333,17.809524,21.005952,14.577381,45.833333,60.750000,66.928571,67.607143,70.166667,83.452381,72.261905,65.547619
626,6.000000,0.000000,930.000000,일요일,21.238095,25.857143,29.238095,23.761905,21.190476,18.500000,21.857143,15.023810,45.952381,58.857143,60.904762,57.000000,59.857143,69.238095,66.095238,60.857143
627,6.000000,0.000000,930.000000,일요일,20.994048,27.119048,30.446429,23.410714,20.952381,19.565476,21.625000,14.934524,48.440476,59.738095,60.892857,53.666667,55.464286,61.500000,58.476190,52.285714
628,6.000000,0.000000,930.000000,일요일,20.750000,28.380952,31.654762,23.059524,20.714286,20.630952,21.392857,14.845238,50.928571,60.619048,63.309524,50.333333,51.071429,53.761905,50.857143,43.714286
629,6.000000,0.000000,930.000000,일요일,20.505952,29.642857,32.863095,22.708333,20.476190,21.696429,21.160714,14.755952,53.416667,61.500000,65.726190,47.000000,46.678571,46.023810,43.238095,35.142857
630,6.000000,0.000000,930.000000,일요일,20.261905,30.904762,34.071429,22.357143,20.238095,22.761905,20.928571,14.666667,55.904762,62.380952,68.142857,44.714286,42.285714,45.523810,41.857143,29.333333
631,6.000000,0.000000,930.000000,일요일,24.695238,33.438095,35.242857,24.366667,23.580952,27.323810,25.185714,20.347619,52.990476,66.876190,70.485714,48.733333,47.161905,54.647619,50.371429,40.695238
632,6.000000,0.000000,930.000000,일요일,29.128571,35.971429,36.414286,26.376190,26.923810,31.885714,29.442857,26.028571,58.257143,71.942857,72.828571,52.752381,53.847619,63.771429,58.885714,52.057143
633,6.000000,0.000000,930.000000,일요일,33.561905,38.504762,37.585714,28.385714,30.266667,36.447619,33.700000,31.709524,67.123810,77.009524,75.171429,56.771429,60.533333,72.895238,67.400000,63.419048
634,6.000000,0.000000,930.000000,일요일,37.995238,41.038095,38.757143,30.395238,33.609524,41.009524,37.957143,37.390476,75.990476,82.076190,77.514286,60.790476,67.219048,82.019048,75.914286,74.780952
635,6.000000,0.000000,930.000000,일요일,42.428571,43.571429,39.928571,32.404762,36.952381,45.571429,42.214286,43.071429,84.857143,87.142857,79.857143,64.809524,73.904762,91.142857,84.428571,86.142857
636,6.000000,0.000000,930.000000,일요일,39.852381,41.180952,37.876190,31.128571,36.090476,45.152381,42.480952,41.123810,79.704762,82.361905,75.752381,62.257143,72.180952,90.304762,84.961905,82.247619
637,6.000000,0.000000,930.000000,일요일,37.276190,38.790476,35.823810,29.852381,35.228571,44.733333,42.747619,39.176190,74.552381,77.580952,71.647619,59.704762,70.457143,89.466667,85.495238,78.352381
638,6.000000,0.000000,930.000000,일요일,34.700000,36.400000,33.771429,28.576190,34.366667,44.314286,43.014286,37.228571,69.400000,72.800000,67.542857,57.152381,68.733333,88.628571,86.028571,74.457143
639,6.000000,0.000000,930.000000,일요일,32.123810,34.009524,31.719048,27.300000,33.504762,43.895238,43.280952,35.280952,64.247619,68.019048,63.438095,54.600000,67.009524,87.790476,86.561905,70.561905
640,6.000000,0.000000,930.000000,일요일,29.547619,31.619048,29.666667,26.023810,32.642857,43.476190,43.547619,33.333333,59.095238,63.238095,59.333333,52.047619,65.285714,86.952381,87.095238,66.666667
641,6.000000,0.000000,930.000000,일요일,25.776984,26.789683,25.250000,22.252381,28.097619,38.014286,38.038095,29.505556,51.553968,53.579365,50.500000,44.504762,56.195238,76.028571,76.076190,59.011111
642,6.000000,0.000000,930.000000,일요일,22.006349,21.960317,20.833333,18.480952,23.552381,32.552381,32.528571,25.677778,44.012698,43.920635,41.666667,36.961905,47.104762,65.104762,65.057143,51.355556
643,6.000000,0.000000,930.000000,일요일,18.235714,17.130952,16.416667,14.709524,19.007143,27.090476,27.019048,21.850000,41.009524,34.261905,32.833333,29.419048,38.014286,54.180952,54.038095,43.700000
644,6.000000,0.000000,930.000000,일요일,14.465079,12.301587,12.000000,10.938095,14.461905,21.628571,21.509524,18.022222,41.361905,32.609524,24.514286,21.876190,28.923810,43.257143,43.019048,36.044444
645,6.000000,0.000000,930.000000,일요일,10.694444,7.472222,7.583333,7.166667,9.916667,16.166667,16.000000,14.194444,41.714286,31.285714,22.190476,17.095238,19.833333,32.333333,32.000000,28.388889
646,6.000000,0.000000,930.000000,일요일,10.694444,7.472222,7.583333,7.166667,9.916667,16.166667,16.000000,14.194444,28.142857,21.523810,15.460317,14.333333,19.833333,32.333333,32.000000,28.388889
647,6.000000,0.000000,930.000000,일요일,10.694444,7.472222,7.583333,7.166667,9.916667,16.166667,16.000000,14.194444,21.388889,14.944444,15.166667,14.333333,19.833333,32.333333,32.000000,28.388889
648,6.000000,0.000000,930.000000,일요일,10.694444,7.472222,7.583333,7.166667,9.916667,16.166667,16.000000,14.194444,21.388889,14.944444,15.166667,14.333333,19.833333,32.333333,32.000000,28.388889
610,6.000000,0.000000,930.000000,토요일,6.214286,16.452381,14.309524,16.333333,15.666667,16.309524,17.642857,7.380952,30.476190,39.761905,64.619048,98.142857,105.190476,135.857143,83.476190,63.285714
611,6.000000,0.000000,930.000000,토요일,6.886905,16.958333,15.419643,17.729167,16.187500,16.747024,17.976190,7.678571,25.452381,33.916667,53.654762,79.309524,82.666667,106.511905,64.869048,48.976190
612,6.000000,0.000000,930.000000,토요일,7.559524,17.464286,16.529762,19.125000,16.708333,17.184524,18.309524,7.976190,20.428571,34.928571,42.690476,60.476190,60.142857,77.166667,46.261905,34.666667
613,6.000000,0.000000,930.000000,토요일,8.232143,17.970238,17.639881,20.520833,17.229167,17.622024,18.642857,8.273810,16.464286,35.940476,35.279762,41.642857,37.619048,47.821429,37.285714,20.357143
614,6.000000,0.000000,930.000000,토요일,8.904762,18.476190,18.750000,21.916667,17.750000,18.059524,18.976190,8.571429,17.809524,36.952381,37.500000,43.833333,35.500000,36.119048,37.952381,17.142857
615,6.000000,0.000000,930.000000,토요일,9.577381,18.982143,19.860119,23.312500,18.270833,18.497024,19.309524,8.869048,20.809524,37.964286,39.720238,46.625000,40.119048,46.095238,38.619048,21.619048
616,6.000000,0.000000,930.000000,토요일,10.250000,19.488095,20.970238,24.708333,18.791667,18.934524,19.642857,9.166667,31.238095,39.666667,54.023810,66.333333,65.142857,73.714286,50.714286,37.190476
617,6.000000,0.000000,930.000000,토요일,10.922619,19.994048,22.080357,26.104167,19.312500,19.372024,19.976190,9.464286,41.666667,54.285714,70.654762,88.095238,90.166667,101.333333,71.547619,52.761905
618,6.000000,0.000000,930.000000,토요일,11.595238,20.500000,23.190476,27.500000,19.833333,19.809524,20.309524,9.761905,52.095238,68.904762,87.285714,109.857143,115.190476,128.952381,92.380952,68.333333
619,6.000000,0.000000,930.000000,토요일,12.500000,22.458333,25.309524,28.470238,21.113095,20.303571,21.648810,11.892857,54.214286,73.916667,93.892857,115.654762,120.321429,138.869048,99.476190,77.821429
620,6.000000,0.000000,930.000000,토요일,13.404762,24.416667,27.428571,29.440476,22.392857,20.797619,22.988095,14.023810,56.333333,78.928571,100.500000,121.452381,125.452381,148.785714,106.571429,87.309524
621,6.000000,0.000000,930.000000,토요일,14.309524,26.375000,29.547619,30.410714,23.672619,21.291667,24.327381,16.154762,58.452381,83.940476,107.107143,127.250000,130.583333,158.702381,113.666667,96.797619
622,6.000000,0.000000,930.000000,토요일,15.214286,28.333333,31.666667,31.380952,24.952381,21.785714,25.666667,18.285714,60.571429,88.952381,113.714286,133.047619,135.714286,168.619048,120.761905,106.285714
623,6.000000,0.000000,930.000000,토요일,19.119048,30.642857,34.244048,32.255952,26.398810,23.047619,27.178571,19.208333,60.952381,86.619048,105.857143,118.952381,121.952381,149.976190,112.845238,100.142857
624,6.000000,0.000000,930.000000,토요일,23.023810,32.952381,36.821429,33.130952,27.845238,24.309524,28.690476,20.130952,61.333333,84.285714,98.000000,104.857143,108.190476,131.333333,104.928571,94.000000
625,6.000000,0.000000,930.000000,토요일,26.928571,35.261905,39.398810,34.005952,29.291667,25.571429,30.202381,21.053571,61.714286,81.952381,90.142857,90.761905,94.428571,112.690476,97.011905,87.857143
626,6.000000,0.000000,930.000000,토요일,30.833333,37.571429,41.976190,34.880952,30.738095,26.833333,31.714286,21.976190,62.095238,79.619048,83.952381,76.666667,80.666667,94.047619,89.095238,81.714286
627,6.000000,0.000000,930.000000,토요일,29.821429,38.458333,42.773810,33.601190,29.761905,27.738095,30.797619,21.345238,67.333333,82.511905,85.547619,73.428571,76.154762,84.607143,80.119048,71.119048
628,6.000000,0.000000,930.000000,토요일,28.809524,39.345238,43.571429,32.321429,28.785714,28.642857,29.880952,20.714286,72.571429,85.404762,87.142857,70.190476,71.642857,75.166667,71.142857,60.523810
629,6.000000,0.000000,930.000000,토요일,27.797619,40.232143,44.369048,31.041667,27.809524,29.547619,28.964286,20.083333,77.809524,88.297619,88.738095,66.952381,67.130952,65.726190,62.166667,49.928571
630,6.000000,0.000000,930.000000,토요일,26.785714,41.119048,45.166667,29.761905,26.833333,30.452381,28.047619,19.452381,83.047619,91.190476,90.333333,63.714286,62.619048,60.904762,56.095238,39.333333
631,6.000000,0.000000,930.000000,토요일,33.161905,45.023810,47.166667,32.704762,31.614286,36.833333,34.152381,27.557143,78.628571,90.047619,94.333333,65.409524,63.228571,73.666667,68.304762,55.114286
632,6.000000,0.000000,930.000000,토요일,39.538095,48.928571,49.166667,35.647619,36.395238,43.214286,40.257143,35.661905,79.076190,97.857143,98.333333,71.295238,72.790476,86.428571,80.514286,71.323810
633,6.000000,0.000000,930.000000,토요일,45.914286,52.833333,51.166667,38.590476,41.176190,49.595238,46.361905,43.766667,91.828571,105.666667,102.333333,77.180952,82.352381,99.190476,92.723810,87.533333
634,6.000000,0.000000,930.000000,토요일,52.290476,56.738095,53.166667,41.533333,45.957143,55.976190,52.466667,51.871429,104.580952,113.476190,106.333333,83.066667,91.914286,111.952381,104.933333,103.742857
635,6.000000,0.000000,930.000000,토요일,58.666667,60.642857,55.166667,44.476190,50.738095,62.357143,58.571429,59.976190,117.333333,121.285714,110.333333,88.952381,101.476190,124.714286,117.142857,119.952381
636,6.000000,0.000000,930.000000,토요일,54.966667,57.052381,52.195238,42.666667,49.419048,61.647619,58.652381,57.023810,109.933333,114.104762,104.390476,85.333333,98.838095,123.295238,117.304762,114.047619
637,6.000000,0.000000,930.000000,토요일,51.266667,53.461905,49.223810,40.857143,48.100000,60.938095,58.733333,54.071429,102.533333,106.923810,98.447619,81.714286,96.200000,121.876190,117.466667,108.142857
638,6.000000,0.000000,930.000000,토요일,47.566667,49.871429,46.252381,39.047619,46.780952,60.228571,58.814286,51.119048,95.133333,99.742857,92.504762,78.095238,93.561905,120.457143,117.628571,102.238095
639,6.000000,0.000000,930.000000,토요일,43.866667,46.280952,43.280952,37.238095,45.461905,59.519048,58.895238,48.166667,87.733333,92.561905,86.561905,74.476190,90.923810,119.038095,117.790476,96.333333
640,6.000000,0.000000,930.000000,토요일,40.166667,42.690476,40.309524,35.428571,44.142857,58.809524,58.976190,45.214286,80.333333,85.380952,80.619048,70.857143,88.285714,117.619048,117.952381,90.428571
641,6.000000,0.000000,930.000000,토요일,35.144444,36.313492,34.380952,30.292857,38.086508,51.642063,51.742063,40.138095,70.288889,72.626984,68.761905,60.585714,76.173016,103.284127,103.484127,80.276190
642,6.000000,0.000000,930.000000,토요일,30.122222,29.936508,28.452381,25.157143,32.030159,44.474603,44.507937,35.061905,60.244444,59.873016,56.904762,50.314286,64.060317,88.949206,89.015873,70.123810
643,6.000000,0.000000,930.000000,토요일,25.100000,23.559524,22.523810,20.021429,25.973810,37.307143,37.273810,29.985714,55.190476,47.119048,45.047619,40.042857,51.947619,74.614286,74.547619,59.971429
644,6.000000,0.000000,930.000000,토요일,20.077778,17.182540,16.595238,14.885714,19.917460,30.139683,30.039683,24.909524,54.142857,42.809524,33.190476,29.771429,39.834921,60.279365,60.079365,49.819048
645,6.000000,0.000000,930.000000,토요일,15.055556,10.805556,10.666667,9.750000,13.861111,22.972222,22.805556,19.833333,53.095238,39.761905,28.428571,21.904762,27.722222,45.944444,45.611111,39.666667
646,6.000000,0.000000,930.000000,토요일,15.055556,10.805556,10.666667,9.750000,13.861111,22.972222,22.805556,19.833333,36.285714,27.507937,21.333333,19.500000,27.722222,45.944444,45.611111,39.666667
647,6.000000,0.000000,930.000000,토요일,15.055556,10.805556,10.666667,9.750000,13.861111,22.972222,22.805556,19.833333,30.111111,21.611111,21.333333,19.500000,27.722222,45.944444,45.611111,39.666667
648,6.000000,0.000000,930.000000,토요일,15.055556,10.805556,10.666667,9.750000,13.861111,22.972222,22.805556,19.833333,30.111111,21.611111,21.333333,19.500000,27.722222,45.944444,45.611111,39.666667
610,6.000000,0.000000,930.000000,평일,2.896825,6.865079,6.880952,11.936508,10.269841,9.071429,8.238095,4.047619,47.000000,57.190476,87.698413,111.682540,111.507937,139.587302,84.873016,64.174603
611,6.000000,0.000000,930.000000,평일,3.495370,7.560185,8.027006,13.398148,11.091821,9.860340,9.018519,5.252315,37.813492,46.150794,71.095238,88.587302,87.206349,108.658730,65.476190,49.984127
612,6.000000,0.000000,930.000000,평일,4.093915,8.255291,9.173060,14.859788,11.913801,10.649250,9.798942,6.457011,28.626984,35.111111,54.492063,65.492063,62.904762,77.730159,46.079365,35.793651
613,6.000000,0.000000,930.000000,평일,4.692460,8.950397,10.319114,16.321429,12.735780,11.438161,10.579365,7.661706,19.440476,24.071429,37.888889,42.396825,38.603175,46.801587,26.682540,21.603175
614,6.000000,0.000000,930.000000,평일,5.291005,9.645503,11.465168,17.783069,13.557760,12.227072,11.359788,8.866402,10.582011,19.291005,22.930335,35.566138,27.115520,24.454145,22.719577,17.732804
615,6.000000,0.000000,930.000000,평일,5.889550,10.340608,12.611221,19.244709,14.379740,13.015983,12.140212,10.071098,20.364087,28.850198,39.499008,40.538690,39.451885,42.762401,24.672619,21.635913
616,6.000000,0.000000,930.000000,평일,6.488095,11.035714,13.757275,20.706349,15.201720,13.804894,12.920635,11.275794,30.474206,44.668651,57.712302,61.775794,64.602183,69.651786,42.059524,35.859127
617,6.000000,0.000000,930.000000,평일,7.086640,11.730820,14.903329,22.167989,16.023699,14.593805,13.701058,12.480489,40.584325,60.487103,75.925595,83.012897,89.752480,96.541171,59.446429,50.082341
618,6.000000,0.000000,930.000000,평일,7.685185,12.425926,16.049383,23.629630,16.845679,15.382716,14.481481,13.685185,50.694444,76.305556,94.138889,104.250000,114.902778,123.430556,76.833333,64.305556
619,6.000000,0.000000,930.000000,평일,9.685185,15.439815,19.800926,25.479938,20.496914,16.984568,16.063272,14.858025,55.281250,81.934028,102.388889,112.402778,124.343750,137.881944,88.465278,79.312500
620,6.000000,0.000000,930.000000,평일,11.685185,18.453704,23.552469,27.330247,24.148148,18.586420,17.645062,16.030864,59.868056,87.562500,110.638889,120.555556,133.784722,152.333333,100.097222,94.319444
621,6.000000,0.000000,930.000000,평일,13.685185,21.467593,27.304012,29.180556,27.799383,20.188272,19.226852,17.203704,64.454861,93.190972,118.888889,128.708333,143.225694,166.784722,111.729167,109.326389
622,6.000000,0.000000,930.000000,평일,15.685185,24.481481,31.055556,31.030864,31.450617,21.790123,20.808642,18.376543,69.041667,98.819444,127.138889,136.861111,152.666667,181.236111,123.361111,124.333333
623,6.000000,0.000000,930.000000,평일,23.522569,31.406250,36.258681,34.573495,36.483796,25.948495,24.530093,20.509838,69.368552,94.951885,117.528770,120.090278,134.642857,154.569940,112.695437,116.738095
624,6.000000,0.000000,930.000000,평일,31.359954,38.331019,41.461806,38.116127,41.516975,30.106867,28.251543,22.643133,69.695437,91.084325,107.918651,103.319444,116.619048,127.903770,102.029762,109.142857
625,6.000000,0.000000,930.000000,평일,39.197338,45.255787,46.664931,41.658758,46.550154,34.265239,31.972994,24.776427,78.394676,90.511574,98.308532,86.548611,98.595238,101.237599,91.364087,101.547619
626,6.000000,0.000000,930.000000,평일,47.034722,52.180556,51.868056,45.201389,51.583333,38.423611,35.694444,26.909722,94.069444,104.361111,103.736111,90.402778,103.166667,76.847222,80.698413,93.952381
627,6.000000,0.000000,930.000000,평일,45.970486,54.032986,54.579861,45.315972,51.510417,41.184028,36.333333,26.619792,91.940972,108.065972,109.159722,90.631944,103.020833,82.368056,73.825397,82.293651
628,6.000000,0.000000,930.000000,평일,44.906250,55.885417,57.291667,45.430556,51.437500,43.944444,36.972222,26.329861,89.812500,111.770833,114.583333,90.861111,102.875000,87.888889,73.944444,70.634921
629,6.000000,0.000000,930.000000,평일,43.842014,57.737847,60.003472,45.545139,51.364583,46.704861,37.611111,26.039931,87.684028,115.475694,120.006944,91.090278,102.729167,93.409722,75.222222,58.976190
630,6.000000,0.000000,930.000000,평일,42.777778,59.590278,62.715278,45.659722,51.291667,49.465278,38.250000,25.750000,85.555556,119.180556,125.430556,91.319444,102.583333,98.930556,76.500000,51.500000
631,6.000000,0.000000,930.000000,평일,53.770833,68.093056,65.872222,50.879167,57.718056,58.715278,43.909722,38.020833,107.541667,136.186111,131.744444,101.758333,115.436111,117.430556,87.819444,76.041667
632,6.000000,0.000000,930.000000,평일,64.763889,76.595833,69.029167,56.098611,64.144444,67.965278,49.569444,50.291667,129.527778,153.191667,138.058333,112.197222,128.288889,135.930556,99.138889,100.583333
633,6.000000,0.000000,930.000000,평일,75.756944,85.098611,72.186111,61.318056,70.570833,77.215278,55.229167,62.562500,151.513889,170.197222,144.372222,122.636111,141.141667,154.430556,110.458333,125.125000
634,6.000000,0.000000,930.000000,평일,86.750000,93.601389,75.343056,66.537500,76.997222,86.465278,60.888889,74.833333,173.500000,187.202778,150.686111,133.075000,153.994444,172.930556,121.777778,149.666667
635,6.000000,0.000000,930.000000,평일,97.743056,102.104167,78.500000,71.756944,83.423611,95.715278,66.548611,87.104167,195.486111,204.208333,157.000000,143.513889,166.847222,191.430556,133.097222,174.208333
636,6.000000,0.000000,930.000000,평일,90.084722,96.586111,74.747222,69.197222,80.901389,93.816667,70.173611,82.777778,180.169444,193.172222,149.494444,138.394444,161.802778,187.633333,140.347222,165.555556
637,6.000000,0.000000,930.000000,평일,82.426389,91.068056,70.994444,66.637500,78.379167,91.918056,73.798611,78.451389,164.852778,182.136111,141.988889,133.275000,156.758333,183.836111,147.597222,156.902778
638,6.000000,0.000000,930.000000,평일,74.768056,85.550000,67.241667,64.077778,75.856944,90.019444,77.423611,74.125000,149.536111,171.100000,134.483333,128.155556,151.713889,180.038889,154.847222,148.250000
639,6.000000,0.000000,930.000000,평일,67.109722,80.031944,63.488889,61.518056,73.334722,88.120833,81.048611,69.798611,134.219444,160.063889,126.977778,123.036111,146.669444,176.241667,162.097222,139.597222
640,6.000000,0.000000,930.000000,평일,59.451389,74.513889,59.736111,58.958333,70.812500,86.222222,84.673611,65.472222,118.902778,149.027778,119.472222,117.916667,141.625000,172.444444,169.347222,130.944444
641,6.000000,0.000000,930.000000,평일,51.496032,63.439683,51.198413,50.690476,61.132540,75.626984,74.784921,57.609524,102.992063,126.879365,102.396825,101.380952,122.265079,151.253968,149.569841,115.219048
642,6.000000,0.000000,930.000000,평일,43.540675,52.365476,42.660714,42.422619,51.452579,65.031746,64.896230,49.746825,87.081349,104.730952,85.321429,84.845238,102.905159,130.063492,129.792460,99.493651
643,6.000000,0.000000,930.000000,평일,35.585317,41.291270,34.123016,34.154762,41.772619,54.436508,55.007540,41.884127,71.170635,82.582540,68.246032,68.309524,83.545238,108.873016,110.015079,83.768254
644,6.000000,0.000000,930.000000,평일,27.629960,30.217063,25.585317,25.886905,32.092659,43.841270,45.118849,34.021429,55.259921,60.434127,51.170635,51.773810,64.185317,87.682540,90.237698,68.042857
645,6.000000,0.000000,930.000000,평일,19.674603,19.142857,17.047619,17.619048,22.412698,33.246032,35.230159,26.158730,39.349206,38.285714,34.095238,35.238095,44.825397,66.492063,70.460317,52.317460
646,6.000000,0.000000,930.000000,평일,19.674603,19.142857,17.047619,17.619048,22.412698,33.246032,35.230159,26.158730,39.349206,38.285714,34.095238,35.238095,44.825397,66.492063,70.460317,52.317460
647,6.000000,0.000000,930.000000,평일,19.674603,19.142857,17.047619,17.619048,22.412698,33.246032,35.230159,26.158730,39.349206,38.285714,34.095238,35.238095,44.825397,66.492063,70.460317,52.317460
648,6.000000,0.000000,930.000000,평일,19.674603,19.142857,17.047619,17.619048,22.412698,33.246032,35.230159,26.158730,39.349206,38.285714,34.095238,35.238095,44.825397,66.492063,70.460317,52.317460
610,6.000000,0.000000,1030.000000,일요일,5.023810,11.595238,9.095238,14.976190,13.285714,12.785714,10.261905,5.238095,38.476190,34.285714,45.571429,77.571429,73.952381,94.285714,50.761905,34.190476
611,6.000000,0.000000,1030.000000,일요일,5.654762,12.443452,10.336310,16.494048,14.107143,13.360119,10.675595,5.580357,32.130952,28.309524,38.214286,63.571429,58.654762,74.488095,40.000000,27.142857
612,6.000000,0.000000,1030.000000,일요일,6.285714,13.291667,11.577381,18.011905,14.928571,13.934524,11.089286,5.922619,25.785714,26.583333,30.857143,49.571429,43.357143,54.690476,29.238095,20.095238
613,6.000000,0.000000,1030.000000,일요일,6.916667,14.139881,12.818452,19.529762,15.750000,14.508929,11.502976,6.264881,19.440476,28.279762,25.636905,39.059524,31.500000,34.892857,23.005952,13.047619
614,6.000000,0.000000,1030.000000,일요일,7.547619,14.988095,14.059524,21.047619,16.571429,15.083333,11.916667,6.607143,15.095238,29.976190,28.119048,42.095238,33.142857,30.166667,23.833333,13.214286
615,6.000000,0.000000,1030.000000,일요일,8.178571,15.836310,15.300595,22.565476,17.392857,15.657738,12.330357,6.949405,20.726190,31.672619,31.345238,45.130952,34.785714,36.500000,24.660714,15.952381
616,6.000000,0.000000,1030.000000,일요일,8.809524,16.684524,16.541667,24.083333,18.214286,16.232143,12.744048,7.291667,28.357143,34.642857,46.547619,52.238095,52.857143,57.904762,38.095238,25.904762
617,6.000000,0.000000,1030.000000,일요일,9.440476,17.532738,17.782738,25.601190,19.035714,16.806548,13.157738,7.633929,35.988095,46.773810,61.750000,67.571429,72.904762,79.309524,53.285714,35.857143
618,6.000000,0.000000,1030.000000,일요일,10.071429,18.380952,19.023810,27.119048,19.857143,17.380952,13.571429,7.976190,43.619048,58.904762,76.952381,82.904762,92.952381,100.714286,68.476190,45.809524
619,6.000000,0.000000,1030.000000,일요일,11.321429,20.011905,21.726190,28.083333,22.339286,19.315476,15.672619,10.202381,45.250000,62.964286,81.773810,87.285714,97.845238,111.059524,74.011905,52.369048
620,6.000000,0.000000,1030.000000,일요일,12.571429,21.642857,24.428571,29.047619,24.821429,21.250000,17.773810,12.428571,46.880952,67.023810,86.595238,91.666667,102.738095,121.404762,79.547619,58.928571
621,6.000000,0.000000,1030.000000,일요일,13.821429,23.273810,27.130952,30.011905,27.303571,23.184524,19.875000,14.654762,48.511905,71.083333,91.416667,96.047619,107.630952,131.750000,85.083333,65.488095
622,6.000000,0.000000,1030.000000,일요일,15.071429,24.904762,29.833333,30.976190,29.785714,25.119048,21.976190,16.880952,50.142857,75.142857,96.238095,100.428571,112.523810,142.095238,90.619048,72.047619
623,6.000000,0.000000,1030.000000,일요일,16.970238,25.553571,30.672619,31.059524,31.136905,26.708333,23.142857,18.000000,50.988095,75.083333,90.488095,89.869048,101.202381,123.559524,84.511905,67.607143
624,6.000000,0.000000,1030.000000,일요일,18.869048,26.202381,31.511905,31.142857,32.488095,28.297619,24.309524,19.119048,51.833333,75.023810,84.738095,79.309524,89.880952,105.023810,78.404762,63.166667
