역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9,congestionCar_10,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft,congestionCar_9_fft,congestionCar_10_fft
409,4.000000,0.000000,530.000000,일요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.333333,2.000000,2.000000,2.666667,2.666667,4.666667,5.333333,4.000000,4.000000,4.000000
410,4.000000,0.000000,530.000000,일요일,0.687500,0.854167,1.020833,1.187500,1.187500,1.020833,1.020833,1.020833,1.020833,1.020833,2.333333,2.944444,4.611111,2.375000,2.833333,5.055556,5.833333,4.277778,4.500000,6.555556
411,4.000000,0.000000,530.000000,일요일,1.375000,1.708333,2.041667,2.375000,2.375000,2.041667,2.041667,2.041667,2.041667,2.041667,3.333333,3.888889,7.222222,4.750000,4.750000,5.444444,6.333333,4.555556,5.000000,9.111111
412,4.000000,0.000000,530.000000,일요일,2.197917,3.364583,4.833333,4.531250,4.187500,3.614583,4.020833,3.854167,4.020833,3.531250,11.214286,10.916667,14.773810,9.857143,10.869048,13.250000,17.511905,13.392857,13.416667,20.190476
413,4.000000,0.000000,530.000000,일요일,3.020833,5.020833,7.625000,6.687500,6.000000,5.187500,6.000000,5.666667,6.000000,5.020833,19.095238,17.944444,22.325397,17.714286,18.738095,21.055556,28.690476,22.230159,21.833333,31.269841
414,4.000000,0.000000,530.000000,일요일,3.843750,6.677083,10.416667,8.843750,7.812500,6.760417,7.979167,7.479167,7.979167,6.510417,26.976190,24.972222,29.876984,25.571429,26.607143,28.861111,39.869048,31.067460,30.250000,42.349206
415,4.000000,0.000000,530.000000,일요일,4.666667,8.333333,13.208333,11.000000,9.625000,8.333333,9.958333,9.291667,9.958333,8.000000,34.857143,32.000000,37.428571,33.428571,34.476190,36.666667,51.047619,39.904762,38.666667,53.428571
416,4.000000,0.000000,530.000000,일요일,5.930556,9.250000,13.361111,11.013889,9.875000,9.027778,10.097222,9.555556,9.347222,7.930556,45.619048,42.349206,47.841270,44.857143,48.761905,51.619048,67.619048,53.777778,51.079365,67.936508
417,4.000000,0.000000,530.000000,일요일,7.194444,10.166667,13.513889,11.027778,10.125000,9.722222,10.236111,9.819444,8.736111,7.861111,56.380952,52.698413,58.253968,56.285714,63.047619,66.571429,84.190476,67.650794,63.492063,82.444444
418,4.000000,0.000000,530.000000,일요일,8.458333,11.083333,13.666667,11.041667,10.375000,10.416667,10.375000,10.083333,8.125000,7.791667,67.142857,63.047619,68.666667,67.714286,77.333333,81.523810,100.761905,81.523810,75.904762,96.952381
419,4.000000,0.000000,530.000000,일요일,7.436343,9.747685,12.027778,9.957176,9.540509,9.682870,9.725694,8.821759,7.112269,7.112269,60.252976,54.431548,60.500000,58.660714,69.500000,73.747024,92.238095,74.163690,66.991071,86.547619
420,4.000000,0.000000,530.000000,일요일,6.414352,8.412037,10.388889,8.872685,8.706019,8.949074,9.076389,7.560185,6.099537,6.432870,53.363095,45.815476,52.333333,49.607143,61.666667,65.970238,83.714286,66.803571,58.077381,76.142857
421,4.000000,0.000000,530.000000,일요일,5.392361,7.076389,8.750000,7.788194,7.871528,8.215278,8.427083,6.298611,5.086806,5.753472,46.473214,37.199405,44.166667,40.553571,53.833333,58.193452,75.190476,59.443452,49.163690,65.738095
422,4.000000,0.000000,530.000000,일요일,4.370370,5.740741,7.111111,6.703704,7.037037,7.481481,7.777778,5.037037,4.074074,5.074074,39.583333,28.583333,36.000000,31.500000,46.000000,50.416667,66.666667,52.083333,40.250000,55.333333
423,4.000000,0.000000,530.000000,일요일,5.319444,6.430556,7.468750,7.236111,7.829861,7.736111,7.791667,5.392361,4.763889,5.763889,35.833333,25.895833,33.625000,29.541667,42.583333,45.312500,59.062500,46.000000,35.604167,45.875000
424,4.000000,0.000000,530.000000,일요일,6.268519,7.120370,7.826389,7.768519,8.622685,7.990741,7.805556,5.747685,5.453704,6.453704,32.083333,23.208333,31.250000,27.583333,39.166667,40.208333,51.458333,39.916667,30.958333,36.416667
425,4.000000,0.000000,530.000000,일요일,7.217593,7.810185,8.184028,8.300926,9.415509,8.245370,7.819444,6.103009,6.143519,7.143519,28.333333,20.520833,28.875000,25.625000,35.750000,35.104167,43.854167,33.833333,26.312500,26.958333
426,4.000000,0.000000,530.000000,일요일,8.166667,8.500000,8.541667,8.833333,10.208333,8.500000,7.833333,6.458333,6.833333,7.833333,24.583333,17.833333,26.500000,23.666667,32.333333,30.000000,36.250000,27.750000,21.666667,17.500000
427,4.000000,0.000000,530.000000,일요일,10.152778,9.125000,10.069444,8.638889,9.902778,8.000000,7.208333,5.930556,6.861111,7.402778,22.452381,18.250000,24.936508,22.190476,29.809524,28.095238,32.992063,25.801587,20.857143,17.031746
428,4.000000,0.000000,530.000000,일요일,12.138889,9.750000,11.597222,8.444444,9.597222,7.500000,6.583333,5.402778,6.888889,6.972222,24.277778,19.500000,23.373016,20.714286,27.285714,26.190476,29.734127,23.853175,20.047619,16.563492
429,4.000000,0.000000,530.000000,일요일,14.125000,10.375000,13.125000,8.250000,9.291667,7.000000,5.958333,4.875000,6.916667,6.541667,28.250000,20.750000,26.250000,19.238095,24.761905,24.285714,26.476190,21.904762,19.238095,16.095238
430,4.000000,0.000000,530.000000,일요일,13.166667,10.666667,12.541667,9.708333,10.562500,8.604167,7.416667,6.604167,8.291667,7.895833,26.333333,21.333333,25.083333,19.416667,21.125000,18.380952,19.476190,16.285714,16.583333,15.791667
431,4.000000,0.000000,530.000000,일요일,12.208333,10.958333,11.958333,11.166667,11.833333,10.208333,8.875000,8.333333,9.666667,9.250000,24.416667,21.916667,23.916667,22.333333,23.666667,20.416667,17.750000,16.666667,19.333333,18.500000
432,4.000000,0.000000,530.000000,일요일,12.175595,10.383929,11.312500,13.059524,10.869048,12.532738,10.913690,10.880952,12.166667,11.839286,24.351190,20.767857,22.625000,26.119048,21.738095,25.065476,21.827381,21.761905,24.333333,23.678571
433,4.000000,0.000000,530.000000,일요일,12.142857,9.809524,10.666667,14.952381,9.904762,14.857143,12.952381,13.428571,14.666667,14.428571,24.285714,19.619048,21.333333,29.904762,19.809524,29.714286,25.904762,26.857143,29.333333,28.857143
434,4.000000,0.000000,530.000000,일요일,9.333333,10.611111,7.777778,12.444444,7.111111,8.666667,10.611111,11.944444,9.944444,10.944444,18.666667,21.222222,15.555556,24.888889,14.222222,17.333333,21.222222,23.888889,19.888889,21.888889
409,4.000000,0.000000,530.000000,토요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.666667,5.333333,6.000000,12.000000,12.666667,10.666667,10.666667,10.666667
410,4.000000,0.000000,530.000000,토요일,1.000000,1.166667,1.333333,1.500000,1.500000,1.333333,1.333333,1.333333,1.333333,1.333333,5.047619,5.714286,9.095238,4.380952,5.809524,11.142857,12.523810,9.619048,10.095238,14.428571
411,4.000000,0.000000,530.000000,토요일,2.000000,2.333333,2.666667,3.000000,3.000000,2.666667,2.666667,2.666667,2.666667,2.666667,6.095238,7.428571,13.523810,6.000000,6.000000,10.285714,12.380952,8.571429,9.523810,18.190476
412,4.000000,0.000000,530.000000,토요일,2.791667,4.031250,5.541667,5.281250,4.822917,4.270833,4.656250,4.489583,4.697917,4.177083,20.571429,20.071429,27.247024,17.571429,19.818452,24.589286,32.494048,24.761905,24.747024,38.101190
413,4.000000,0.000000,530.000000,토요일,3.583333,5.729167,8.416667,7.562500,6.645833,5.875000,6.645833,6.312500,6.729167,5.687500,35.047619,32.714286,40.970238,31.714286,34.017857,38.892857,52.607143,40.952381,39.970238,58.011905
414,4.000000,0.000000,530.000000,토요일,4.375000,7.427083,11.291667,9.843750,8.468750,7.479167,8.635417,8.135417,8.760417,7.197917,49.523810,45.357143,54.693452,45.857143,48.217262,53.196429,72.720238,57.142857,55.193452,77.922619
415,4.000000,0.000000,530.000000,토요일,5.166667,9.125000,14.166667,12.125000,10.291667,9.083333,10.625000,9.958333,10.791667,8.708333,64.000000,58.000000,68.416667,60.000000,62.416667,67.500000,92.833333,73.333333,70.416667,97.833333
416,4.000000,0.000000,530.000000,토요일,6.541667,10.097222,14.277778,12.097222,10.625000,9.819444,10.819444,10.263889,10.111111,8.666667,80.833333,74.277778,84.333333,78.083333,85.166667,91.027778,119.027778,95.194444,89.777778,120.500000
417,4.000000,0.000000,530.000000,토요일,7.916667,11.069444,14.388889,12.069444,10.958333,10.555556,11.013889,10.569444,9.430556,8.625000,97.666667,90.555556,100.250000,96.166667,107.916667,114.555556,145.222222,117.055556,109.138889,143.166667
418,4.000000,0.000000,530.000000,토요일,9.291667,12.041667,14.500000,12.041667,11.291667,11.291667,11.208333,10.875000,8.750000,8.583333,114.500000,106.833333,116.166667,114.250000,130.666667,138.083333,171.416667,138.916667,128.500000,165.833333
419,4.000000,0.000000,530.000000,토요일,8.950231,11.716435,14.143519,12.133102,11.653935,11.876157,11.952546,10.498843,8.627315,8.780093,102.819444,92.439815,102.791667,99.317130,117.759259,125.358796,157.266204,126.557870,113.652778,148.060185
420,4.000000,0.000000,530.000000,토요일,8.608796,11.391204,13.787037,12.224537,12.016204,12.460648,12.696759,10.122685,8.504630,8.976852,91.138889,78.046296,89.416667,84.384259,104.851852,112.634259,143.115741,114.199074,98.805556,130.287037
421,4.000000,0.000000,530.000000,토요일,8.267361,11.065972,13.430556,12.315972,12.378472,13.045139,13.440972,9.746528,8.381944,9.173611,79.458333,63.652778,76.041667,69.451389,91.944444,99.909722,128.965278,101.840278,83.958333,112.513889
422,4.000000,0.000000,530.000000,토요일,7.925926,10.740741,13.074074,12.407407,12.740741,13.629630,14.185185,9.370370,8.259259,9.370370,67.777778,49.259259,62.666667,54.518519,79.037037,87.185185,114.814815,89.481481,69.111111,94.740741
423,4.000000,0.000000,530.000000,토요일,9.267361,11.638889,13.545139,13.211806,13.982639,13.701389,13.951389,9.840278,9.246528,10.413194,59.518519,43.240741,56.481481,49.018519,70.814815,76.222222,99.314815,77.037037,59.407407,77.092593
424,4.000000,0.000000,530.000000,토요일,10.608796,12.537037,14.016204,14.016204,15.224537,13.773148,13.717593,10.310185,10.233796,11.456019,51.259259,37.222222,50.296296,43.518519,62.592593,65.259259,83.814815,64.592593,49.703704,59.444444
425,4.000000,0.000000,530.000000,토요일,11.950231,13.435185,14.487269,14.820602,16.466435,13.844907,13.483796,10.780093,11.221065,12.498843,43.000000,31.203704,44.111111,38.018519,54.370370,54.296296,68.314815,52.148148,40.000000,41.796296
426,4.000000,0.000000,530.000000,토요일,13.291667,14.333333,14.958333,15.625000,17.708333,13.916667,13.250000,11.250000,12.208333,13.541667,34.740741,28.666667,37.925926,32.518519,46.148148,43.333333,52.814815,39.703704,30.296296,27.083333
427,4.000000,0.000000,530.000000,토요일,15.833333,14.861111,16.597222,14.875000,16.638889,12.958333,12.083333,10.152778,11.736111,12.500000,31.666667,29.722222,35.339506,30.512346,42.154321,40.111111,47.515432,36.496914,29.030864,25.000000
428,4.000000,0.000000,530.000000,토요일,18.375000,15.388889,18.236111,14.125000,15.569444,12.000000,10.916667,9.055556,11.263889,11.458333,36.750000,30.777778,36.472222,28.506173,38.160494,36.888889,42.216049,33.290123,27.765432,23.160494
429,4.000000,0.000000,530.000000,토요일,20.916667,15.916667,19.875000,13.375000,14.500000,11.041667,9.750000,7.958333,10.791667,10.416667,41.833333,31.833333,39.750000,26.750000,34.166667,33.666667,36.916667,30.083333,26.500000,22.666667
430,4.000000,0.000000,530.000000,토요일,19.208333,16.020833,18.729167,14.562500,15.812500,12.604167,11.291667,9.562500,12.145833,11.479167,38.416667,32.041667,37.458333,29.125000,31.625000,25.750000,27.375000,22.458333,24.291667,22.958333
431,4.000000,0.000000,530.000000,토요일,17.500000,16.125000,17.583333,15.750000,17.125000,14.166667,12.833333,11.166667,13.500000,12.541667,35.000000,32.250000,35.166667,31.500000,34.250000,28.333333,25.666667,22.333333,27.000000,25.083333
432,4.000000,0.000000,530.000000,토요일,18.869048,16.252976,17.410714,19.922619,16.633929,19.130952,17.178571,16.630952,18.845238,18.104167,37.738095,32.505952,34.821429,39.845238,33.267857,38.261905,34.357143,33.261905,37.690476,36.208333
433,4.000000,0.000000,530.000000,토요일,20.238095,16.380952,17.238095,24.095238,16.142857,24.095238,21.523810,22.095238,24.190476,23.666667,40.476190,32.761905,34.476190,48.190476,32.285714,48.190476,43.047619,44.190476,48.380952,47.333333
434,4.000000,0.000000,530.000000,토요일,18.944444,21.055556,16.166667,25.000000,15.444444,18.166667,21.722222,23.944444,20.555556,22.000000,37.888889,42.111111,32.333333,50.000000,30.888889,36.333333,43.444444,47.888889,41.111111,44.000000
409,4.000000,0.000000,530.000000,평일,0.666667,1.000000,1.000000,1.333333,1.666667,1.000000,0.666667,1.000000,0.666667,0.666667,5.333333,7.333333,9.777778,8.888889,5.111111,9.555556,17.777778,24.000000,17.111111,28.000000
410,4.000000,0.000000,530.000000,평일,0.909722,1.000000,1.881944,2.576389,2.041667,1.465278,1.437500,1.534722,1.125000,1.305556,9.047619,11.158730,10.571429,9.603175,8.000000,10.492063,19.952381,19.158730,15.761905,26.873016
411,4.000000,0.000000,530.000000,평일,1.152778,1.000000,2.763889,3.819444,2.416667,1.930556,2.208333,2.069444,1.583333,1.944444,12.761905,14.984127,11.365079,10.317460,10.888889,11.428571,22.126984,14.317460,14.412698,25.746032
412,4.000000,0.000000,530.000000,평일,3.187500,5.420139,8.069444,8.645833,5.815972,5.607639,6.322917,6.430556,5.989583,5.000000,31.882540,36.349206,28.084921,29.704762,30.433333,32.910317,44.517460,32.043651,36.676190,56.987302
413,4.000000,0.000000,530.000000,평일,5.222222,9.840278,13.375000,13.472222,9.215278,9.284722,10.437500,10.791667,10.395833,8.055556,51.003175,57.714286,44.804762,49.092063,49.977778,54.392063,66.907937,49.769841,58.939683,88.228571
414,4.000000,0.000000,530.000000,평일,7.256944,14.260417,18.680556,18.298611,12.614583,12.961806,14.552083,15.152778,14.802083,11.111111,70.123810,79.079365,61.524603,68.479365,69.522222,75.873810,89.298413,67.496032,81.203175,119.469841
415,4.000000,0.000000,530.000000,평일,9.291667,18.680556,23.986111,23.125000,16.013889,16.638889,18.666667,19.513889,19.208333,14.166667,89.244444,100.444444,78.244444,87.866667,89.066667,97.355556,111.688889,85.222222,103.466667,150.711111
416,4.000000,0.000000,530.000000,평일,10.986111,19.620370,23.212963,22.611111,16.291667,17.532407,18.393519,19.995370,18.189815,13.944444,112.748148,122.822222,98.348148,112.555556,116.533333,128.051852,145.348148,112.370370,128.044444,184.696296
417,4.000000,0.000000,530.000000,평일,12.680556,20.560185,22.439815,22.097222,16.569444,18.425926,18.120370,20.476852,17.171296,13.722222,136.251852,145.200000,118.451852,137.244444,144.000000,158.748148,179.007407,139.518519,152.622222,218.681481
418,4.000000,0.000000,530.000000,평일,14.375000,21.500000,21.666667,21.583333,16.847222,19.319444,17.847222,20.958333,16.152778,13.500000,159.755556,167.577778,138.555556,161.933333,171.466667,189.444444,212.666667,166.666667,177.200000,252.666667
419,4.000000,0.000000,530.000000,평일,12.648534,19.699074,20.709877,20.378858,15.573688,17.967978,16.453318,18.015046,14.809028,12.461420,143.119697,147.238889,119.901515,146.455051,152.892929,172.861111,198.222222,148.934343,159.905051,222.646465
420,4.000000,0.000000,530.000000,평일,10.922068,17.898148,19.753086,19.174383,14.300154,16.616512,15.059414,15.071759,13.465278,11.422840,126.483838,126.900000,101.247475,130.976768,134.319192,156.277778,183.777778,131.202020,142.610101,192.626263
421,4.000000,0.000000,530.000000,평일,9.195602,16.097222,18.796296,17.969907,13.026620,15.265046,13.665509,12.128472,12.121528,10.384259,109.847980,106.561111,82.593434,115.498485,115.745455,139.694444,169.333333,113.469697,125.315152,162.606061
422,4.000000,0.000000,530.000000,평일,7.469136,14.296296,17.839506,16.765432,11.753086,13.913580,12.271605,9.185185,10.777778,9.345679,93.212121,86.222222,63.939394,100.020202,97.171717,123.111111,154.888889,95.737374,108.020202,132.585859
423,4.000000,0.000000,530.000000,평일,11.004630,16.079861,19.761574,17.886574,14.356481,14.605324,13.106481,10.118056,12.163194,10.988426,84.510101,74.191919,54.949495,90.358586,87.984848,107.242424,134.949495,80.348485,94.126263,107.954545
424,4.000000,0.000000,530.000000,평일,14.540123,17.863426,21.683642,19.007716,16.959877,15.297068,13.941358,11.050926,13.548611,12.631173,75.808081,62.161616,45.959596,80.696970,78.797980,91.373737,115.010101,64.959596,80.232323,83.323232
425,4.000000,0.000000,530.000000,평일,18.075617,19.646991,23.605710,20.128858,19.563272,15.988812,14.776235,11.983796,14.934028,14.273920,67.106061,50.131313,47.211420,71.035354,69.611111,75.505051,95.070707,49.570707,66.338384,58.691919
426,4.000000,0.000000,530.000000,평일,21.611111,21.430556,25.527778,21.250000,22.166667,16.680556,15.611111,12.916667,16.319444,15.916667,58.404040,42.861111,51.055556,61.373737,60.424242,59.636364,75.131313,34.181818,52.444444,34.060606
427,4.000000,0.000000,530.000000,평일,23.425926,21.777778,24.875000,20.648148,21.694444,16.027778,15.083333,12.782407,14.476852,14.935185,51.913805,43.555556,49.750000,56.338047,54.482828,54.498316,69.243098,34.587879,48.340741,30.573737
428,4.000000,0.000000,530.000000,평일,25.240741,22.125000,24.222222,20.046296,21.222222,15.375000,14.555556,12.648148,12.634259,13.953704,50.481481,44.250000,48.444444,51.302357,48.541414,49.360269,63.354882,34.993939,44.237037,27.907407
429,4.000000,0.000000,530.000000,평일,27.055556,22.472222,23.569444,19.444444,20.750000,14.722222,14.027778,12.513889,10.791667,12.972222,54.111111,44.944444,47.138889,46.266667,42.600000,44.222222,57.466667,35.400000,40.133333,25.944444
430,4.000000,0.000000,530.000000,평일,27.548611,22.791667,24.493056,22.027778,22.840278,18.562500,18.048611,15.437500,16.284722,16.173611,55.097222,45.583333,48.986111,44.055556,45.680556,37.125000,40.433333,30.875000,32.569444,32.347222
431,4.000000,0.000000,530.000000,평일,28.041667,23.111111,25.416667,24.611111,24.930556,22.402778,22.069444,18.361111,21.777778,19.375000,56.083333,46.222222,50.833333,49.222222,49.861111,44.805556,44.138889,36.722222,43.555556,38.750000
432,4.000000,0.000000,530.000000,평일,28.770833,26.601852,23.578704,30.240741,29.243056,30.155093,28.386574,25.180556,28.750000,31.418981,57.541667,53.203704,47.157407,60.481481,58.486111,60.310185,56.773148,50.361111,57.500000,62.837963
433,4.000000,0.000000,530.000000,평일,29.500000,30.092593,21.740741,35.870370,33.555556,37.907407,34.703704,32.000000,35.722222,43.462963,59.000000,60.185185,43.481481,71.740741,67.111111,75.814815,69.407407,64.000000,71.444444,86.925926
434,4.000000,0.000000,530.000000,평일,36.266667,41.777778,22.711111,39.711111,44.511111,36.422222,40.622222,36.288889,51.644444,55.266667,72.533333,83.555556,45.422222,79.422222,89.022222,72.844444,81.244444,72.577778,103.288889,110.533333
409,4.000000,0.000000,630.000000,일요일,0.404762,0.547619,0.714286,1.309524,1.595238,0.952381,0.714286,0.761905,0.523810,0.547619,1.666667,2.333333,2.000000,2.619048,3.333333,5.333333,6.333333,4.666667,4.333333,4.000000
410,4.000000,0.000000,630.000000,일요일,1.389881,1.815476,3.086310,3.717262,3.412202,2.778274,3.742560,2.818452,2.803571,3.805060,3.250000,3.630952,6.172619,7.434524,6.824405,5.556548,7.485119,5.636905,5.607143,7.610119
411,4.000000,0.000000,630.000000,일요일,2.375000,3.083333,5.458333,6.125000,5.229167,4.604167,6.770833,4.875000,5.083333,7.062500,4.833333,6.166667,10.916667,12.250000,10.458333,9.208333,13.541667,9.750000,10.166667,14.125000
412,4.000000,0.000000,630.000000,일요일,3.520833,5.005208,7.489583,7.687500,6.557292,6.041667,8.807292,6.500000,6.661458,7.369792,9.553571,10.035714,14.979167,15.375000,13.114583,12.083333,17.614583,13.000000,13.322917,14.739583
413,4.000000,0.000000,630.000000,일요일,4.666667,6.927083,9.520833,9.250000,7.885417,7.479167,10.843750,8.125000,8.239583,7.677083,14.273810,15.626984,19.041667,18.500000,17.123016,20.289683,22.611111,16.250000,16.479167,22.563492
414,4.000000,0.000000,630.000000,일요일,5.812500,8.848958,11.552083,10.812500,9.213542,8.916667,12.880208,9.750000,9.817708,7.984375,18.994048,21.218254,23.104167,21.625000,23.990079,28.906746,30.805556,22.640873,22.650794,31.734127
415,4.000000,0.000000,630.000000,일요일,6.958333,10.770833,13.583333,12.375000,10.541667,10.354167,14.916667,11.375000,11.395833,8.291667,23.714286,26.809524,27.166667,24.952381,30.857143,37.523810,39.000000,29.095238,29.238095,40.904762
416,4.000000,0.000000,630.000000,일요일,7.104167,11.173611,12.659722,12.506944,11.159722,10.923611,14.500000,10.840278,11.250000,7.472222,26.698413,28.936508,26.158730,27.761905,33.222222,40.158730,43.428571,33.206349,33.349206,46.698413
417,4.000000,0.000000,630.000000,일요일,7.250000,11.576389,11.736111,12.638889,11.777778,11.493056,14.083333,10.305556,11.104167,6.652778,29.682540,31.063492,28.936508,30.571429,35.587302,42.793651,47.857143,37.317460,37.460317,52.492063
418,4.000000,0.000000,630.000000,일요일,7.395833,11.979167,10.812500,12.770833,12.395833,12.062500,13.666667,9.770833,10.958333,5.833333,32.666667,33.190476,31.714286,33.380952,37.952381,45.428571,52.285714,41.428571,41.571429,58.285714
419,4.000000,0.000000,630.000000,일요일,7.657986,12.609375,11.539931,12.499421,12.037616,11.843171,12.870370,9.045718,10.228009,5.935185,35.229167,34.465774,32.462798,34.973214,39.495536,46.936012,54.422619,42.696429,43.782738,61.714286
420,4.000000,0.000000,630.000000,일요일,7.920139,13.239583,12.267361,12.228009,11.679398,11.623843,12.074074,8.320602,9.497685,6.037037,37.791667,35.741071,33.211310,36.565476,41.038690,48.443452,56.559524,43.964286,45.994048,65.142857
421,4.000000,0.000000,630.000000,일요일,8.182292,13.869792,12.994792,11.956597,11.321181,11.404514,11.277778,7.595486,8.767361,6.138889,40.354167,37.016369,33.959821,38.157738,42.581845,49.950893,58.696429,45.232143,48.205357,68.571429
422,4.000000,0.000000,630.000000,일요일,8.444444,14.500000,13.722222,11.685185,10.962963,11.185185,10.481481,6.870370,8.037037,6.240741,42.916667,38.291667,34.708333,39.750000,44.125000,51.458333,60.833333,46.500000,50.416667,72.000000
423,4.000000,0.000000,630.000000,일요일,9.666667,14.057292,14.046875,11.138889,11.222222,10.982639,10.085069,7.376736,8.345486,6.612847,37.875000,34.302083,31.958333,35.885417,39.572917,44.114583,52.427083,41.718750,43.875000,61.625000
424,4.000000,0.000000,630.000000,일요일,10.888889,13.614583,14.371528,10.592593,11.481481,10.780093,9.688657,7.883102,8.653935,6.984954,32.833333,30.312500,29.208333,32.020833,35.020833,36.770833,44.020833,36.937500,37.333333,51.250000
425,4.000000,0.000000,630.000000,일요일,12.111111,13.171875,14.696181,10.046296,11.740741,10.577546,9.292245,8.389468,8.962384,7.357060,27.791667,26.343750,29.392361,28.156250,30.468750,29.427083,35.614583,32.156250,30.791667,40.875000
426,4.000000,0.000000,630.000000,일요일,13.333333,12.729167,15.020833,9.500000,12.000000,10.375000,8.895833,8.895833,9.270833,7.729167,26.666667,25.458333,30.041667,24.291667,25.916667,22.083333,27.208333,27.375000,24.250000,30.500000
427,4.000000,0.000000,630.000000,일요일,13.888889,12.875000,13.493056,10.097222,11.381944,10.277778,8.388889,8.791667,8.923611,7.666667,27.777778,25.750000,26.986111,23.607143,25.960317,22.119048,26.138889,24.043651,20.626984,22.587302
428,4.000000,0.000000,630.000000,일요일,14.444444,13.020833,11.965278,10.694444,10.763889,10.180556,7.881944,8.687500,8.576389,7.604167,28.888889,26.041667,24.093254,22.922619,26.003968,22.154762,25.069444,20.712302,17.152778,15.208333
429,4.000000,0.000000,630.000000,일요일,15.000000,13.166667,10.437500,11.291667,10.145833,10.083333,7.375000,8.583333,8.229167,7.541667,30.000000,26.333333,24.285714,22.583333,26.047619,22.190476,24.000000,17.380952,16.458333,15.083333
430,4.000000,0.000000,630.000000,일요일,15.395833,14.041667,11.666667,12.531250,10.458333,10.604167,8.781250,9.750000,9.093750,8.072917,30.791667,28.083333,23.333333,25.062500,27.047619,23.309524,25.785714,19.500000,18.187500,16.145833
431,4.000000,0.000000,630.000000,일요일,15.791667,14.916667,12.895833,13.770833,10.770833,11.125000,10.187500,10.916667,9.958333,8.604167,31.583333,29.833333,25.791667,27.541667,28.047619,24.428571,27.571429,21.833333,19.916667,17.208333
432,4.000000,0.000000,630.000000,일요일,16.848214,15.672619,14.733631,16.028274,15.992560,14.824405,13.141369,13.946429,18.002976,15.456845,33.696429,31.345238,29.467262,32.056548,31.985119,29.648810,27.166667,27.892857,36.005952,30.913690
433,4.000000,0.000000,630.000000,일요일,17.904762,16.428571,16.571429,18.285714,21.214286,18.523810,16.095238,16.976190,26.047619,22.309524,35.809524,32.857143,33.142857,36.571429,42.428571,37.047619,32.190476,33.952381,52.095238,44.619048
434,4.000000,0.000000,630.000000,일요일,10.416667,12.166667,7.972222,12.888889,11.805556,12.111111,10.055556,12.138889,14.555556,16.111111,20.833333,29.133333,21.200000,26.400000,28.466667,25.933333,22.533333,24.277778,29.111111,32.222222
409,4.000000,0.000000,630.000000,토요일,1.047619,1.261905,1.452381,2.690476,3.071429,2.285714,1.261905,1.619048,1.047619,1.261905,3.333333,4.000000,3.666667,5.380952,6.333333,9.333333,11.333333,9.000000,8.333333,7.333333
410,4.000000,0.000000,630.000000,토요일,2.107143,2.505952,4.122024,5.293155,4.806548,4.080357,4.860119,3.757440,3.784226,5.005952,6.071429,6.023810,8.244048,10.586310,9.613095,8.160714,11.380952,7.514881,7.568452,10.011905
411,4.000000,0.000000,630.000000,토요일,3.166667,3.750000,6.791667,7.895833,6.541667,5.875000,8.458333,5.895833,6.520833,8.750000,8.809524,8.047619,13.583333,15.791667,13.083333,11.750000,16.916667,11.791667,13.041667,17.500000
412,4.000000,0.000000,630.000000,토요일,4.375000,5.885417,9.020833,9.531250,8.031250,7.411458,10.791667,7.807292,8.343750,9.015625,15.627976,16.348214,18.041667,19.062500,16.907738,19.116071,23.613095,15.614583,16.687500,21.888393
413,4.000000,0.000000,630.000000,토요일,5.583333,8.020833,11.250000,11.166667,9.520833,8.947917,13.125000,9.718750,10.166667,9.281250,22.446429,24.648810,22.500000,22.333333,27.244048,31.994048,35.797619,25.181548,25.136905,35.633929
414,4.000000,0.000000,630.000000,토요일,6.791667,10.156250,13.479167,12.802083,11.010417,10.484375,15.458333,11.630208,11.989583,9.546875,29.264881,32.949405,28.781250,29.607143,37.580357,44.872024,47.982143,34.986607,35.110119,49.379464
415,4.000000,0.000000,630.000000,토요일,8.000000,12.291667,15.708333,14.437500,12.500000,12.020833,17.791667,13.541667,13.812500,9.812500,36.083333,41.250000,35.708333,37.666667,47.916667,57.750000,60.166667,44.791667,45.083333,63.125000
416,4.000000,0.000000,630.000000,토요일,8.416667,13.208333,15.145833,15.013889,13.597222,13.041667,17.569444,13.166667,13.916667,8.972222,40.638889,44.555556,40.194444,42.444444,51.458333,61.805556,67.000000,51.055556,51.430556,71.722222
417,4.000000,0.000000,630.000000,토요일,8.833333,14.125000,14.583333,15.590278,14.694444,14.062500,17.347222,12.791667,14.020833,8.131944,45.194444,47.861111,44.680556,47.222222,55.000000,65.861111,73.833333,57.319444,57.777778,80.319444
418,4.000000,0.000000,630.000000,토요일,9.250000,15.041667,14.020833,16.166667,15.791667,15.083333,17.125000,12.416667,14.125000,7.291667,49.750000,51.166667,49.166667,52.000000,58.541667,69.916667,80.666667,63.583333,64.125000,88.916667
