역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft
520,5.000000,0.000000,530.000000,일요일,6.833333,6.814815,10.870370,11.962963,12.074074,11.944444,10.037037,6.666667,35.702381,44.440476,40.166667,34.535714,31.363095,29.267857,24.904762,28.898810
521,5.000000,0.000000,530.000000,일요일,6.123457,5.654321,9.172840,10.172840,10.345679,9.962963,7.938272,5.259259,39.857143,48.904762,44.222222,37.634921,34.769841,33.373016,28.603175,33.515873
522,5.000000,0.000000,530.000000,일요일,5.413580,4.493827,7.475309,8.382716,8.617284,7.981481,5.839506,3.851852,44.011905,53.369048,48.277778,40.734127,38.176587,37.478175,32.301587,38.132937
523,5.000000,0.000000,530.000000,일요일,4.703704,3.333333,5.777778,6.592593,6.888889,6.000000,3.740741,2.444444,48.166667,57.833333,52.333333,43.833333,41.583333,41.583333,36.000000,42.750000
524,5.000000,0.000000,530.000000,일요일,4.753086,3.753086,6.444444,7.543210,7.086420,6.283951,4.135802,3.469136,48.944444,54.138889,54.000000,48.305556,43.250000,44.194444,37.777778,46.027778
525,5.000000,0.000000,530.000000,일요일,4.802469,4.172840,7.111111,8.493827,7.283951,6.567901,4.530864,4.493827,49.722222,50.444444,55.666667,52.777778,44.916667,46.805556,39.555556,49.305556
526,5.000000,0.000000,530.000000,일요일,4.851852,4.592593,7.777778,9.444444,7.481481,6.851852,4.925926,5.518519,50.500000,46.750000,57.333333,57.250000,46.583333,49.416667,41.333333,52.583333
527,5.000000,0.000000,530.000000,일요일,4.617284,4.913580,8.469136,9.037037,7.160494,6.530864,4.938272,5.308642,42.555556,38.444444,46.194444,46.027778,37.555556,38.944444,33.222222,43.638889
528,5.000000,0.000000,530.000000,일요일,4.382716,5.234568,9.160494,8.629630,6.839506,6.209877,4.950617,5.098765,34.611111,30.138889,35.055556,34.805556,28.527778,28.472222,25.111111,34.694444
529,5.000000,0.000000,530.000000,일요일,4.148148,5.555556,9.851852,8.222222,6.518519,5.888889,4.962963,4.888889,26.666667,21.833333,23.916667,23.583333,19.500000,18.000000,17.000000,25.750000
530,5.000000,0.000000,530.000000,일요일,4.148148,5.861111,10.601852,9.231481,6.907407,6.388889,5.351852,4.666667,25.062500,21.666667,24.520833,22.770833,18.104167,16.625000,15.312500,23.541667
531,5.000000,0.000000,530.000000,일요일,4.148148,6.166667,11.351852,10.240741,7.296296,6.888889,5.740741,4.444444,23.458333,21.500000,25.125000,21.958333,16.708333,15.250000,13.625000,21.333333
532,5.000000,0.000000,530.000000,일요일,4.148148,6.472222,12.101852,11.250000,7.685185,7.388889,6.129630,4.222222,21.854167,21.333333,25.729167,22.500000,15.370370,14.777778,12.259259,19.125000
533,5.000000,0.000000,530.000000,일요일,4.148148,6.777778,12.851852,12.259259,8.074074,7.888889,6.518519,4.000000,20.250000,21.166667,26.333333,24.518519,16.148148,15.777778,13.037037,16.916667
534,5.000000,0.000000,530.000000,일요일,4.790123,6.654321,12.814815,11.345679,8.135802,8.481481,7.839506,6.925926,17.111111,19.638889,25.629630,22.691358,16.271605,16.962963,15.679012,13.861111
535,5.000000,0.000000,530.000000,일요일,5.432099,6.530864,12.777778,10.432099,8.197531,9.074074,9.160494,9.851852,13.972222,18.111111,25.555556,20.864198,16.395062,18.148148,18.320988,19.703704
536,5.000000,0.000000,530.000000,일요일,6.074074,6.407407,12.740741,9.518519,8.259259,9.666667,10.481481,12.777778,12.148148,16.583333,25.481481,19.037037,16.518519,19.333333,20.962963,25.555556
537,5.000000,0.000000,530.000000,일요일,6.888889,8.601852,15.129630,10.907407,9.925926,10.592593,11.962963,14.907407,13.777778,17.479167,30.259259,21.814815,19.851852,21.185185,23.925926,29.814815
538,5.000000,0.000000,530.000000,일요일,7.703704,10.796296,17.518519,12.296296,11.592593,11.518519,13.444444,17.037037,15.407407,21.592593,35.037037,24.592593,23.185185,23.037037,26.888889,34.074074
539,5.000000,0.000000,530.000000,일요일,8.518519,12.990741,19.907407,13.685185,13.259259,12.444444,14.925926,19.166667,17.037037,25.981481,39.814815,27.370370,26.518519,24.888889,29.851852,38.333333
540,5.000000,0.000000,530.000000,일요일,9.333333,15.185185,22.296296,15.074074,14.925926,13.370370,16.407407,21.296296,18.666667,30.370370,44.592593,30.148148,29.851852,26.740741,32.814815,42.592593
541,5.000000,0.000000,530.000000,일요일,11.120370,15.074074,21.731481,14.231481,15.555556,13.944444,17.416667,22.305556,22.240741,30.148148,43.462963,28.462963,31.111111,27.888889,34.833333,44.611111
542,5.000000,0.000000,530.000000,일요일,12.907407,14.962963,21.166667,13.388889,16.185185,14.518519,18.425926,23.314815,25.814815,29.925926,42.333333,26.777778,32.370370,29.037037,36.851852,46.629630
543,5.000000,0.000000,530.000000,일요일,14.694444,14.851852,20.601852,12.546296,16.814815,15.092593,19.435185,24.324074,29.388889,29.703704,41.203704,25.092593,33.629630,30.185185,38.870370,48.648148
544,5.000000,0.000000,530.000000,일요일,16.481481,14.740741,20.037037,11.703704,17.444444,15.666667,20.444444,25.333333,32.962963,29.481481,40.074074,23.407407,34.888889,31.333333,40.888889,50.666667
545,5.000000,0.000000,530.000000,일요일,17.620370,15.722222,19.120370,13.175926,17.638889,15.666667,19.842593,24.240741,35.240741,31.444444,38.240741,26.351852,35.277778,31.333333,39.685185,48.481481
546,5.000000,0.000000,530.000000,일요일,18.759259,16.703704,18.203704,14.648148,17.833333,15.666667,19.240741,23.148148,37.518519,33.407407,36.407407,29.296296,35.666667,31.333333,38.481481,46.296296
547,5.000000,0.000000,530.000000,일요일,19.898148,17.685185,17.287037,16.120370,18.027778,15.666667,18.638889,22.055556,39.796296,35.370370,34.574074,32.240741,36.055556,31.333333,37.277778,44.111111
548,5.000000,0.000000,530.000000,일요일,21.037037,18.666667,16.370370,17.592593,18.222222,15.666667,18.037037,20.962963,42.074074,37.333333,32.740741,35.185185,36.444444,31.333333,36.074074,41.925926
549,5.000000,0.000000,530.000000,일요일,22.011111,19.033333,15.544444,16.677778,17.450000,15.750000,17.477778,20.855556,44.022222,38.066667,31.088889,33.355556,34.900000,31.500000,34.955556,41.711111
550,5.000000,0.000000,530.000000,일요일,22.985185,19.400000,14.718519,15.762963,16.677778,15.833333,16.918519,20.748148,45.970370,38.800000,29.437037,31.525926,33.355556,31.666667,33.837037,41.496296
551,5.000000,0.000000,530.000000,일요일,23.959259,19.766667,13.892593,14.848148,15.905556,15.916667,16.359259,20.640741,47.918519,39.533333,27.785185,29.696296,31.811111,31.833333,32.718519,41.281481
552,5.000000,0.000000,530.000000,일요일,24.933333,20.133333,13.066667,13.933333,15.133333,16.000000,15.800000,20.533333,49.866667,40.266667,26.133333,27.866667,30.266667,32.000000,31.600000,41.066667
553,5.000000,0.000000,530.000000,일요일,17.333333,15.666667,13.000000,15.000000,18.666667,17.000000,16.333333,15.666667,34.666667,31.333333,26.000000,30.000000,37.333333,34.000000,32.666667,31.333333
510,5.000000,0.000000,530.000000,토요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
511,5.000000,0.000000,530.000000,토요일,1.793651,2.148148,3.301587,3.603175,3.576720,3.708995,3.380952,2.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512,5.000000,0.000000,530.000000,토요일,3.587302,4.296296,6.603175,7.206349,7.153439,7.417989,6.761905,4.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
513,5.000000,0.000000,530.000000,토요일,5.380952,6.444444,9.904762,10.809524,10.730159,11.126984,10.142857,6.857143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514,5.000000,0.000000,530.000000,토요일,7.174603,8.592593,13.206349,14.412698,14.306878,14.835979,13.523810,9.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,5.000000,0.000000,530.000000,토요일,8.968254,10.740741,16.507937,18.015873,17.883598,18.544974,16.904762,11.428571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
516,5.000000,0.000000,530.000000,토요일,10.761905,12.888889,19.809524,21.619048,21.460317,22.253968,20.285714,13.714286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
517,5.000000,0.000000,530.000000,토요일,12.555556,15.037037,23.111111,25.222222,25.037037,25.962963,23.666667,16.000000,35.142857,45.523810,46.222222,50.444444,50.074074,51.925926,47.333333,32.000000
518,5.000000,0.000000,530.000000,토요일,11.358025,13.277778,20.432099,22.425926,22.388889,23.006173,20.611111,13.944444,42.521825,53.908730,48.871032,44.851852,44.777778,46.012346,41.222222,30.601190
519,5.000000,0.000000,530.000000,토요일,10.160494,11.518519,17.753086,19.629630,19.740741,20.049383,17.555556,11.888889,49.900794,62.293651,56.313492,48.750000,43.869048,40.098765,35.111111,38.630952
520,5.000000,0.000000,530.000000,토요일,8.962963,9.759259,15.074074,16.833333,17.092593,17.092593,14.500000,9.833333,57.279762,70.678571,63.755952,54.458333,50.089286,46.809524,39.916667,46.660714
521,5.000000,0.000000,530.000000,토요일,7.765432,8.000000,12.395062,14.037037,14.444444,14.135802,11.444444,7.777778,64.658730,79.063492,71.198413,60.166667,56.309524,54.095238,46.555556,54.690476
522,5.000000,0.000000,530.000000,토요일,6.567901,6.240741,9.716049,11.240741,11.796296,11.179012,8.388889,5.722222,72.037698,87.448413,78.640873,65.875000,62.529762,61.380952,53.194444,62.720238
523,5.000000,0.000000,530.000000,토요일,5.370370,4.481481,7.037037,8.444444,9.148148,8.222222,5.333333,3.666667,79.416667,95.833333,86.083333,71.583333,68.750000,68.666667,59.833333,70.750000
524,5.000000,0.000000,530.000000,토요일,5.740741,5.259259,8.296296,10.345679,8.925926,8.530864,5.839506,5.148148,80.611111,89.972222,88.777778,80.138889,71.944444,72.166667,63.166667,77.000000
525,5.000000,0.000000,530.000000,토요일,6.111111,6.037037,9.555556,12.246914,8.703704,8.839506,6.345679,6.629630,81.805556,84.111111,91.472222,88.694444,75.138889,75.666667,66.500000,83.250000
526,5.000000,0.000000,530.000000,토요일,6.481481,6.814815,10.814815,14.148148,8.481481,9.148148,6.851852,8.111111,83.000000,78.250000,94.166667,97.250000,78.333333,79.166667,69.833333,89.500000
527,5.000000,0.000000,530.000000,토요일,5.864198,6.765432,11.012346,12.765432,8.024691,8.432099,6.481481,7.259259,70.694444,64.777778,76.444444,78.555556,63.527778,63.166667,56.500000,74.666667
528,5.000000,0.000000,530.000000,토요일,5.246914,6.716049,11.209877,11.382716,7.567901,7.716049,6.111111,6.407407,58.388889,51.305556,58.722222,59.861111,48.722222,47.166667,43.166667,59.833333
529,5.000000,0.000000,530.000000,토요일,4.629630,6.666667,11.407407,10.000000,7.111111,7.000000,5.740741,5.555556,46.083333,37.833333,41.000000,41.166667,33.916667,31.166667,29.833333,45.000000
530,5.000000,0.000000,530.000000,토요일,4.861111,7.305556,13.101852,11.814815,8.037037,7.888889,6.509259,5.490741,43.520833,37.583333,42.145833,39.625000,31.479167,28.562500,26.729167,41.250000
531,5.000000,0.000000,530.000000,토요일,5.092593,7.944444,14.796296,13.629630,8.962963,8.777778,7.277778,5.425926,40.958333,37.333333,43.291667,38.083333,29.041667,25.958333,23.625000,37.500000
532,5.000000,0.000000,530.000000,토요일,5.324074,8.583333,16.490741,15.444444,9.888889,9.666667,8.046296,5.361111,38.395833,37.083333,44.437500,36.541667,26.604167,23.354167,20.520833,33.750000
533,5.000000,0.000000,530.000000,토요일,5.555556,9.222222,18.185185,17.259259,10.814815,10.555556,8.814815,5.296296,35.833333,36.833333,45.583333,35.000000,24.166667,21.111111,17.629630,30.000000
534,5.000000,0.000000,530.000000,토요일,6.814815,9.506173,18.925926,16.580247,11.555556,12.074074,11.382716,10.172840,29.750000,33.611111,41.444444,33.160494,23.111111,24.148148,22.765432,24.416667
535,5.000000,0.000000,530.000000,토요일,8.074074,9.790123,19.666667,15.901235,12.296296,13.592593,13.950617,15.049383,23.666667,30.388889,39.333333,31.802469,24.592593,27.185185,27.901235,30.098765
536,5.000000,0.000000,530.000000,토요일,9.333333,10.074074,20.407407,15.222222,13.037037,15.111111,16.518519,19.925926,18.666667,27.166667,40.814815,30.444444,26.074074,30.222222,33.037037,39.851852
537,5.000000,0.000000,530.000000,토요일,10.537037,13.222222,23.731481,17.129630,15.425926,16.351852,18.574074,22.953704,21.074074,27.395833,47.462963,34.259259,30.851852,32.703704,37.148148,45.907407
538,5.000000,0.000000,530.000000,토요일,11.740741,16.370370,27.055556,19.037037,17.814815,17.592593,20.629630,25.981481,23.481481,32.740741,54.111111,38.074074,35.629630,35.185185,41.259259,51.962963
539,5.000000,0.000000,530.000000,토요일,12.944444,19.518519,30.379630,20.944444,20.203704,18.833333,22.685185,29.009259,25.888889,39.037037,60.759259,41.888889,40.407407,37.666667,45.370370,58.018519
540,5.000000,0.000000,530.000000,토요일,14.148148,22.666667,33.703704,22.851852,22.592593,20.074074,24.740741,32.037037,28.296296,45.333333,67.407407,45.703704,45.185185,40.148148,49.481481,64.074074
541,5.000000,0.000000,530.000000,토요일,16.675926,22.388889,32.657407,21.361111,23.490741,20.898148,26.212963,33.333333,33.351852,44.777778,65.314815,42.722222,46.981481,41.796296,52.425926,66.666667
542,5.000000,0.000000,530.000000,토요일,19.203704,22.111111,31.611111,19.870370,24.388889,21.722222,27.685185,34.629630,38.407407,44.222222,63.222222,39.740741,48.777778,43.444444,55.370370,69.259259
543,5.000000,0.000000,530.000000,토요일,21.731481,21.833333,30.564815,18.379630,25.287037,22.546296,29.157407,35.925926,43.462963,43.666667,61.129630,36.759259,50.574074,45.092593,58.314815,71.851852
544,5.000000,0.000000,530.000000,토요일,24.259259,21.555556,29.518519,16.888889,26.185185,23.370370,30.629630,37.222222,48.518519,43.111111,59.037037,33.777778,52.370370,46.740741,61.259259,74.444444
545,5.000000,0.000000,530.000000,토요일,25.666667,22.870370,27.990741,18.925926,26.055556,23.111111,29.361111,35.351852,51.333333,45.740741,55.981481,37.851852,52.111111,46.222222,58.722222,70.703704
546,5.000000,0.000000,530.000000,토요일,27.074074,24.185185,26.462963,20.962963,25.925926,22.851852,28.092593,33.481481,54.148148,48.370370,52.925926,41.925926,51.851852,45.703704,56.185185,66.962963
547,5.000000,0.000000,530.000000,토요일,28.481481,25.500000,24.935185,23.000000,25.796296,22.592593,26.824074,31.611111,56.962963,51.000000,49.870370,46.000000,51.592593,45.185185,53.648148,63.222222
548,5.000000,0.000000,530.000000,토요일,29.888889,26.814815,23.407407,25.037037,25.666667,22.333333,25.555556,29.740741,59.777778,53.629630,46.814815,50.074074,51.333333,44.666667,51.111111,59.481481
549,5.000000,0.000000,530.000000,토요일,31.016667,27.077778,22.138889,23.411111,24.283333,22.116667,24.450000,29.222222,62.033333,54.155556,44.277778,46.822222,48.566667,44.233333,48.900000,58.444444
550,5.000000,0.000000,530.000000,토요일,32.144444,27.340741,20.870370,21.785185,22.900000,21.900000,23.344444,28.703704,64.288889,54.681481,41.740741,43.570370,45.800000,43.800000,46.688889,57.407407
551,5.000000,0.000000,530.000000,토요일,33.272222,27.603704,19.601852,20.159259,21.516667,21.683333,22.238889,28.185185,66.544444,55.207407,39.203704,40.318519,43.033333,43.366667,44.477778,56.370370
552,5.000000,0.000000,530.000000,토요일,34.400000,27.866667,18.333333,18.533333,20.133333,21.466667,21.133333,27.666667,68.800000,55.733333,36.666667,37.066667,40.266667,42.933333,42.266667,55.333333
553,5.000000,0.000000,530.000000,토요일,25.666667,24.000000,19.000000,23.333333,27.666667,25.000000,24.000000,23.333333,51.333333,48.000000,38.000000,46.666667,55.333333,50.000000,48.000000,46.666667
510,5.000000,0.000000,530.000000,평일,0.333333,0.666667,1.000000,1.000000,1.000000,1.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
511,5.000000,0.000000,530.000000,평일,2.676587,2.910714,5.182540,4.559524,4.898810,5.371032,5.327381,5.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512,5.000000,0.000000,530.000000,평일,5.019841,5.154762,9.365079,8.119048,8.797619,9.742063,10.321429,11.416667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
513,5.000000,0.000000,530.000000,평일,7.363095,7.398810,13.547619,11.678571,12.696429,14.113095,15.315476,16.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514,5.000000,0.000000,530.000000,평일,9.706349,9.642857,17.730159,15.238095,16.595238,18.484127,20.309524,22.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,5.000000,0.000000,530.000000,평일,12.049603,11.886905,21.912698,18.797619,20.494048,22.855159,25.303571,28.041667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
516,5.000000,0.000000,530.000000,평일,14.392857,14.130952,26.095238,22.357143,24.392857,27.226190,30.297619,33.583333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
517,5.000000,0.000000,530.000000,평일,16.736111,16.375000,30.277778,25.916667,28.291667,31.597222,35.291667,39.125000,49.111111,64.222222,60.555556,51.833333,56.583333,63.194444,70.583333,78.250000
518,5.000000,0.000000,530.000000,평일,14.914352,14.715278,26.659722,22.671296,25.495370,28.280093,30.958333,33.682870,60.333333,77.179894,64.635802,57.974427,50.990741,56.560185,61.916667,67.365741
519,5.000000,0.000000,530.000000,평일,13.092593,13.055556,23.041667,19.425926,22.699074,24.962963,26.625000,28.240741,71.555556,90.137566,77.086420,67.985891,58.462081,61.492063,53.250000,57.065256
520,5.000000,0.000000,530.000000,평일,11.270833,11.395833,19.423611,16.180556,19.902778,21.645833,22.291667,22.798611,82.777778,103.095238,89.537037,77.997354,67.211640,72.571429,60.632275,65.338624
521,5.000000,0.000000,530.000000,평일,9.449074,9.736111,15.805556,12.935185,17.106481,18.328704,17.958333,17.356481,94.000000,116.052910,101.987654,88.008818,75.961199,83.650794,69.744268,73.611993
522,5.000000,0.000000,530.000000,평일,7.627315,8.076389,12.187500,9.689815,14.310185,15.011574,13.625000,11.914352,105.222222,129.010582,114.438272,98.020282,84.710758,94.730159,78.856261,81.885362
523,5.000000,0.000000,530.000000,평일,5.805556,6.416667,8.569444,6.444444,11.513889,11.694444,9.291667,6.472222,116.444444,141.968254,126.888889,108.031746,93.460317,105.809524,87.968254,90.158730
524,5.000000,0.000000,530.000000,평일,6.458333,7.273148,10.504630,8.236111,11.495370,11.268519,10.407407,7.615741,117.629630,129.566138,130.804233,115.089947,98.962963,116.571429,95.280423,97.195767
525,5.000000,0.000000,530.000000,평일,7.111111,8.129630,12.439815,10.027778,11.476852,10.842593,11.523148,8.759259,118.814815,117.164021,134.719577,122.148148,104.465608,127.333333,102.592593,104.232804
526,5.000000,0.000000,530.000000,평일,7.763889,8.986111,14.375000,11.819444,11.458333,10.416667,12.638889,9.902778,120.000000,104.761905,138.634921,129.206349,109.968254,138.095238,109.904762,111.269841
527,5.000000,0.000000,530.000000,평일,8.194444,10.087963,13.898148,11.675926,11.004630,9.953704,12.393519,9.597222,103.015873,88.931217,112.518519,104.878307,89.312169,108.497354,89.174603,93.851852
528,5.000000,0.000000,530.000000,평일,8.625000,11.189815,13.421296,11.532407,10.550926,9.490741,12.148148,9.291667,86.031746,73.100529,86.402116,80.550265,68.656085,78.899471,68.444444,76.433862
529,5.000000,0.000000,530.000000,평일,9.055556,12.291667,12.944444,11.388889,10.097222,9.027778,11.902778,8.986111,69.047619,57.269841,60.285714,56.222222,48.000000,49.301587,47.714286,59.015873
530,5.000000,0.000000,530.000000,평일,11.340278,13.795139,15.302083,13.065972,11.708333,10.840278,13.888889,9.767361,65.198413,54.412698,59.357143,55.111111,48.055556,46.055556,43.500000,51.849206
531,5.000000,0.000000,530.000000,평일,13.625000,15.298611,17.659722,14.743056,13.319444,12.652778,15.875000,10.548611,61.349206,51.555556,58.428571,54.000000,48.111111,42.809524,39.285714,44.682540
532,5.000000,0.000000,530.000000,평일,15.909722,16.802083,20.017361,16.420139,14.930556,14.465278,17.861111,11.329861,57.500000,48.698413,57.500000,52.888889,48.166667,39.563492,35.722222,37.515873
533,5.000000,0.000000,530.000000,평일,18.194444,18.305556,22.375000,18.097222,16.541667,16.277778,19.847222,12.111111,53.650794,45.841270,56.571429,51.777778,48.222222,36.317460,39.694444,30.349206
534,5.000000,0.000000,530.000000,평일,18.129630,18.101852,22.439815,17.055556,16.509259,18.458333,23.013889,19.513889,44.560847,41.312169,51.068783,46.126984,42.243386,36.916667,46.027778,39.027778
535,5.000000,0.000000,530.000000,평일,18.064815,17.898148,22.504630,16.013889,16.476852,20.638889,26.180556,26.916667,36.129630,36.783069,45.566138,40.476190,36.264550,41.277778,52.361111,53.833333
536,5.000000,0.000000,530.000000,평일,18.000000,17.694444,22.569444,14.972222,16.444444,22.819444,29.347222,34.319444,36.000000,35.388889,45.138889,34.825397,32.888889,45.638889,58.694444,68.638889
537,5.000000,0.000000,530.000000,평일,21.677083,21.829861,25.944444,18.545139,20.052083,25.298611,30.201389,37.576389,43.354167,43.659722,51.888889,37.090278,40.104167,50.597222,60.402778,75.152778
538,5.000000,0.000000,530.000000,평일,25.354167,25.965278,29.319444,22.118056,23.659722,27.777778,31.055556,40.833333,50.708333,51.930556,58.638889,44.236111,47.319444,55.555556,62.111111,81.666667
539,5.000000,0.000000,530.000000,평일,29.031250,30.100694,32.694444,25.690972,27.267361,30.256944,31.909722,44.090278,58.062500,60.201389,65.388889,51.381944,54.534722,60.513889,63.819444,88.180556
540,5.000000,0.000000,530.000000,평일,32.708333,34.236111,36.069444,29.263889,30.875000,32.736111,32.763889,47.347222,65.416667,68.472222,72.138889,58.527778,61.750000,65.472222,65.527778,94.694444
541,5.000000,0.000000,530.000000,평일,33.654266,34.823909,36.333829,30.106647,31.620536,34.393353,34.434028,49.696925,67.308532,69.647817,72.667659,60.213294,63.241071,68.786706,68.868056,99.393849
542,5.000000,0.000000,530.000000,평일,34.600198,35.411706,36.598214,30.949405,32.366071,36.050595,36.104167,52.046627,69.200397,70.823413,73.196429,61.898810,64.732143,72.101190,72.208333,104.093254
543,5.000000,0.000000,530.000000,평일,35.546131,35.999504,36.862599,31.792163,33.111607,37.707837,37.774306,54.396329,71.092262,71.999008,73.725198,63.584325,66.223214,75.415675,75.548611,108.792659
544,5.000000,0.000000,530.000000,평일,36.492063,36.587302,37.126984,32.634921,33.857143,39.365079,39.444444,56.746032,72.984127,73.174603,74.253968,65.269841,67.714286,78.730159,78.888889,113.492063
545,5.000000,0.000000,530.000000,평일,38.108631,36.957837,36.775794,32.875496,33.851190,37.475198,38.295139,53.927579,76.217262,73.915675,73.551587,65.750992,67.702381,74.950397,76.590278,107.855159
546,5.000000,0.000000,530.000000,평일,39.725198,37.328373,36.424603,33.116071,33.845238,35.585317,37.145833,51.109127,79.450397,74.656746,72.849206,66.232143,67.690476,71.170635,74.291667,102.218254
547,5.000000,0.000000,530.000000,평일,41.341766,37.698909,36.073413,33.356647,33.839286,33.695437,35.996528,48.290675,82.683532,75.397817,72.146825,66.713294,67.678571,67.390873,71.993056,96.581349
548,5.000000,0.000000,530.000000,평일,42.958333,38.069444,35.722222,33.597222,33.833333,31.805556,34.847222,45.472222,85.916667,76.138889,71.444444,67.194444,67.666667,63.611111,69.694444,90.944444
549,5.000000,0.000000,530.000000,평일,41.574306,35.157639,33.336111,31.714583,31.925000,31.470833,35.085417,46.331944,83.148611,70.315278,66.672222,63.429167,63.850000,62.941667,70.170833,92.663889
550,5.000000,0.000000,530.000000,평일,40.190278,32.245833,30.950000,29.831944,30.016667,31.136111,35.323611,47.191667,80.380556,64.491667,61.900000,59.663889,60.033333,62.272222,70.647222,94.383333
551,5.000000,0.000000,530.000000,평일,38.806250,29.334028,28.563889,27.949306,28.108333,30.801389,35.561806,48.051389,77.612500,58.668056,57.127778,55.898611,56.216667,61.602778,71.123611,96.102778
552,5.000000,0.000000,530.000000,평일,37.422222,26.422222,26.177778,26.066667,26.200000,30.466667,35.800000,48.911111,74.844444,52.844444,52.355556,52.133333,52.400000,60.933333,71.600000,97.822222
553,5.000000,0.000000,530.000000,평일,36.555556,39.333333,33.333333,34.222222,37.222222,35.444444,34.888889,38.666667,73.111111,78.666667,66.666667,68.444444,74.444444,70.888889,69.777778,77.333333
510,5.000000,0.000000,630.000000,일요일,0.000000,0.250000,0.250000,0.500000,0.250000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
511,5.000000,0.000000,630.000000,일요일,0.716931,0.960317,2.084656,2.031746,1.714286,1.793651,1.613757,0.899471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512,5.000000,0.000000,630.000000,일요일,1.433862,1.670635,3.919312,3.563492,3.178571,3.337302,2.977513,1.798942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
