역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9,congestionCar_10,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft,congestionCar_9_fft,congestionCar_10_fft
210,8.000000,0,830.000000,평일,66.117965,74.170635,77.141414,66.941558,63.346681,69.012626,74.151154,63.436147,61.379870,65.713925,66.117965,74.170635,77.141414,66.941558,63.346681,69.012626,74.151154,63.436147,61.379870,65.713925
211,8.000000,0,830.000000,평일,62.415043,69.724206,70.545455,61.559163,58.393038,64.602273,70.373557,58.281205,55.740440,61.614538,62.415043,69.724206,70.545455,61.559163,58.393038,64.602273,70.373557,58.281205,55.740440,61.614538
212,8.000000,0,830.000000,평일,58.712121,65.277778,63.949495,56.176768,53.439394,60.191919,66.595960,53.126263,50.101010,57.515152,58.712121,65.277778,63.949495,56.176768,53.439394,60.191919,66.595960,53.126263,50.101010,57.515152
213,8.000000,0,830.000000,평일,58.580808,61.564394,61.503788,54.694444,52.425505,57.261364,61.304293,49.986111,46.450758,51.428030,58.580808,61.564394,61.503788,54.694444,52.425505,57.261364,61.304293,49.986111,46.450758,51.428030
214,8.000000,0,830.000000,평일,58.449495,57.851010,59.058081,53.212121,51.411616,54.330808,56.012626,46.845960,42.800505,45.340909,58.449495,57.851010,59.058081,53.212121,51.411616,54.330808,56.012626,46.845960,42.800505,45.340909
215,8.000000,0,830.000000,평일,58.318182,54.137626,56.612374,51.729798,50.397727,51.400253,50.720960,43.705808,39.150253,39.253788,58.318182,54.137626,56.612374,51.729798,50.397727,51.400253,50.720960,43.705808,39.150253,39.253788
216,8.000000,0,830.000000,평일,58.186869,50.424242,54.166667,50.247475,49.383838,48.469697,45.429293,40.565657,35.500000,33.166667,58.186869,50.424242,54.166667,50.247475,49.383838,48.469697,45.429293,40.565657,35.500000,33.166667
217,8.000000,0,830.000000,평일,56.757576,48.368687,52.994949,49.012626,48.414141,45.363636,43.032828,37.224747,33.560606,31.017677,56.757576,48.368687,52.994949,49.012626,48.414141,45.363636,43.032828,37.224747,33.560606,31.017677
218,8.000000,0,830.000000,평일,55.328283,46.313131,51.823232,47.777778,47.444444,42.257576,40.636364,33.883838,31.621212,28.868687,55.328283,46.313131,51.823232,47.777778,47.444444,42.257576,40.636364,33.883838,31.621212,28.868687
219,8.000000,0,830.000000,평일,76.338384,70.619192,79.522222,73.772727,73.706061,70.097980,71.551515,63.753535,57.925253,57.717172,76.338384,70.619192,79.522222,73.772727,73.706061,70.097980,71.551515,63.753535,57.925253,57.717172
220,8.000000,0,830.000000,평일,97.348485,94.925253,107.221212,99.767677,99.967677,97.938384,102.466667,93.623232,84.229293,86.565657,97.348485,94.925253,107.221212,99.767677,99.967677,97.938384,102.466667,93.623232,84.229293,86.565657
221,8.000000,0,830.000000,평일,118.358586,119.231313,134.920202,125.762626,126.229293,125.778788,133.381818,123.492929,110.533333,115.414141,118.358586,119.231313,134.920202,125.762626,126.229293,125.778788,133.381818,123.492929,110.533333,115.414141
222,8.000000,0,830.000000,평일,139.368687,143.537374,162.619192,151.757576,152.490909,153.619192,164.296970,153.362626,136.837374,144.262626,139.368687,143.537374,162.619192,151.757576,152.490909,153.619192,164.296970,153.362626,136.837374,144.262626
223,8.000000,0,830.000000,평일,160.378788,167.843434,190.318182,177.752525,178.752525,181.459596,195.212121,183.232323,163.141414,173.111111,160.378788,167.843434,190.318182,177.752525,178.752525,181.459596,195.212121,183.232323,163.141414,173.111111
224,8.000000,0,830.000000,평일,156.094276,163.025253,184.419192,172.506734,176.577441,175.005051,188.149832,174.722222,156.116162,164.052189,156.094276,163.025253,184.419192,172.506734,176.577441,175.005051,188.149832,174.722222,156.116162,164.052189
225,8.000000,0,830.000000,평일,151.809764,158.207071,178.520202,167.260943,174.402357,168.550505,181.087542,166.212121,149.090909,154.993266,151.809764,158.207071,178.520202,167.260943,174.402357,168.550505,181.087542,166.212121,149.090909,154.993266
226,8.000000,0,830.000000,평일,147.525253,153.388889,172.621212,162.015152,172.227273,162.095960,174.025253,157.702020,142.065657,145.934343,147.525253,153.388889,172.621212,162.015152,172.227273,162.095960,174.025253,157.702020,142.065657,145.934343
227,8.000000,0,830.000000,평일,128.755051,134.562500,151.779798,143.653030,152.828788,141.958081,151.217551,139.772348,126.968687,128.739646,128.755051,134.562500,151.779798,143.653030,152.828788,141.958081,151.217551,139.772348,126.968687,128.739646
228,8.000000,0,830.000000,평일,109.984848,115.736111,130.938384,125.290909,133.430303,121.820202,128.409848,121.842677,111.871717,111.544949,109.984848,115.736111,130.938384,125.290909,133.430303,121.820202,128.409848,121.842677,111.871717,111.544949
229,8.000000,0,830.000000,평일,91.214646,96.909722,110.096970,106.928788,114.031818,101.682323,105.602146,103.913005,96.774747,94.350253,91.214646,96.909722,110.096970,106.928788,114.031818,101.682323,105.602146,103.913005,96.774747,94.350253
230,8.000000,0,830.000000,평일,72.444444,78.083333,89.255556,88.566667,94.633333,81.544444,82.794444,85.983333,81.677778,77.155556,72.444444,78.083333,89.255556,88.566667,94.633333,81.544444,82.794444,85.983333,81.677778,77.155556
231,8.000000,0,830.000000,평일,76.180556,79.597994,89.844444,86.738272,89.283642,77.900617,78.771759,78.586265,74.437346,71.750926,76.180556,79.597994,89.844444,86.738272,89.283642,77.900617,78.771759,78.586265,74.437346,71.750926
232,8.000000,0,830.000000,평일,79.916667,81.112654,90.433333,84.909877,83.933951,74.256790,74.749074,71.189198,67.196914,66.346296,79.916667,81.112654,90.433333,84.909877,83.933951,74.256790,74.749074,71.189198,67.196914,66.346296
233,8.000000,0,830.000000,평일,83.652778,82.627315,91.022222,83.081481,78.584259,70.612963,70.726389,63.792130,59.956481,60.941667,83.652778,82.627315,91.022222,83.081481,78.584259,70.612963,70.726389,63.792130,59.956481,60.941667
234,8.000000,0,830.000000,평일,87.388889,84.141975,91.611111,81.253086,73.234568,66.969136,66.703704,56.395062,52.716049,55.537037,87.388889,84.141975,91.611111,81.253086,73.234568,66.969136,66.703704,56.395062,52.716049,55.537037
235,8.000000,0,830.000000,평일,84.121399,81.222222,85.489712,74.944444,67.835391,63.722222,63.932099,53.613169,50.816872,52.504115,84.121399,81.222222,85.489712,74.944444,67.835391,63.722222,63.932099,53.613169,50.816872,52.504115
236,8.000000,0,830.000000,평일,80.853909,78.302469,79.368313,68.635802,62.436214,60.475309,61.160494,50.831276,48.917695,49.471193,80.853909,78.302469,79.368313,68.635802,62.436214,60.475309,61.160494,50.831276,48.917695,49.471193
237,8.000000,0,830.000000,평일,77.586420,75.382716,73.246914,62.327160,57.037037,57.228395,58.388889,48.049383,47.018519,46.438272,77.586420,75.382716,73.246914,62.327160,57.037037,57.228395,58.388889,48.049383,47.018519,46.438272
238,8.000000,0,830.000000,평일,63.052984,62.447274,63.692387,54.444959,51.413580,51.193930,51.738426,44.044496,42.227623,40.537551,63.052984,62.447274,63.692387,54.444959,51.413580,51.193930,51.738426,44.044496,42.227623,40.537551
239,8.000000,0,830.000000,평일,48.519547,49.511831,54.137860,46.562757,45.790123,45.159465,45.087963,40.039609,37.436728,34.636831,48.519547,49.511831,54.137860,46.562757,45.790123,45.159465,45.087963,40.039609,37.436728,34.636831
240,8.000000,0,830.000000,평일,33.986111,36.576389,44.583333,38.680556,40.166667,39.125000,38.437500,36.034722,32.645833,28.736111,33.986111,36.576389,44.583333,38.680556,40.166667,39.125000,38.437500,36.034722,32.645833,28.736111
201,8.000000,0,930.000000,일요일,18.375000,20.458333,24.375000,21.729167,21.104167,21.250000,19.000000,16.375000,18.145833,16.041667,18.375000,20.458333,24.375000,21.729167,21.104167,21.250000,19.000000,16.375000,18.145833,16.041667
202,8.000000,0,930.000000,일요일,20.340774,25.260417,28.162202,25.463542,24.095982,24.598214,21.410714,18.305060,20.752232,21.269345,20.340774,25.260417,28.162202,25.463542,24.095982,24.598214,21.410714,18.305060,20.752232,21.269345
203,8.000000,0,930.000000,일요일,22.306548,30.062500,31.949405,29.197917,27.087798,27.946429,23.821429,20.235119,23.358631,26.497024,22.306548,30.062500,31.949405,29.197917,27.087798,27.946429,23.821429,20.235119,23.358631,26.497024
204,8.000000,0,930.000000,일요일,24.272321,34.864583,35.736607,32.932292,30.079613,31.294643,26.232143,22.165179,25.965030,31.724702,24.272321,34.864583,35.736607,32.932292,30.079613,31.294643,26.232143,22.165179,25.965030,31.724702
205,8.000000,0,930.000000,일요일,26.238095,39.666667,39.523810,36.666667,33.071429,34.642857,28.642857,24.095238,28.571429,36.952381,26.238095,39.666667,39.523810,36.666667,33.071429,34.642857,28.642857,24.095238,28.571429,36.952381
206,8.000000,0,930.000000,일요일,24.539683,36.880952,35.904762,33.142857,30.682540,31.761905,26.174603,22.587302,26.380952,34.095238,24.539683,36.880952,35.904762,33.142857,30.682540,31.761905,26.174603,22.587302,26.380952,34.095238
207,8.000000,0,930.000000,일요일,22.841270,34.095238,32.285714,29.619048,28.293651,28.880952,23.706349,21.079365,24.190476,31.238095,22.841270,34.095238,32.285714,29.619048,28.293651,28.880952,23.706349,21.079365,24.190476,31.238095
208,8.000000,0,930.000000,일요일,21.142857,31.309524,28.666667,26.095238,25.904762,26.000000,21.238095,19.571429,22.000000,28.380952,21.142857,31.309524,28.666667,26.095238,25.904762,26.000000,21.238095,19.571429,22.000000,28.380952
209,8.000000,0,930.000000,일요일,18.932900,27.584416,24.768939,22.863095,22.591450,23.018939,19.136905,17.466450,19.060606,24.319805,18.932900,27.584416,24.768939,22.863095,22.591450,23.018939,19.136905,17.466450,19.060606,24.319805
210,8.000000,0,930.000000,일요일,16.722944,23.859307,20.871212,19.630952,19.278139,20.037879,17.035714,15.361472,16.121212,20.258658,16.722944,23.859307,20.871212,19.630952,19.278139,20.037879,17.035714,15.361472,16.121212,20.258658
211,8.000000,0,930.000000,일요일,14.512987,20.134199,16.973485,16.398810,15.964827,17.056818,14.934524,13.256494,13.181818,16.197511,14.512987,20.134199,16.973485,16.398810,15.964827,17.056818,14.934524,13.256494,13.181818,16.197511
212,8.000000,0,930.000000,일요일,12.303030,16.409091,13.075758,13.166667,12.651515,14.075758,12.833333,11.151515,10.242424,12.136364,12.303030,16.409091,13.075758,13.166667,12.651515,14.075758,12.833333,11.151515,10.242424,12.136364
213,8.000000,0,930.000000,일요일,14.848485,16.643939,14.435606,14.606061,14.571970,15.234848,13.268939,11.791667,10.696970,11.708333,14.848485,16.643939,14.435606,14.606061,14.571970,15.234848,13.268939,11.791667,10.696970,11.708333
214,8.000000,0,930.000000,일요일,17.393939,16.878788,15.795455,16.045455,16.492424,16.393939,13.704545,12.431818,11.151515,11.280303,17.393939,16.878788,15.795455,16.045455,16.492424,16.393939,13.704545,12.431818,11.151515,11.280303
215,8.000000,0,930.000000,일요일,19.939394,17.113636,17.155303,17.484848,18.412879,17.553030,14.140152,13.071970,11.606061,10.852273,19.939394,17.113636,17.155303,17.484848,18.412879,17.553030,14.140152,13.071970,11.606061,10.852273
216,8.000000,0,930.000000,일요일,22.484848,17.348485,18.515152,18.924242,20.333333,18.712121,14.575758,13.712121,12.060606,10.424242,22.484848,17.348485,18.515152,18.924242,20.333333,18.712121,14.575758,13.712121,12.060606,10.424242
217,8.000000,0,930.000000,일요일,23.189394,17.250000,19.333333,19.863636,21.303030,18.613636,14.946970,13.833333,11.750000,9.893939,23.189394,17.250000,19.333333,19.863636,21.303030,18.613636,14.946970,13.833333,11.750000,9.893939
218,8.000000,0,930.000000,일요일,23.893939,17.151515,20.151515,20.803030,22.272727,18.515152,15.318182,13.954545,11.439394,9.363636,23.893939,17.151515,20.151515,20.803030,22.272727,18.515152,15.318182,13.954545,11.439394,9.363636
219,8.000000,0,930.000000,일요일,26.700000,20.630303,25.009091,26.890909,30.221212,23.987879,21.181818,18.893939,16.669697,18.409091,26.700000,20.630303,25.009091,26.890909,30.221212,23.987879,21.181818,18.893939,16.669697,18.409091
220,8.000000,0,930.000000,일요일,29.506061,24.109091,29.866667,32.978788,38.169697,29.460606,27.045455,23.833333,21.900000,27.454545,29.506061,24.109091,29.866667,32.978788,38.169697,29.460606,27.045455,23.833333,21.900000,27.454545
221,8.000000,0,930.000000,일요일,32.312121,27.587879,34.724242,39.066667,46.118182,34.933333,32.909091,28.772727,27.130303,36.500000,32.312121,27.587879,34.724242,39.066667,46.118182,34.933333,32.909091,28.772727,27.130303,36.500000
222,8.000000,0,930.000000,일요일,35.118182,31.066667,39.581818,45.154545,54.066667,40.406061,38.772727,33.712121,32.360606,45.545455,35.118182,31.066667,39.581818,45.154545,54.066667,40.406061,38.772727,33.712121,32.360606,45.545455
223,8.000000,0,930.000000,일요일,37.924242,34.545455,44.439394,51.242424,62.015152,45.878788,44.636364,38.651515,37.590909,54.590909,37.924242,34.545455,44.439394,51.242424,62.015152,45.878788,44.636364,38.651515,37.590909,54.590909
224,8.000000,0,930.000000,일요일,37.954545,36.080808,45.131313,53.383838,67.297980,50.287879,46.055556,39.540404,37.398990,51.893939,37.954545,36.080808,45.131313,53.383838,67.297980,50.287879,46.055556,39.540404,37.398990,51.893939
225,8.000000,0,930.000000,일요일,37.984848,37.616162,45.823232,55.525253,72.580808,54.696970,47.474747,40.429293,37.207071,49.196970,37.984848,37.616162,45.823232,55.525253,72.580808,54.696970,47.474747,40.429293,37.207071,49.196970
226,8.000000,0,930.000000,일요일,38.015152,39.151515,46.515152,57.666667,77.863636,59.106061,48.893939,41.318182,37.015152,46.500000,38.015152,39.151515,46.515152,57.666667,77.863636,59.106061,48.893939,41.318182,37.015152,46.500000
227,8.000000,0,930.000000,일요일,34.340530,36.046970,41.853030,51.662500,68.768561,52.208712,43.637121,36.880303,33.578030,40.420833,34.340530,36.046970,41.853030,51.662500,68.768561,52.208712,43.637121,36.880303,33.578030,40.420833
228,8.000000,0,930.000000,일요일,30.665909,32.942424,37.190909,45.658333,59.673485,45.311364,38.380303,32.442424,30.140909,34.341667,30.665909,32.942424,37.190909,45.658333,59.673485,45.311364,38.380303,32.442424,30.140909,34.341667
229,8.000000,0,930.000000,일요일,26.991288,29.837879,32.528788,39.654167,50.578409,38.414015,33.123485,28.004545,26.703788,28.262500,26.991288,29.837879,32.528788,39.654167,50.578409,38.414015,33.123485,28.004545,26.703788,28.262500
230,8.000000,0,930.000000,일요일,23.316667,26.733333,27.866667,33.650000,41.483333,31.516667,27.866667,23.566667,23.266667,22.183333,23.316667,26.733333,27.866667,33.650000,41.483333,31.516667,27.866667,23.566667,23.266667,22.183333
231,8.000000,0,930.000000,일요일,22.589352,26.448148,26.487963,31.149537,36.191204,28.743981,25.534259,20.874074,20.047222,18.350463,22.589352,26.448148,26.487963,31.149537,36.191204,28.743981,25.534259,20.874074,20.047222,18.350463
232,8.000000,0,930.000000,일요일,21.862037,26.162963,25.109259,28.649074,30.899074,25.971296,23.201852,18.181481,16.827778,14.517593,21.862037,26.162963,25.109259,28.649074,30.899074,25.971296,23.201852,18.181481,16.827778,14.517593
233,8.000000,0,930.000000,일요일,21.134722,25.877778,23.730556,26.148611,25.606944,23.198611,20.869444,15.488889,13.608333,10.684722,21.134722,25.877778,23.730556,26.148611,25.606944,23.198611,20.869444,15.488889,13.608333,10.684722
234,8.000000,0,930.000000,일요일,20.407407,25.592593,22.351852,23.648148,20.314815,20.425926,18.537037,12.796296,10.388889,6.851852,20.407407,25.592593,22.351852,23.648148,20.314815,20.425926,18.537037,12.796296,10.388889,6.851852
235,8.000000,0,930.000000,일요일,19.870370,24.703704,21.086420,21.216049,18.746914,19.395062,17.580247,12.228395,10.055556,6.975309,19.870370,24.703704,21.086420,21.216049,18.746914,19.395062,17.580247,12.228395,10.055556,6.975309
236,8.000000,0,930.000000,일요일,19.333333,23.814815,19.820988,18.783951,17.179012,18.364198,16.623457,11.660494,9.722222,7.098765,19.333333,23.814815,19.820988,18.783951,17.179012,18.364198,16.623457,11.660494,9.722222,7.098765
237,8.000000,0,930.000000,일요일,18.796296,22.925926,18.555556,16.351852,15.611111,17.333333,15.666667,11.092593,9.388889,7.222222,18.796296,22.925926,18.555556,16.351852,15.611111,17.333333,15.666667,11.092593,9.388889,7.222222
238,8.000000,0,930.000000,일요일,17.287809,21.902006,19.974537,17.727623,16.351852,17.986111,15.715278,11.992284,10.557870,8.557870,17.287809,21.902006,19.974537,17.727623,16.351852,17.986111,15.715278,11.992284,10.557870,8.557870
239,8.000000,0,930.000000,일요일,15.779321,20.878086,21.393519,19.103395,17.092593,18.638889,15.763889,12.891975,11.726852,9.893519,15.779321,20.878086,21.393519,19.103395,17.092593,18.638889,15.763889,12.891975,11.726852,9.893519
240,8.000000,0,930.000000,일요일,14.270833,19.854167,22.812500,20.479167,17.833333,19.291667,15.812500,13.791667,12.895833,11.229167,14.270833,19.854167,22.812500,20.479167,17.833333,19.291667,15.812500,13.791667,12.895833,11.229167
201,8.000000,0,930.000000,토요일,27.854167,30.750000,37.000000,33.250000,31.520833,32.437500,29.000000,24.750000,27.666667,24.437500,27.854167,30.750000,37.000000,33.250000,31.520833,32.437500,29.000000,24.750000,27.666667,24.437500
202,8.000000,0,930.000000,토요일,29.950149,36.818452,41.351190,37.562500,35.009673,36.125744,31.613095,26.913690,30.541667,31.006696,29.950149,36.818452,41.351190,37.562500,35.009673,36.125744,31.613095,26.913690,30.541667,31.006696
203,8.000000,0,930.000000,토요일,32.046131,42.886905,45.702381,41.875000,38.498512,39.813988,34.226190,29.077381,33.416667,37.575893,32.046131,42.886905,45.702381,41.875000,38.498512,39.813988,34.226190,29.077381,33.416667,37.575893
204,8.000000,0,930.000000,토요일,34.142113,48.955357,50.053571,46.187500,41.987351,43.502232,36.839286,31.241071,36.291667,44.145089,34.142113,48.955357,50.053571,46.187500,41.987351,43.502232,36.839286,31.241071,36.291667,44.145089
205,8.000000,0,930.000000,토요일,36.238095,55.023810,54.404762,50.500000,45.476190,47.190476,39.452381,33.404762,39.166667,50.714286,36.238095,55.023810,54.404762,50.500000,45.476190,47.190476,39.452381,33.404762,39.166667,50.714286
206,8.000000,0,930.000000,토요일,33.642857,50.888889,49.190476,45.460317,42.023810,43.150794,35.801587,31.158730,36.039683,46.547619,33.642857,50.888889,49.190476,45.460317,42.023810,43.150794,35.801587,31.158730,36.039683,46.547619
207,8.000000,0,930.000000,토요일,31.047619,46.753968,43.976190,40.420635,38.571429,39.111111,32.150794,28.912698,32.912698,42.380952,31.047619,46.753968,43.976190,40.420635,38.571429,39.111111,32.150794,28.912698,32.912698,42.380952
208,8.000000,0,930.000000,토요일,28.452381,42.619048,38.761905,35.380952,35.119048,35.071429,28.500000,26.666667,29.785714,38.214286,28.452381,42.619048,38.761905,35.380952,35.119048,35.071429,28.500000,26.666667,29.785714,38.214286
209,8.000000,0,930.000000,토요일,26.089286,38.127165,34.052489,31.600108,31.153680,31.621753,26.196970,24.344697,26.199134,33.346320,26.089286,38.127165,34.052489,31.600108,31.153680,31.621753,26.196970,24.344697,26.199134,33.346320
210,8.000000,0,930.000000,토요일,23.726190,33.635281,29.343074,27.819264,27.188312,28.172078,23.893939,22.022727,22.612554,28.478355,23.726190,33.635281,29.343074,27.819264,27.188312,28.172078,23.893939,22.022727,22.612554,28.478355
211,8.000000,0,930.000000,토요일,21.363095,29.143398,24.633658,24.038420,23.222944,24.722403,21.590909,19.700758,19.025974,23.610390,21.363095,29.143398,24.633658,24.038420,23.222944,24.722403,21.590909,19.700758,19.025974,23.610390
212,8.000000,0,930.000000,토요일,19.000000,24.651515,19.924242,20.257576,19.257576,21.272727,19.287879,17.378788,15.439394,18.742424,19.000000,24.651515,19.924242,20.257576,19.257576,21.272727,19.287879,17.378788,15.439394,18.742424
213,8.000000,0,930.000000,토요일,22.821970,24.984848,21.905303,22.431818,22.060606,22.939394,19.962121,18.200758,16.094697,17.977273,22.821970,24.984848,21.905303,22.431818,22.060606,22.939394,19.962121,18.200758,16.094697,17.977273
214,8.000000,0,930.000000,토요일,26.643939,25.318182,23.886364,24.606061,24.863636,24.606061,20.636364,19.022727,16.750000,17.212121,26.643939,25.318182,23.886364,24.606061,24.863636,24.606061,20.636364,19.022727,16.750000,17.212121
215,8.000000,0,930.000000,토요일,30.465909,25.651515,25.867424,26.780303,27.666667,26.272727,21.310606,19.844697,17.405303,16.446970,30.465909,25.651515,25.867424,26.780303,27.666667,26.272727,21.310606,19.844697,17.405303,16.446970
216,8.000000,0,930.000000,토요일,34.287879,25.984848,27.848485,28.954545,30.469697,27.939394,21.984848,20.666667,18.060606,15.681818,34.287879,25.984848,27.848485,28.954545,30.469697,27.939394,21.984848,20.666667,18.060606,15.681818
217,8.000000,0,930.000000,토요일,35.045455,25.795455,29.075758,30.181818,32.037879,27.886364,22.553030,20.840909,17.666667,14.946970,35.045455,25.795455,29.075758,30.181818,32.037879,27.886364,22.553030,20.840909,17.666667,14.946970
218,8.000000,0,930.000000,토요일,35.803030,25.606061,30.303030,31.409091,33.606061,27.833333,23.121212,21.015152,17.272727,14.212121,35.803030,25.606061,30.303030,31.409091,33.606061,27.833333,23.121212,21.015152,17.272727,14.212121
219,8.000000,0,930.000000,토요일,42.115152,32.724242,40.030303,43.300000,48.969697,38.642424,34.393939,30.572727,27.178788,30.860606,42.115152,32.724242,40.030303,43.300000,48.969697,38.642424,34.393939,30.572727,27.178788,30.860606
220,8.000000,0,930.000000,토요일,48.427273,39.842424,49.757576,55.190909,64.333333,49.451515,45.666667,40.130303,37.084848,47.509091,48.427273,39.842424,49.757576,55.190909,64.333333,49.451515,45.666667,40.130303,37.084848,47.509091
221,8.000000,0,930.000000,토요일,54.739394,46.960606,59.484848,67.081818,79.696970,60.260606,56.939394,49.687879,46.990909,64.157576,54.739394,46.960606,59.484848,67.081818,79.696970,60.260606,56.939394,49.687879,46.990909,64.157576
222,8.000000,0,930.000000,토요일,61.051515,54.078788,69.212121,78.972727,95.060606,71.069697,68.212121,59.245455,56.896970,80.806061,61.051515,54.078788,69.212121,78.972727,95.060606,71.069697,68.212121,59.245455,56.896970,80.806061
223,8.000000,0,930.000000,토요일,67.363636,61.196970,78.939394,90.863636,110.424242,81.878788,79.484848,68.803030,66.803030,97.454545,67.363636,61.196970,78.939394,90.863636,110.424242,81.878788,79.484848,68.803030,66.803030,97.454545
224,8.000000,0,930.000000,토요일,64.212121,60.641414,76.186869,89.398990,113.000000,84.530303,77.737374,66.914141,63.000000,88.969697,64.212121,60.641414,76.186869,89.398990,113.000000,84.530303,77.737374,66.914141,63.000000,88.969697
225,8.000000,0,930.000000,토요일,61.060606,60.085859,73.434343,87.934343,115.575758,87.181818,75.989899,65.025253,59.196970,80.484848,61.060606,60.085859,73.434343,87.934343,115.575758,87.181818,75.989899,65.025253,59.196970,80.484848
226,8.000000,0,930.000000,토요일,57.909091,59.530303,70.681818,86.469697,118.151515,89.833333,74.242424,63.136364,55.393939,72.000000,57.909091,59.530303,70.681818,86.469697,118.151515,89.833333,74.242424,63.136364,55.393939,72.000000
227,8.000000,0,930.000000,토요일,52.406818,54.768561,63.715530,77.818939,104.505303,79.400000,66.394318,56.377273,50.307955,62.533333,52.406818,54.768561,63.715530,77.818939,104.505303,79.400000,66.394318,56.377273,50.307955,62.533333
228,8.000000,0,930.000000,토요일,46.904545,50.006818,56.749242,69.168182,90.859091,68.966667,58.546212,49.618182,45.221970,53.066667,46.904545,50.006818,56.749242,69.168182,90.859091,68.966667,58.546212,49.618182,45.221970,53.066667
229,8.000000,0,930.000000,토요일,41.402273,45.245076,49.782955,60.517424,77.212879,58.533333,50.698106,42.859091,40.135985,43.600000,41.402273,45.245076,49.782955,60.517424,77.212879,58.533333,50.698106,42.859091,40.135985,43.600000
230,8.000000,0,930.000000,토요일,35.900000,40.483333,42.816667,51.866667,63.566667,48.100000,42.850000,36.100000,35.050000,34.133333,35.900000,40.483333,42.816667,51.866667,63.566667,48.100000,42.850000,36.100000,35.050000,34.133333
231,8.000000,0,930.000000,토요일,34.392593,39.899537,40.390278,47.645370,55.244444,43.579630,39.031019,31.774074,30.111574,28.234259,34.392593,39.899537,40.390278,47.645370,55.244444,43.579630,39.031019,31.774074,30.111574,28.234259
232,8.000000,0,930.000000,토요일,32.885185,39.315741,37.963889,43.424074,46.922222,39.059259,35.212037,27.448148,25.173148,22.335185,32.885185,39.315741,37.963889,43.424074,46.922222,39.059259,35.212037,27.448148,25.173148,22.335185
233,8.000000,0,930.000000,토요일,31.377778,38.731944,35.537500,39.202778,38.600000,34.538889,31.393056,23.122222,20.234722,16.436111,31.377778,38.731944,35.537500,39.202778,38.600000,34.538889,31.393056,23.122222,20.234722,16.436111
234,8.000000,0,930.000000,토요일,29.870370,38.148148,33.111111,34.981481,30.277778,30.018519,27.574074,18.796296,15.296296,10.537037,29.870370,38.148148,33.111111,34.981481,30.277778,30.018519,27.574074,18.796296,15.296296,10.537037
235,8.000000,0,930.000000,토요일,29.030864,36.555556,31.154321,31.283951,27.771605,28.524691,26.043210,17.975309,14.666667,10.518519,29.030864,36.555556,31.154321,31.283951,27.771605,28.524691,26.043210,17.975309,14.666667,10.518519
236,8.000000,0,930.000000,토요일,28.191358,34.962963,29.197531,27.586420,25.265432,27.030864,24.512346,17.154321,14.037037,10.500000,28.191358,34.962963,29.197531,27.586420,25.265432,27.030864,24.512346,17.154321,14.037037,10.500000
237,8.000000,0,930.000000,토요일,27.351852,33.370370,27.240741,23.888889,22.759259,25.537037,22.981481,16.333333,13.407407,10.481481,27.351852,33.370370,27.240741,23.888889,22.759259,25.537037,22.981481,16.333333,13.407407,10.481481
238,8.000000,0,930.000000,토요일,25.054012,31.733025,29.160494,25.787037,23.658951,26.288580,23.064043,17.645833,15.195216,12.265432,25.054012,31.733025,29.160494,25.787037,23.658951,26.288580,23.064043,17.645833,15.195216,12.265432
239,8.000000,0,930.000000,토요일,22.756173,30.095679,31.080247,27.685185,24.558642,27.040123,23.146605,18.958333,16.983025,14.049383,22.756173,30.095679,31.080247,27.685185,24.558642,27.040123,23.146605,18.958333,16.983025,14.049383
240,8.000000,0,930.000000,토요일,20.458333,28.458333,33.000000,29.583333,25.458333,27.791667,23.229167,20.270833,18.770833,15.833333,20.458333,28.458333,33.000000,29.583333,25.458333,27.791667,23.229167,20.270833,18.770833,15.833333
201,8.000000,0,930.000000,평일,35.027778,40.791667,40.097222,41.958333,38.590278,35.361111,34.229167,29.770833,32.104167,27.770833,35.027778,40.791667,40.097222,41.958333,38.590278,35.361111,34.229167,29.770833,32.104167,27.770833
202,8.000000,0,930.000000,평일,37.231151,46.427083,45.803075,46.260417,43.680804,41.733135,39.243304,33.076141,35.879712,32.838046,37.231151,46.427083,45.803075,46.260417,43.680804,41.733135,39.243304,33.076141,35.879712,32.838046
203,8.000000,0,930.000000,평일,39.434524,52.062500,51.508929,50.562500,48.771329,48.105159,44.257440,36.381448,39.655258,37.905258,39.434524,52.062500,51.508929,50.562500,48.771329,48.105159,44.257440,36.381448,39.655258,37.905258
204,8.000000,0,930.000000,평일,41.637897,57.697917,57.214782,54.864583,53.861855,54.477183,49.271577,39.686756,43.430804,42.972470,41.637897,57.697917,57.214782,54.864583,53.861855,54.477183,49.271577,39.686756,43.430804,42.972470
205,8.000000,0,930.000000,평일,43.841270,63.333333,62.920635,59.166667,58.952381,60.849206,54.285714,42.992063,47.206349,48.039683,43.841270,63.333333,62.920635,59.166667,58.952381,60.849206,54.285714,42.992063,47.206349,48.039683
206,8.000000,0,930.000000,평일,41.142857,56.841270,56.023810,52.235450,52.309524,53.354497,48.156085,39.277778,42.944444,42.690476,41.142857,56.841270,56.023810,52.235450,52.309524,53.354497,48.156085,39.277778,42.944444,42.690476
