역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft
620,8.000000,0,530.000000,일요일,5.666667,5.619048,7.976190,10.119048,5.000000,5.142857,4.857143,3.476190,5.666667,5.619048,7.976190,10.119048,5.000000,5.142857,4.857143,3.476190
621,8.000000,0,530.000000,일요일,5.476190,5.761905,8.011905,9.726190,4.380952,5.023810,4.833333,3.523810,5.476190,5.761905,8.011905,9.726190,4.380952,5.023810,4.833333,3.523810
622,8.000000,0,530.000000,일요일,5.285714,5.904762,8.047619,9.333333,3.761905,4.904762,4.809524,3.571429,5.285714,5.904762,8.047619,9.333333,3.761905,4.904762,4.809524,3.571429
623,8.000000,0,530.000000,일요일,6.714286,7.666667,10.440476,11.809524,5.309524,7.154762,6.119048,4.511905,6.714286,7.666667,10.440476,11.809524,5.309524,7.154762,6.119048,4.511905
624,8.000000,0,530.000000,일요일,8.142857,9.428571,12.833333,14.285714,6.857143,9.404762,7.428571,5.452381,8.142857,9.428571,12.833333,14.285714,6.857143,9.404762,7.428571,5.452381
625,8.000000,0,530.000000,일요일,9.571429,11.190476,15.226190,16.761905,8.404762,11.654762,8.738095,6.392857,9.571429,11.190476,15.226190,16.761905,8.404762,11.654762,8.738095,6.392857
626,8.000000,0,530.000000,일요일,11.000000,12.952381,17.619048,19.238095,9.952381,13.904762,10.047619,7.333333,11.000000,12.952381,17.619048,19.238095,9.952381,13.904762,10.047619,7.333333
627,8.000000,0,530.000000,일요일,10.011905,12.261905,15.654762,16.285714,8.714286,12.000000,8.380952,6.345238,10.011905,12.261905,15.654762,16.285714,8.714286,12.000000,8.380952,6.345238
628,8.000000,0,530.000000,일요일,9.023810,11.571429,13.690476,13.333333,7.476190,10.095238,6.714286,5.357143,9.023810,11.571429,13.690476,13.333333,7.476190,10.095238,6.714286,5.357143
629,8.000000,0,530.000000,일요일,8.035714,10.880952,11.726190,10.380952,6.238095,8.190476,5.047619,4.369048,8.035714,10.880952,11.726190,10.380952,6.238095,8.190476,5.047619,4.369048
630,8.000000,0,530.000000,일요일,7.047619,10.190476,9.761905,7.428571,5.000000,6.285714,3.380952,3.380952,7.047619,10.190476,9.761905,7.428571,5.000000,6.285714,3.380952,3.380952
631,8.000000,0,530.000000,일요일,8.047619,11.009524,9.828571,8.447619,5.600000,7.047619,3.761905,5.285714,8.047619,11.009524,9.828571,8.447619,5.600000,7.047619,3.761905,5.285714
632,8.000000,0,530.000000,일요일,9.047619,11.828571,9.895238,9.466667,6.200000,7.809524,4.142857,7.190476,9.047619,11.828571,9.895238,9.466667,6.200000,7.809524,4.142857,7.190476
633,8.000000,0,530.000000,일요일,10.047619,12.647619,9.961905,10.485714,6.800000,8.571429,4.523810,9.095238,10.047619,12.647619,9.961905,10.485714,6.800000,8.571429,4.523810,9.095238
634,8.000000,0,530.000000,일요일,11.047619,13.466667,10.028571,11.504762,7.400000,9.333333,4.904762,11.000000,11.047619,13.466667,10.028571,11.504762,7.400000,9.333333,4.904762,11.000000
635,8.000000,0,530.000000,일요일,12.047619,14.285714,10.095238,12.523810,8.000000,10.095238,5.285714,12.904762,12.047619,14.285714,10.095238,12.523810,8.000000,10.095238,5.285714,12.904762
636,8.000000,0,530.000000,일요일,11.952381,14.600000,9.980952,11.771429,8.028571,10.552381,6.314286,13.200000,11.952381,14.600000,9.980952,11.771429,8.028571,10.552381,6.314286,13.200000
637,8.000000,0,530.000000,일요일,11.857143,14.914286,9.866667,11.019048,8.057143,11.009524,7.342857,13.495238,11.857143,14.914286,9.866667,11.019048,8.057143,11.009524,7.342857,13.495238
638,8.000000,0,530.000000,일요일,11.761905,15.228571,9.752381,10.266667,8.085714,11.466667,8.371429,13.790476,11.761905,15.228571,9.752381,10.266667,8.085714,11.466667,8.371429,13.790476
639,8.000000,0,530.000000,일요일,11.666667,15.542857,9.638095,9.514286,8.114286,11.923810,9.400000,14.085714,11.666667,15.542857,9.638095,9.514286,8.114286,11.923810,9.400000,14.085714
640,8.000000,0,530.000000,일요일,11.571429,15.857143,9.523810,8.761905,8.142857,12.380952,10.428571,14.380952,11.571429,15.857143,9.523810,8.761905,8.142857,12.380952,10.428571,14.380952
641,8.000000,0,530.000000,일요일,9.879365,13.630159,8.574603,7.487302,6.858730,10.593651,9.231746,13.160317,9.879365,13.630159,8.574603,7.487302,6.858730,10.593651,9.231746,13.160317
642,8.000000,0,530.000000,일요일,8.187302,11.403175,7.625397,6.212698,5.574603,8.806349,8.034921,11.939683,8.187302,11.403175,7.625397,6.212698,5.574603,8.806349,8.034921,11.939683
643,8.000000,0,530.000000,일요일,6.495238,9.176190,6.676190,4.938095,4.290476,7.019048,6.838095,10.719048,6.495238,9.176190,6.676190,4.938095,4.290476,7.019048,6.838095,10.719048
644,8.000000,0,530.000000,일요일,4.803175,6.949206,5.726984,3.663492,3.006349,5.231746,5.641270,9.498413,4.803175,6.949206,5.726984,3.663492,3.006349,5.231746,5.641270,9.498413
645,8.000000,0,530.000000,일요일,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778
646,8.000000,0,530.000000,일요일,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778
647,8.000000,0,530.000000,일요일,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778
648,8.000000,0,530.000000,일요일,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778,3.111111,4.722222,4.777778,2.388889,1.722222,3.444444,4.444444,8.277778
610,8.000000,0,530.000000,토요일,2.000000,4.000000,4.333333,5.095238,7.095238,4.761905,4.333333,1.666667,2.000000,4.000000,4.333333,5.095238,7.095238,4.761905,4.333333,1.666667
611,8.000000,0,530.000000,토요일,2.696429,4.410714,5.130952,6.327381,7.255952,5.071429,4.619048,1.958333,2.696429,4.410714,5.130952,6.327381,7.255952,5.071429,4.619048,1.958333
612,8.000000,0,530.000000,토요일,3.392857,4.821429,5.928571,7.559524,7.416667,5.380952,4.904762,2.250000,3.392857,4.821429,5.928571,7.559524,7.416667,5.380952,4.904762,2.250000
613,8.000000,0,530.000000,토요일,4.089286,5.232143,6.726190,8.791667,7.577381,5.690476,5.190476,2.541667,4.089286,5.232143,6.726190,8.791667,7.577381,5.690476,5.190476,2.541667
614,8.000000,0,530.000000,토요일,4.785714,5.642857,7.523810,10.023810,7.738095,6.000000,5.476190,2.833333,4.785714,5.642857,7.523810,10.023810,7.738095,6.000000,5.476190,2.833333
615,8.000000,0,530.000000,토요일,5.482143,6.053571,8.321429,11.255952,7.898810,6.309524,5.761905,3.125000,5.482143,6.053571,8.321429,11.255952,7.898810,6.309524,5.761905,3.125000
616,8.000000,0,530.000000,토요일,6.178571,6.464286,9.119048,12.488095,8.059524,6.619048,6.047619,3.416667,6.178571,6.464286,9.119048,12.488095,8.059524,6.619048,6.047619,3.416667
617,8.000000,0,530.000000,토요일,6.875000,6.875000,9.916667,13.720238,8.220238,6.928571,6.333333,3.708333,6.875000,6.875000,9.916667,13.720238,8.220238,6.928571,6.333333,3.708333
618,8.000000,0,530.000000,토요일,7.571429,7.285714,10.714286,14.952381,8.380952,7.238095,6.619048,4.000000,7.571429,7.285714,10.714286,14.952381,8.380952,7.238095,6.619048,4.000000
619,8.000000,0,530.000000,토요일,7.226190,7.166667,10.238095,13.869048,7.333333,6.773810,6.333333,3.952381,7.226190,7.166667,10.238095,13.869048,7.333333,6.773810,6.333333,3.952381
620,8.000000,0,530.000000,토요일,6.880952,7.047619,9.761905,12.785714,6.285714,6.309524,6.047619,3.904762,6.880952,7.047619,9.761905,12.785714,6.285714,6.309524,6.047619,3.904762
621,8.000000,0,530.000000,토요일,6.535714,6.928571,9.285714,11.702381,5.238095,5.845238,5.761905,3.857143,6.535714,6.928571,9.285714,11.702381,5.238095,5.845238,5.761905,3.857143
622,8.000000,0,530.000000,토요일,6.190476,6.809524,8.809524,10.619048,4.190476,5.380952,5.476190,3.809524,6.190476,6.809524,8.809524,10.619048,4.190476,5.380952,5.476190,3.809524
623,8.000000,0,530.000000,토요일,6.785714,7.571429,9.904762,11.726190,4.988095,6.690476,6.035714,4.190476,6.785714,7.571429,9.904762,11.726190,4.988095,6.690476,6.035714,4.190476
624,8.000000,0,530.000000,토요일,7.380952,8.333333,11.000000,12.833333,5.785714,8.000000,6.595238,4.571429,7.380952,8.333333,11.000000,12.833333,5.785714,8.000000,6.595238,4.571429
625,8.000000,0,530.000000,토요일,7.976190,9.095238,12.095238,13.940476,6.583333,9.309524,7.154762,4.952381,7.976190,9.095238,12.095238,13.940476,6.583333,9.309524,7.154762,4.952381
626,8.000000,0,530.000000,토요일,8.571429,9.857143,13.190476,15.047619,7.380952,10.619048,7.714286,5.333333,8.571429,9.857143,13.190476,15.047619,7.380952,10.619048,7.714286,5.333333
627,8.000000,0,530.000000,토요일,8.392857,10.250000,12.642857,13.345238,6.869048,9.678571,6.690476,4.976190,8.392857,10.250000,12.642857,13.345238,6.869048,9.678571,6.690476,4.976190
628,8.000000,0,530.000000,토요일,8.214286,10.642857,12.095238,11.642857,6.357143,8.738095,5.666667,4.619048,8.214286,10.642857,12.095238,11.642857,6.357143,8.738095,5.666667,4.619048
629,8.000000,0,530.000000,토요일,8.035714,11.035714,11.547619,9.940476,5.845238,7.797619,4.642857,4.261905,8.035714,11.035714,11.547619,9.940476,5.845238,7.797619,4.642857,4.261905
630,8.000000,0,530.000000,토요일,7.857143,11.428571,11.000000,8.238095,5.333333,6.857143,3.619048,3.904762,7.857143,11.428571,11.000000,8.238095,5.333333,6.857143,3.619048,3.904762
631,8.000000,0,530.000000,토요일,9.552381,13.047619,11.466667,9.895238,6.409524,8.200000,4.380952,6.533333,9.552381,13.047619,11.466667,9.895238,6.409524,8.200000,4.380952,6.533333
632,8.000000,0,530.000000,토요일,11.247619,14.666667,11.933333,11.552381,7.485714,9.542857,5.142857,9.161905,11.247619,14.666667,11.933333,11.552381,7.485714,9.542857,5.142857,9.161905
633,8.000000,0,530.000000,토요일,12.942857,16.285714,12.400000,13.209524,8.561905,10.885714,5.904762,11.790476,12.942857,16.285714,12.400000,13.209524,8.561905,10.885714,5.904762,11.790476
634,8.000000,0,530.000000,토요일,14.638095,17.904762,12.866667,14.866667,9.638095,12.228571,6.666667,14.419048,14.638095,17.904762,12.866667,14.866667,9.638095,12.228571,6.666667,14.419048
635,8.000000,0,530.000000,토요일,16.333333,19.523810,13.333333,16.523810,10.714286,13.571429,7.428571,17.047619,16.333333,19.523810,13.333333,16.523810,10.714286,13.571429,7.428571,17.047619
636,8.000000,0,530.000000,토요일,16.247619,20.152381,13.314286,15.580952,10.771429,14.380952,8.923810,17.657143,16.247619,20.152381,13.314286,15.580952,10.771429,14.380952,8.923810,17.657143
637,8.000000,0,530.000000,토요일,16.161905,20.780952,13.295238,14.638095,10.828571,15.190476,10.419048,18.266667,16.161905,20.780952,13.295238,14.638095,10.828571,15.190476,10.419048,18.266667
638,8.000000,0,530.000000,토요일,16.076190,21.409524,13.276190,13.695238,10.885714,16.000000,11.914286,18.876190,16.076190,21.409524,13.276190,13.695238,10.885714,16.000000,11.914286,18.876190
639,8.000000,0,530.000000,토요일,15.990476,22.038095,13.257143,12.752381,10.942857,16.809524,13.409524,19.485714,15.990476,22.038095,13.257143,12.752381,10.942857,16.809524,13.409524,19.485714
640,8.000000,0,530.000000,토요일,15.904762,22.666667,13.238095,11.809524,11.000000,17.619048,14.904762,20.095238,15.904762,22.666667,13.238095,11.809524,11.000000,17.619048,14.904762,20.095238
641,8.000000,0,530.000000,토요일,13.546032,19.355556,11.879365,10.125397,9.266667,15.050794,13.012698,18.253968,13.546032,19.355556,11.879365,10.125397,9.266667,15.050794,13.012698,18.253968
642,8.000000,0,530.000000,토요일,11.187302,16.044444,10.520635,8.441270,7.533333,12.482540,11.120635,16.412698,11.187302,16.044444,10.520635,8.441270,7.533333,12.482540,11.120635,16.412698
643,8.000000,0,530.000000,토요일,8.828571,12.733333,9.161905,6.757143,5.800000,9.914286,9.228571,14.571429,8.828571,12.733333,9.161905,6.757143,5.800000,9.914286,9.228571,14.571429
644,8.000000,0,530.000000,토요일,6.469841,9.422222,7.803175,5.073016,4.066667,7.346032,7.336508,12.730159,6.469841,9.422222,7.803175,5.073016,4.066667,7.346032,7.336508,12.730159
645,8.000000,0,530.000000,토요일,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889
646,8.000000,0,530.000000,토요일,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889
647,8.000000,0,530.000000,토요일,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889
648,8.000000,0,530.000000,토요일,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889,4.111111,6.111111,6.444444,3.388889,2.333333,4.777778,5.444444,10.888889
610,8.000000,0,530.000000,평일,2.174603,4.619048,3.587302,6.190476,5.634921,4.619048,3.111111,1.174603,2.174603,4.619048,3.587302,6.190476,5.634921,4.619048,3.111111,1.174603
611,8.000000,0,530.000000,평일,2.574074,4.666667,4.387346,7.168210,5.932099,4.748457,3.222222,1.422840,2.574074,4.666667,4.387346,7.168210,5.932099,4.748457,3.222222,1.422840
612,8.000000,0,530.000000,평일,2.973545,4.714286,5.187390,8.145944,6.229277,4.877866,3.333333,1.671076,2.973545,4.714286,5.187390,8.145944,6.229277,4.877866,3.333333,1.671076
613,8.000000,0,530.000000,평일,3.373016,4.761905,5.987434,9.123677,6.526455,5.007275,3.444444,1.919312,3.373016,4.761905,5.987434,9.123677,6.526455,5.007275,3.444444,1.919312
614,8.000000,0,530.000000,평일,3.772487,4.809524,6.787478,10.101411,6.823633,5.136684,3.555556,2.167549,3.772487,4.809524,6.787478,10.101411,6.823633,5.136684,3.555556,2.167549
615,8.000000,0,530.000000,평일,4.171958,4.857143,7.587522,11.079145,7.120811,5.266093,3.666667,2.415785,4.171958,4.857143,7.587522,11.079145,7.120811,5.266093,3.666667,2.415785
616,8.000000,0,530.000000,평일,4.571429,4.904762,8.387566,12.056878,7.417989,5.395503,3.777778,2.664021,4.571429,4.904762,8.387566,12.056878,7.417989,5.395503,3.777778,2.664021
617,8.000000,0,530.000000,평일,4.970899,4.952381,9.187610,13.034612,7.715168,5.524912,3.888889,2.912257,4.970899,4.952381,9.187610,13.034612,7.715168,5.524912,3.888889,2.912257
618,8.000000,0,530.000000,평일,5.370370,5.000000,9.987654,14.012346,8.012346,5.654321,4.000000,3.160494,5.370370,5.000000,9.987654,14.012346,8.012346,5.654321,4.000000,3.160494
619,8.000000,0,530.000000,평일,4.962963,5.188272,9.521605,12.969136,6.932099,4.753086,3.438272,3.141975,4.962963,5.188272,9.521605,12.969136,6.932099,4.753086,3.438272,3.141975
620,8.000000,0,530.000000,평일,4.555556,5.376543,9.055556,11.925926,5.851852,3.851852,2.876543,3.123457,4.555556,5.376543,9.055556,11.925926,5.851852,3.851852,2.876543,3.123457
621,8.000000,0,530.000000,평일,4.148148,5.564815,8.589506,10.882716,4.771605,2.950617,2.314815,3.104938,4.148148,5.564815,8.589506,10.882716,4.771605,2.950617,2.314815,3.104938
622,8.000000,0,530.000000,평일,3.740741,5.753086,8.123457,9.839506,3.691358,2.049383,1.753086,3.086420,3.740741,5.753086,8.123457,9.839506,3.691358,2.049383,1.753086,3.086420
623,8.000000,0,530.000000,평일,4.468750,6.064815,8.964120,9.966435,4.087963,2.762731,2.255787,3.353009,4.468750,6.064815,8.964120,9.966435,4.087963,2.762731,2.255787,3.353009
624,8.000000,0,530.000000,평일,5.196759,6.376543,9.804784,10.093364,4.484568,3.476080,2.758488,3.619599,5.196759,6.376543,9.804784,10.093364,4.484568,3.476080,2.758488,3.619599
625,8.000000,0,530.000000,평일,5.924769,6.688272,10.645448,10.220293,4.881173,4.189429,3.261188,3.886188,5.924769,6.688272,10.645448,10.220293,4.881173,4.189429,3.261188,3.886188
626,8.000000,0,530.000000,평일,6.652778,7.000000,11.486111,10.347222,5.277778,4.902778,3.763889,4.152778,6.652778,7.000000,11.486111,10.347222,5.277778,4.902778,3.763889,4.152778
627,8.000000,0,530.000000,평일,7.590278,8.690972,12.229167,10.569444,5.555556,5.798611,4.173611,4.375000,7.590278,8.690972,12.229167,10.569444,5.555556,5.798611,4.173611,4.375000
628,8.000000,0,530.000000,평일,8.527778,10.381944,12.972222,10.791667,5.833333,6.694444,4.583333,4.597222,8.527778,10.381944,12.972222,10.791667,5.833333,6.694444,4.583333,4.597222
629,8.000000,0,530.000000,평일,9.465278,12.072917,13.715278,11.013889,6.111111,7.590278,4.993056,4.819444,9.465278,12.072917,13.715278,11.013889,6.111111,7.590278,4.993056,4.819444
630,8.000000,0,530.000000,평일,10.402778,13.763889,14.458333,11.236111,6.388889,8.486111,5.402778,5.041667,10.402778,13.763889,14.458333,11.236111,6.388889,8.486111,5.402778,5.041667
631,8.000000,0,530.000000,평일,12.483333,15.000000,15.461111,12.652778,8.138889,10.530556,6.969444,9.502778,12.483333,15.000000,15.461111,12.652778,8.138889,10.530556,6.969444,9.502778
632,8.000000,0,530.000000,평일,14.563889,16.236111,16.463889,14.069444,9.888889,12.575000,8.536111,13.963889,14.563889,16.236111,16.463889,14.069444,9.888889,12.575000,8.536111,13.963889
633,8.000000,0,530.000000,평일,16.644444,17.472222,17.466667,15.486111,11.638889,14.619444,10.102778,18.425000,16.644444,17.472222,17.466667,15.486111,11.638889,14.619444,10.102778,18.425000
634,8.000000,0,530.000000,평일,18.725000,18.708333,18.469444,16.902778,13.388889,16.663889,11.669444,22.886111,18.725000,18.708333,18.469444,16.902778,13.388889,16.663889,11.669444,22.886111
635,8.000000,0,530.000000,평일,20.805556,19.944444,19.472222,18.319444,15.138889,18.708333,13.236111,27.347222,20.805556,19.944444,19.472222,18.319444,15.138889,18.708333,13.236111,27.347222
636,8.000000,0,530.000000,평일,21.141667,20.391667,19.958333,18.461111,17.036111,20.619444,16.380556,27.986111,21.141667,20.391667,19.958333,18.461111,17.036111,20.619444,16.380556,27.986111
637,8.000000,0,530.000000,평일,21.477778,20.838889,20.444444,18.602778,18.933333,22.530556,19.525000,28.625000,21.477778,20.838889,20.444444,18.602778,18.933333,22.530556,19.525000,28.625000
638,8.000000,0,530.000000,평일,21.813889,21.286111,20.930556,18.744444,20.830556,24.441667,22.669444,29.263889,21.813889,21.286111,20.930556,18.744444,20.830556,24.441667,22.669444,29.263889
639,8.000000,0,530.000000,평일,22.150000,21.733333,21.416667,18.886111,22.727778,26.352778,25.813889,29.902778,22.150000,21.733333,21.416667,18.886111,22.727778,26.352778,25.813889,29.902778
640,8.000000,0,530.000000,평일,22.486111,22.180556,21.902778,19.027778,24.625000,28.263889,28.958333,30.541667,22.486111,22.180556,21.902778,19.027778,24.625000,28.263889,28.958333,30.541667
641,8.000000,0,530.000000,평일,19.366667,19.220635,19.109524,16.193651,21.001587,24.773016,25.382540,26.985714,19.366667,19.220635,19.109524,16.193651,21.001587,24.773016,25.382540,26.985714
642,8.000000,0,530.000000,평일,16.247222,16.260714,16.316270,13.359524,17.378175,21.282143,21.806746,23.429762,16.247222,16.260714,16.316270,13.359524,17.378175,21.282143,21.806746,23.429762
643,8.000000,0,530.000000,평일,13.127778,13.300794,13.523016,10.525397,13.754762,17.791270,18.230952,19.873810,13.127778,13.300794,13.523016,10.525397,13.754762,17.791270,18.230952,19.873810
644,8.000000,0,530.000000,평일,10.008333,10.340873,10.729762,7.691270,10.131349,14.300397,14.655159,16.317857,10.008333,10.340873,10.729762,7.691270,10.131349,14.300397,14.655159,16.317857
645,8.000000,0,530.000000,평일,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905
646,8.000000,0,530.000000,평일,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905
647,8.000000,0,530.000000,평일,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905
648,8.000000,0,530.000000,평일,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905,6.888889,7.380952,7.936508,4.857143,6.507937,10.809524,11.079365,12.761905
610,8.000000,0,630.000000,일요일,0.690476,2.904762,4.238095,7.023810,4.833333,4.761905,3.404762,0.976190,0.690476,2.904762,4.238095,7.023810,4.833333,4.761905,3.404762,0.976190
611,8.000000,0,630.000000,일요일,1.068452,3.110119,4.511905,7.410714,5.113095,4.877976,3.732143,1.306548,1.068452,3.110119,4.511905,7.410714,5.113095,4.877976,3.732143,1.306548
612,8.000000,0,630.000000,일요일,1.446429,3.315476,4.785714,7.797619,5.392857,4.994048,4.059524,1.636905,1.446429,3.315476,4.785714,7.797619,5.392857,4.994048,4.059524,1.636905
613,8.000000,0,630.000000,일요일,1.824405,3.520833,5.059524,8.184524,5.672619,5.110119,4.386905,1.967262,1.824405,3.520833,5.059524,8.184524,5.672619,5.110119,4.386905,1.967262
614,8.000000,0,630.000000,일요일,2.202381,3.726190,5.333333,8.571429,5.952381,5.226190,4.714286,2.297619,2.202381,3.726190,5.333333,8.571429,5.952381,5.226190,4.714286,2.297619
615,8.000000,0,630.000000,일요일,2.580357,3.931548,5.607143,8.958333,6.232143,5.342262,5.041667,2.627976,2.580357,3.931548,5.607143,8.958333,6.232143,5.342262,5.041667,2.627976
616,8.000000,0,630.000000,일요일,2.958333,4.136905,5.880952,9.345238,6.511905,5.458333,5.369048,2.958333,2.958333,4.136905,5.880952,9.345238,6.511905,5.458333,5.369048,2.958333
617,8.000000,0,630.000000,일요일,3.336310,4.342262,6.154762,9.732143,6.791667,5.574405,5.696429,3.288690,3.336310,4.342262,6.154762,9.732143,6.791667,5.574405,5.696429,3.288690
618,8.000000,0,630.000000,일요일,3.714286,4.547619,6.428571,10.119048,7.071429,5.690476,6.023810,3.619048,3.714286,4.547619,6.428571,10.119048,7.071429,5.690476,6.023810,3.619048
619,8.000000,0,630.000000,일요일,5.178571,6.422619,9.446429,11.791667,8.785714,7.422619,7.791667,5.833333,5.178571,6.422619,9.446429,11.791667,8.785714,7.422619,7.791667,5.833333
620,8.000000,0,630.000000,일요일,6.642857,8.297619,12.464286,13.464286,10.500000,9.154762,9.559524,8.047619,6.642857,8.297619,12.464286,13.464286,10.500000,9.154762,9.559524,8.047619
621,8.000000,0,630.000000,일요일,8.107143,10.172619,15.482143,15.136905,12.214286,10.886905,11.327381,10.261905,8.107143,10.172619,15.482143,15.136905,12.214286,10.886905,11.327381,10.261905
622,8.000000,0,630.000000,일요일,9.571429,12.047619,18.500000,16.809524,13.928571,12.619048,13.095238,12.476190,9.571429,12.047619,18.500000,16.809524,13.928571,12.619048,13.095238,12.476190
623,8.000000,0,630.000000,일요일,11.732143,12.035714,18.613095,16.113095,13.589286,12.464286,12.922619,12.821429,11.732143,12.035714,18.613095,16.113095,13.589286,12.464286,12.922619,12.821429
624,8.000000,0,630.000000,일요일,13.892857,12.023810,18.726190,15.416667,13.250000,12.309524,12.750000,13.166667,13.892857,12.023810,18.726190,15.416667,13.250000,12.309524,12.750000,13.166667
625,8.000000,0,630.000000,일요일,16.053571,12.011905,18.839286,14.720238,12.910714,12.154762,12.577381,13.511905,16.053571,12.011905,18.839286,14.720238,12.910714,12.154762,12.577381,13.511905
626,8.000000,0,630.000000,일요일,18.214286,12.000000,18.952381,14.023810,12.571429,12.000000,12.404762,13.857143,18.214286,12.000000,18.952381,14.023810,12.571429,12.000000,12.404762,13.857143
627,8.000000,0,630.000000,일요일,16.607143,11.791667,18.535714,12.970238,11.886905,11.922619,11.607143,12.654762,16.607143,11.791667,18.535714,12.970238,11.886905,11.922619,11.607143,12.654762
628,8.000000,0,630.000000,일요일,15.000000,11.583333,18.119048,11.916667,11.202381,11.845238,10.809524,11.452381,15.000000,11.583333,18.119048,11.916667,11.202381,11.845238,10.809524,11.452381
629,8.000000,0,630.000000,일요일,13.392857,11.375000,17.702381,10.863095,10.517857,11.767857,10.011905,10.250000,13.392857,11.375000,17.702381,10.863095,10.517857,11.767857,10.011905,10.250000
630,8.000000,0,630.000000,일요일,11.785714,11.166667,17.285714,9.809524,9.833333,11.690476,9.214286,9.047619,11.785714,11.166667,17.285714,9.809524,9.833333,11.690476,9.214286,9.047619
631,8.000000,0,630.000000,일요일,12.247619,11.700000,16.723810,9.880952,10.095238,12.700000,9.638095,10.547619,12.247619,11.700000,16.723810,9.880952,10.095238,12.700000,9.638095,10.547619
