역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9,congestionCar_10,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft,congestionCar_9_fft,congestionCar_10_fft
430,8.000000,0,530.000000,일요일,13.166667,10.666667,12.541667,9.708333,10.562500,8.604167,7.416667,6.604167,8.291667,7.895833,13.166667,10.666667,12.541667,9.708333,10.562500,8.604167,7.416667,6.604167,8.291667,7.895833
431,8.000000,0,530.000000,일요일,12.208333,10.958333,11.958333,11.166667,11.833333,10.208333,8.875000,8.333333,9.666667,9.250000,12.208333,10.958333,11.958333,11.166667,11.833333,10.208333,8.875000,8.333333,9.666667,9.250000
432,8.000000,0,530.000000,일요일,12.175595,10.383929,11.312500,13.059524,10.869048,12.532738,10.913690,10.880952,12.166667,11.839286,12.175595,10.383929,11.312500,13.059524,10.869048,12.532738,10.913690,10.880952,12.166667,11.839286
433,8.000000,0,530.000000,일요일,12.142857,9.809524,10.666667,14.952381,9.904762,14.857143,12.952381,13.428571,14.666667,14.428571,12.142857,9.809524,10.666667,14.952381,9.904762,14.857143,12.952381,13.428571,14.666667,14.428571
434,8.000000,0,530.000000,일요일,9.333333,10.611111,7.777778,12.444444,7.111111,8.666667,10.611111,11.944444,9.944444,10.944444,9.333333,10.611111,7.777778,12.444444,7.111111,8.666667,10.611111,11.944444,9.944444,10.944444
409,8.000000,0,530.000000,토요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
410,8.000000,0,530.000000,토요일,1.000000,1.166667,1.333333,1.500000,1.500000,1.333333,1.333333,1.333333,1.333333,1.333333,1.000000,1.166667,1.333333,1.500000,1.500000,1.333333,1.333333,1.333333,1.333333,1.333333
411,8.000000,0,530.000000,토요일,2.000000,2.333333,2.666667,3.000000,3.000000,2.666667,2.666667,2.666667,2.666667,2.666667,2.000000,2.333333,2.666667,3.000000,3.000000,2.666667,2.666667,2.666667,2.666667,2.666667
412,8.000000,0,530.000000,토요일,2.791667,4.031250,5.541667,5.281250,4.822917,4.270833,4.656250,4.489583,4.697917,4.177083,2.791667,4.031250,5.541667,5.281250,4.822917,4.270833,4.656250,4.489583,4.697917,4.177083
413,8.000000,0,530.000000,토요일,3.583333,5.729167,8.416667,7.562500,6.645833,5.875000,6.645833,6.312500,6.729167,5.687500,3.583333,5.729167,8.416667,7.562500,6.645833,5.875000,6.645833,6.312500,6.729167,5.687500
414,8.000000,0,530.000000,토요일,4.375000,7.427083,11.291667,9.843750,8.468750,7.479167,8.635417,8.135417,8.760417,7.197917,4.375000,7.427083,11.291667,9.843750,8.468750,7.479167,8.635417,8.135417,8.760417,7.197917
415,8.000000,0,530.000000,토요일,5.166667,9.125000,14.166667,12.125000,10.291667,9.083333,10.625000,9.958333,10.791667,8.708333,5.166667,9.125000,14.166667,12.125000,10.291667,9.083333,10.625000,9.958333,10.791667,8.708333
416,8.000000,0,530.000000,토요일,6.541667,10.097222,14.277778,12.097222,10.625000,9.819444,10.819444,10.263889,10.111111,8.666667,6.541667,10.097222,14.277778,12.097222,10.625000,9.819444,10.819444,10.263889,10.111111,8.666667
417,8.000000,0,530.000000,토요일,7.916667,11.069444,14.388889,12.069444,10.958333,10.555556,11.013889,10.569444,9.430556,8.625000,7.916667,11.069444,14.388889,12.069444,10.958333,10.555556,11.013889,10.569444,9.430556,8.625000
418,8.000000,0,530.000000,토요일,9.291667,12.041667,14.500000,12.041667,11.291667,11.291667,11.208333,10.875000,8.750000,8.583333,9.291667,12.041667,14.500000,12.041667,11.291667,11.291667,11.208333,10.875000,8.750000,8.583333
419,8.000000,0,530.000000,토요일,8.950231,11.716435,14.143519,12.133102,11.653935,11.876157,11.952546,10.498843,8.627315,8.780093,8.950231,11.716435,14.143519,12.133102,11.653935,11.876157,11.952546,10.498843,8.627315,8.780093
420,8.000000,0,530.000000,토요일,8.608796,11.391204,13.787037,12.224537,12.016204,12.460648,12.696759,10.122685,8.504630,8.976852,8.608796,11.391204,13.787037,12.224537,12.016204,12.460648,12.696759,10.122685,8.504630,8.976852
421,8.000000,0,530.000000,토요일,8.267361,11.065972,13.430556,12.315972,12.378472,13.045139,13.440972,9.746528,8.381944,9.173611,8.267361,11.065972,13.430556,12.315972,12.378472,13.045139,13.440972,9.746528,8.381944,9.173611
422,8.000000,0,530.000000,토요일,7.925926,10.740741,13.074074,12.407407,12.740741,13.629630,14.185185,9.370370,8.259259,9.370370,7.925926,10.740741,13.074074,12.407407,12.740741,13.629630,14.185185,9.370370,8.259259,9.370370
423,8.000000,0,530.000000,토요일,9.267361,11.638889,13.545139,13.211806,13.982639,13.701389,13.951389,9.840278,9.246528,10.413194,9.267361,11.638889,13.545139,13.211806,13.982639,13.701389,13.951389,9.840278,9.246528,10.413194
424,8.000000,0,530.000000,토요일,10.608796,12.537037,14.016204,14.016204,15.224537,13.773148,13.717593,10.310185,10.233796,11.456019,10.608796,12.537037,14.016204,14.016204,15.224537,13.773148,13.717593,10.310185,10.233796,11.456019
425,8.000000,0,530.000000,토요일,11.950231,13.435185,14.487269,14.820602,16.466435,13.844907,13.483796,10.780093,11.221065,12.498843,11.950231,13.435185,14.487269,14.820602,16.466435,13.844907,13.483796,10.780093,11.221065,12.498843
426,8.000000,0,530.000000,토요일,13.291667,14.333333,14.958333,15.625000,17.708333,13.916667,13.250000,11.250000,12.208333,13.541667,13.291667,14.333333,14.958333,15.625000,17.708333,13.916667,13.250000,11.250000,12.208333,13.541667
427,8.000000,0,530.000000,토요일,15.833333,14.861111,16.597222,14.875000,16.638889,12.958333,12.083333,10.152778,11.736111,12.500000,15.833333,14.861111,16.597222,14.875000,16.638889,12.958333,12.083333,10.152778,11.736111,12.500000
428,8.000000,0,530.000000,토요일,18.375000,15.388889,18.236111,14.125000,15.569444,12.000000,10.916667,9.055556,11.263889,11.458333,18.375000,15.388889,18.236111,14.125000,15.569444,12.000000,10.916667,9.055556,11.263889,11.458333
429,8.000000,0,530.000000,토요일,20.916667,15.916667,19.875000,13.375000,14.500000,11.041667,9.750000,7.958333,10.791667,10.416667,20.916667,15.916667,19.875000,13.375000,14.500000,11.041667,9.750000,7.958333,10.791667,10.416667
430,8.000000,0,530.000000,토요일,19.208333,16.020833,18.729167,14.562500,15.812500,12.604167,11.291667,9.562500,12.145833,11.479167,19.208333,16.020833,18.729167,14.562500,15.812500,12.604167,11.291667,9.562500,12.145833,11.479167
431,8.000000,0,530.000000,토요일,17.500000,16.125000,17.583333,15.750000,17.125000,14.166667,12.833333,11.166667,13.500000,12.541667,17.500000,16.125000,17.583333,15.750000,17.125000,14.166667,12.833333,11.166667,13.500000,12.541667
432,8.000000,0,530.000000,토요일,18.869048,16.252976,17.410714,19.922619,16.633929,19.130952,17.178571,16.630952,18.845238,18.104167,18.869048,16.252976,17.410714,19.922619,16.633929,19.130952,17.178571,16.630952,18.845238,18.104167
433,8.000000,0,530.000000,토요일,20.238095,16.380952,17.238095,24.095238,16.142857,24.095238,21.523810,22.095238,24.190476,23.666667,20.238095,16.380952,17.238095,24.095238,16.142857,24.095238,21.523810,22.095238,24.190476,23.666667
434,8.000000,0,530.000000,토요일,18.944444,21.055556,16.166667,25.000000,15.444444,18.166667,21.722222,23.944444,20.555556,22.000000,18.944444,21.055556,16.166667,25.000000,15.444444,18.166667,21.722222,23.944444,20.555556,22.000000
409,8.000000,0,530.000000,평일,0.666667,1.000000,1.000000,1.333333,1.666667,1.000000,0.666667,1.000000,0.666667,0.666667,0.666667,1.000000,1.000000,1.333333,1.666667,1.000000,0.666667,1.000000,0.666667,0.666667
410,8.000000,0,530.000000,평일,0.909722,1.000000,1.881944,2.576389,2.041667,1.465278,1.437500,1.534722,1.125000,1.305556,0.909722,1.000000,1.881944,2.576389,2.041667,1.465278,1.437500,1.534722,1.125000,1.305556
411,8.000000,0,530.000000,평일,1.152778,1.000000,2.763889,3.819444,2.416667,1.930556,2.208333,2.069444,1.583333,1.944444,1.152778,1.000000,2.763889,3.819444,2.416667,1.930556,2.208333,2.069444,1.583333,1.944444
412,8.000000,0,530.000000,평일,3.187500,5.420139,8.069444,8.645833,5.815972,5.607639,6.322917,6.430556,5.989583,5.000000,3.187500,5.420139,8.069444,8.645833,5.815972,5.607639,6.322917,6.430556,5.989583,5.000000
413,8.000000,0,530.000000,평일,5.222222,9.840278,13.375000,13.472222,9.215278,9.284722,10.437500,10.791667,10.395833,8.055556,5.222222,9.840278,13.375000,13.472222,9.215278,9.284722,10.437500,10.791667,10.395833,8.055556
414,8.000000,0,530.000000,평일,7.256944,14.260417,18.680556,18.298611,12.614583,12.961806,14.552083,15.152778,14.802083,11.111111,7.256944,14.260417,18.680556,18.298611,12.614583,12.961806,14.552083,15.152778,14.802083,11.111111
415,8.000000,0,530.000000,평일,9.291667,18.680556,23.986111,23.125000,16.013889,16.638889,18.666667,19.513889,19.208333,14.166667,9.291667,18.680556,23.986111,23.125000,16.013889,16.638889,18.666667,19.513889,19.208333,14.166667
416,8.000000,0,530.000000,평일,10.986111,19.620370,23.212963,22.611111,16.291667,17.532407,18.393519,19.995370,18.189815,13.944444,10.986111,19.620370,23.212963,22.611111,16.291667,17.532407,18.393519,19.995370,18.189815,13.944444
417,8.000000,0,530.000000,평일,12.680556,20.560185,22.439815,22.097222,16.569444,18.425926,18.120370,20.476852,17.171296,13.722222,12.680556,20.560185,22.439815,22.097222,16.569444,18.425926,18.120370,20.476852,17.171296,13.722222
418,8.000000,0,530.000000,평일,14.375000,21.500000,21.666667,21.583333,16.847222,19.319444,17.847222,20.958333,16.152778,13.500000,14.375000,21.500000,21.666667,21.583333,16.847222,19.319444,17.847222,20.958333,16.152778,13.500000
419,8.000000,0,530.000000,평일,12.648534,19.699074,20.709877,20.378858,15.573688,17.967978,16.453318,18.015046,14.809028,12.461420,12.648534,19.699074,20.709877,20.378858,15.573688,17.967978,16.453318,18.015046,14.809028,12.461420
420,8.000000,0,530.000000,평일,10.922068,17.898148,19.753086,19.174383,14.300154,16.616512,15.059414,15.071759,13.465278,11.422840,10.922068,17.898148,19.753086,19.174383,14.300154,16.616512,15.059414,15.071759,13.465278,11.422840
421,8.000000,0,530.000000,평일,9.195602,16.097222,18.796296,17.969907,13.026620,15.265046,13.665509,12.128472,12.121528,10.384259,9.195602,16.097222,18.796296,17.969907,13.026620,15.265046,13.665509,12.128472,12.121528,10.384259
422,8.000000,0,530.000000,평일,7.469136,14.296296,17.839506,16.765432,11.753086,13.913580,12.271605,9.185185,10.777778,9.345679,7.469136,14.296296,17.839506,16.765432,11.753086,13.913580,12.271605,9.185185,10.777778,9.345679
423,8.000000,0,530.000000,평일,11.004630,16.079861,19.761574,17.886574,14.356481,14.605324,13.106481,10.118056,12.163194,10.988426,11.004630,16.079861,19.761574,17.886574,14.356481,14.605324,13.106481,10.118056,12.163194,10.988426
424,8.000000,0,530.000000,평일,14.540123,17.863426,21.683642,19.007716,16.959877,15.297068,13.941358,11.050926,13.548611,12.631173,14.540123,17.863426,21.683642,19.007716,16.959877,15.297068,13.941358,11.050926,13.548611,12.631173
425,8.000000,0,530.000000,평일,18.075617,19.646991,23.605710,20.128858,19.563272,15.988812,14.776235,11.983796,14.934028,14.273920,18.075617,19.646991,23.605710,20.128858,19.563272,15.988812,14.776235,11.983796,14.934028,14.273920
426,8.000000,0,530.000000,평일,21.611111,21.430556,25.527778,21.250000,22.166667,16.680556,15.611111,12.916667,16.319444,15.916667,21.611111,21.430556,25.527778,21.250000,22.166667,16.680556,15.611111,12.916667,16.319444,15.916667
427,8.000000,0,530.000000,평일,23.425926,21.777778,24.875000,20.648148,21.694444,16.027778,15.083333,12.782407,14.476852,14.935185,23.425926,21.777778,24.875000,20.648148,21.694444,16.027778,15.083333,12.782407,14.476852,14.935185
428,8.000000,0,530.000000,평일,25.240741,22.125000,24.222222,20.046296,21.222222,15.375000,14.555556,12.648148,12.634259,13.953704,25.240741,22.125000,24.222222,20.046296,21.222222,15.375000,14.555556,12.648148,12.634259,13.953704
429,8.000000,0,530.000000,평일,27.055556,22.472222,23.569444,19.444444,20.750000,14.722222,14.027778,12.513889,10.791667,12.972222,27.055556,22.472222,23.569444,19.444444,20.750000,14.722222,14.027778,12.513889,10.791667,12.972222
430,8.000000,0,530.000000,평일,27.548611,22.791667,24.493056,22.027778,22.840278,18.562500,18.048611,15.437500,16.284722,16.173611,27.548611,22.791667,24.493056,22.027778,22.840278,18.562500,18.048611,15.437500,16.284722,16.173611
431,8.000000,0,530.000000,평일,28.041667,23.111111,25.416667,24.611111,24.930556,22.402778,22.069444,18.361111,21.777778,19.375000,28.041667,23.111111,25.416667,24.611111,24.930556,22.402778,22.069444,18.361111,21.777778,19.375000
432,8.000000,0,530.000000,평일,28.770833,26.601852,23.578704,30.240741,29.243056,30.155093,28.386574,25.180556,28.750000,31.418981,28.770833,26.601852,23.578704,30.240741,29.243056,30.155093,28.386574,25.180556,28.750000,31.418981
433,8.000000,0,530.000000,평일,29.500000,30.092593,21.740741,35.870370,33.555556,37.907407,34.703704,32.000000,35.722222,43.462963,29.500000,30.092593,21.740741,35.870370,33.555556,37.907407,34.703704,32.000000,35.722222,43.462963
434,8.000000,0,530.000000,평일,36.266667,41.777778,22.711111,39.711111,44.511111,36.422222,40.622222,36.288889,51.644444,55.266667,36.266667,41.777778,22.711111,39.711111,44.511111,36.422222,40.622222,36.288889,51.644444,55.266667
409,8.000000,0,630.000000,일요일,0.404762,0.547619,0.714286,1.309524,1.595238,0.952381,0.714286,0.761905,0.523810,0.547619,0.404762,0.547619,0.714286,1.309524,1.595238,0.952381,0.714286,0.761905,0.523810,0.547619
410,8.000000,0,630.000000,일요일,1.389881,1.815476,3.086310,3.717262,3.412202,2.778274,3.742560,2.818452,2.803571,3.805060,1.389881,1.815476,3.086310,3.717262,3.412202,2.778274,3.742560,2.818452,2.803571,3.805060
411,8.000000,0,630.000000,일요일,2.375000,3.083333,5.458333,6.125000,5.229167,4.604167,6.770833,4.875000,5.083333,7.062500,2.375000,3.083333,5.458333,6.125000,5.229167,4.604167,6.770833,4.875000,5.083333,7.062500
412,8.000000,0,630.000000,일요일,3.520833,5.005208,7.489583,7.687500,6.557292,6.041667,8.807292,6.500000,6.661458,7.369792,3.520833,5.005208,7.489583,7.687500,6.557292,6.041667,8.807292,6.500000,6.661458,7.369792
413,8.000000,0,630.000000,일요일,4.666667,6.927083,9.520833,9.250000,7.885417,7.479167,10.843750,8.125000,8.239583,7.677083,4.666667,6.927083,9.520833,9.250000,7.885417,7.479167,10.843750,8.125000,8.239583,7.677083
414,8.000000,0,630.000000,일요일,5.812500,8.848958,11.552083,10.812500,9.213542,8.916667,12.880208,9.750000,9.817708,7.984375,5.812500,8.848958,11.552083,10.812500,9.213542,8.916667,12.880208,9.750000,9.817708,7.984375
415,8.000000,0,630.000000,일요일,6.958333,10.770833,13.583333,12.375000,10.541667,10.354167,14.916667,11.375000,11.395833,8.291667,6.958333,10.770833,13.583333,12.375000,10.541667,10.354167,14.916667,11.375000,11.395833,8.291667
416,8.000000,0,630.000000,일요일,7.104167,11.173611,12.659722,12.506944,11.159722,10.923611,14.500000,10.840278,11.250000,7.472222,7.104167,11.173611,12.659722,12.506944,11.159722,10.923611,14.500000,10.840278,11.250000,7.472222
417,8.000000,0,630.000000,일요일,7.250000,11.576389,11.736111,12.638889,11.777778,11.493056,14.083333,10.305556,11.104167,6.652778,7.250000,11.576389,11.736111,12.638889,11.777778,11.493056,14.083333,10.305556,11.104167,6.652778
418,8.000000,0,630.000000,일요일,7.395833,11.979167,10.812500,12.770833,12.395833,12.062500,13.666667,9.770833,10.958333,5.833333,7.395833,11.979167,10.812500,12.770833,12.395833,12.062500,13.666667,9.770833,10.958333,5.833333
419,8.000000,0,630.000000,일요일,7.657986,12.609375,11.539931,12.499421,12.037616,11.843171,12.870370,9.045718,10.228009,5.935185,7.657986,12.609375,11.539931,12.499421,12.037616,11.843171,12.870370,9.045718,10.228009,5.935185
420,8.000000,0,630.000000,일요일,7.920139,13.239583,12.267361,12.228009,11.679398,11.623843,12.074074,8.320602,9.497685,6.037037,7.920139,13.239583,12.267361,12.228009,11.679398,11.623843,12.074074,8.320602,9.497685,6.037037
421,8.000000,0,630.000000,일요일,8.182292,13.869792,12.994792,11.956597,11.321181,11.404514,11.277778,7.595486,8.767361,6.138889,8.182292,13.869792,12.994792,11.956597,11.321181,11.404514,11.277778,7.595486,8.767361,6.138889
422,8.000000,0,630.000000,일요일,8.444444,14.500000,13.722222,11.685185,10.962963,11.185185,10.481481,6.870370,8.037037,6.240741,8.444444,14.500000,13.722222,11.685185,10.962963,11.185185,10.481481,6.870370,8.037037,6.240741
423,8.000000,0,630.000000,일요일,9.666667,14.057292,14.046875,11.138889,11.222222,10.982639,10.085069,7.376736,8.345486,6.612847,9.666667,14.057292,14.046875,11.138889,11.222222,10.982639,10.085069,7.376736,8.345486,6.612847
424,8.000000,0,630.000000,일요일,10.888889,13.614583,14.371528,10.592593,11.481481,10.780093,9.688657,7.883102,8.653935,6.984954,10.888889,13.614583,14.371528,10.592593,11.481481,10.780093,9.688657,7.883102,8.653935,6.984954
425,8.000000,0,630.000000,일요일,12.111111,13.171875,14.696181,10.046296,11.740741,10.577546,9.292245,8.389468,8.962384,7.357060,12.111111,13.171875,14.696181,10.046296,11.740741,10.577546,9.292245,8.389468,8.962384,7.357060
426,8.000000,0,630.000000,일요일,13.333333,12.729167,15.020833,9.500000,12.000000,10.375000,8.895833,8.895833,9.270833,7.729167,13.333333,12.729167,15.020833,9.500000,12.000000,10.375000,8.895833,8.895833,9.270833,7.729167
427,8.000000,0,630.000000,일요일,13.888889,12.875000,13.493056,10.097222,11.381944,10.277778,8.388889,8.791667,8.923611,7.666667,13.888889,12.875000,13.493056,10.097222,11.381944,10.277778,8.388889,8.791667,8.923611,7.666667
428,8.000000,0,630.000000,일요일,14.444444,13.020833,11.965278,10.694444,10.763889,10.180556,7.881944,8.687500,8.576389,7.604167,14.444444,13.020833,11.965278,10.694444,10.763889,10.180556,7.881944,8.687500,8.576389,7.604167
429,8.000000,0,630.000000,일요일,15.000000,13.166667,10.437500,11.291667,10.145833,10.083333,7.375000,8.583333,8.229167,7.541667,15.000000,13.166667,10.437500,11.291667,10.145833,10.083333,7.375000,8.583333,8.229167,7.541667
430,8.000000,0,630.000000,일요일,15.395833,14.041667,11.666667,12.531250,10.458333,10.604167,8.781250,9.750000,9.093750,8.072917,15.395833,14.041667,11.666667,12.531250,10.458333,10.604167,8.781250,9.750000,9.093750,8.072917
431,8.000000,0,630.000000,일요일,15.791667,14.916667,12.895833,13.770833,10.770833,11.125000,10.187500,10.916667,9.958333,8.604167,15.791667,14.916667,12.895833,13.770833,10.770833,11.125000,10.187500,10.916667,9.958333,8.604167
432,8.000000,0,630.000000,일요일,16.848214,15.672619,14.733631,16.028274,15.992560,14.824405,13.141369,13.946429,18.002976,15.456845,16.848214,15.672619,14.733631,16.028274,15.992560,14.824405,13.141369,13.946429,18.002976,15.456845
433,8.000000,0,630.000000,일요일,17.904762,16.428571,16.571429,18.285714,21.214286,18.523810,16.095238,16.976190,26.047619,22.309524,17.904762,16.428571,16.571429,18.285714,21.214286,18.523810,16.095238,16.976190,26.047619,22.309524
434,8.000000,0,630.000000,일요일,10.416667,12.166667,7.972222,12.888889,11.805556,12.111111,10.055556,12.138889,14.555556,16.111111,10.416667,12.166667,7.972222,12.888889,11.805556,12.111111,10.055556,12.138889,14.555556,16.111111
409,8.000000,0,630.000000,토요일,1.047619,1.261905,1.452381,2.690476,3.071429,2.285714,1.261905,1.619048,1.047619,1.261905,1.047619,1.261905,1.452381,2.690476,3.071429,2.285714,1.261905,1.619048,1.047619,1.261905
410,8.000000,0,630.000000,토요일,2.107143,2.505952,4.122024,5.293155,4.806548,4.080357,4.860119,3.757440,3.784226,5.005952,2.107143,2.505952,4.122024,5.293155,4.806548,4.080357,4.860119,3.757440,3.784226,5.005952
411,8.000000,0,630.000000,토요일,3.166667,3.750000,6.791667,7.895833,6.541667,5.875000,8.458333,5.895833,6.520833,8.750000,3.166667,3.750000,6.791667,7.895833,6.541667,5.875000,8.458333,5.895833,6.520833,8.750000
412,8.000000,0,630.000000,토요일,4.375000,5.885417,9.020833,9.531250,8.031250,7.411458,10.791667,7.807292,8.343750,9.015625,4.375000,5.885417,9.020833,9.531250,8.031250,7.411458,10.791667,7.807292,8.343750,9.015625
413,8.000000,0,630.000000,토요일,5.583333,8.020833,11.250000,11.166667,9.520833,8.947917,13.125000,9.718750,10.166667,9.281250,5.583333,8.020833,11.250000,11.166667,9.520833,8.947917,13.125000,9.718750,10.166667,9.281250
414,8.000000,0,630.000000,토요일,6.791667,10.156250,13.479167,12.802083,11.010417,10.484375,15.458333,11.630208,11.989583,9.546875,6.791667,10.156250,13.479167,12.802083,11.010417,10.484375,15.458333,11.630208,11.989583,9.546875
415,8.000000,0,630.000000,토요일,8.000000,12.291667,15.708333,14.437500,12.500000,12.020833,17.791667,13.541667,13.812500,9.812500,8.000000,12.291667,15.708333,14.437500,12.500000,12.020833,17.791667,13.541667,13.812500,9.812500
416,8.000000,0,630.000000,토요일,8.416667,13.208333,15.145833,15.013889,13.597222,13.041667,17.569444,13.166667,13.916667,8.972222,8.416667,13.208333,15.145833,15.013889,13.597222,13.041667,17.569444,13.166667,13.916667,8.972222
417,8.000000,0,630.000000,토요일,8.833333,14.125000,14.583333,15.590278,14.694444,14.062500,17.347222,12.791667,14.020833,8.131944,8.833333,14.125000,14.583333,15.590278,14.694444,14.062500,17.347222,12.791667,14.020833,8.131944
418,8.000000,0,630.000000,토요일,9.250000,15.041667,14.020833,16.166667,15.791667,15.083333,17.125000,12.416667,14.125000,7.291667,9.250000,15.041667,14.020833,16.166667,15.791667,15.083333,17.125000,12.416667,14.125000,7.291667
419,8.000000,0,630.000000,토요일,9.988426,16.466435,15.135995,16.342593,15.723380,15.317130,16.575231,11.724537,13.436343,7.584491,9.988426,16.466435,15.135995,16.342593,15.723380,15.317130,16.575231,11.724537,13.436343,7.584491
