역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft
714,7.000000,0.000000,1530.000000,토요일,44.726852,41.671296,34.125000,32.314815,36.069444,30.263889,36.384259,34.953704,89.453704,83.342593,84.854167,94.562500,83.520833,72.729167,72.768519,69.907407
715,7.000000,0.000000,1530.000000,토요일,45.083333,44.046296,39.638889,37.018519,41.027778,33.805556,38.453704,38.388889,90.166667,88.092593,98.375000,108.875000,98.125000,86.791667,76.907407,76.777778
716,7.000000,0.000000,1530.000000,토요일,45.439815,46.421296,45.152778,41.722222,45.986111,37.347222,40.523148,41.824074,90.879630,97.625000,111.895833,123.187500,112.729167,100.854167,81.046296,83.648148
717,7.000000,0.000000,1530.000000,토요일,45.796296,48.796296,50.666667,46.425926,50.944444,40.888889,42.592593,45.259259,93.916667,107.208333,125.416667,137.500000,127.333333,114.916667,85.185185,90.518519
718,7.000000,0.000000,1530.000000,토요일,45.744444,50.462963,56.400000,51.974074,56.733333,45.111111,44.896296,47.088889,94.770370,110.248148,128.733333,145.207407,137.111111,122.407407,89.792593,94.177778
719,7.000000,0.000000,1530.000000,토요일,45.692593,52.129630,62.133333,57.522222,62.522222,49.333333,47.200000,48.918519,95.624074,113.287963,132.050000,152.914815,146.888889,129.898148,94.400000,97.837037
720,7.000000,0.000000,1530.000000,토요일,45.640741,53.796296,67.866667,63.070370,68.311111,53.555556,49.503704,50.748148,96.477778,116.327778,135.733333,160.622222,156.666667,137.388889,99.027778,101.496296
721,7.000000,0.000000,1530.000000,토요일,45.588889,55.462963,73.600000,68.618519,74.100000,57.777778,51.807407,52.577778,97.331481,119.367593,147.200000,168.329630,166.444444,144.879630,104.217593,105.155556
722,7.000000,0.000000,1530.000000,토요일,45.537037,57.129630,79.333333,74.166667,79.888889,62.000000,54.111111,54.407407,98.185185,122.407407,158.666667,176.037037,176.222222,152.370370,109.407407,108.814815
723,7.000000,0.000000,1530.000000,토요일,45.885185,59.007407,80.688889,76.048148,81.000000,61.937037,53.107407,52.396296,105.140741,128.066667,161.377778,173.985185,173.851852,154.911111,112.251852,104.792593
724,7.000000,0.000000,1530.000000,토요일,46.233333,60.885185,82.044444,77.929630,82.111111,61.874074,52.103704,50.385185,112.096296,133.725926,164.088889,171.933333,171.481481,157.451852,115.096296,100.770370
725,7.000000,0.000000,1530.000000,토요일,46.581481,62.762963,83.400000,79.811111,83.222222,61.811111,51.100000,48.374074,119.051852,139.385185,166.800000,169.881481,169.111111,159.992593,117.940741,98.170370
726,7.000000,0.000000,1530.000000,토요일,46.929630,64.640741,84.755556,81.692593,84.333333,61.748148,50.096296,46.362963,126.007407,145.044444,169.511111,167.829630,168.666667,162.533333,120.785185,103.696296
727,7.000000,0.000000,1530.000000,토요일,47.277778,66.518519,86.111111,83.574074,85.444444,61.685185,49.092593,44.351852,132.962963,150.703704,172.222222,167.148148,170.888889,165.074074,123.629630,109.222222
728,7.000000,0.000000,1530.000000,토요일,51.191358,69.296296,88.086420,85.728395,85.864198,61.975309,48.882716,44.907407,116.592593,138.592593,176.172840,171.456790,171.728395,156.567901,120.839506,106.679012
729,7.000000,0.000000,1530.000000,토요일,55.104938,72.074074,90.061728,87.882716,86.283951,62.265432,48.672840,45.462963,110.209877,144.148148,180.123457,175.765432,172.567901,148.061728,118.049383,104.135802
730,7.000000,0.000000,1530.000000,토요일,59.018519,74.851852,92.037037,90.037037,86.703704,62.555556,48.462963,46.018519,118.037037,149.703704,184.074074,180.074074,173.407407,139.555556,115.259259,101.592593
731,7.000000,0.000000,1530.000000,토요일,56.486111,74.407407,91.615741,86.180556,82.611111,60.430556,47.513889,44.467593,112.972222,148.814815,183.231481,172.361111,165.222222,140.935185,118.555556,105.564815
732,7.000000,0.000000,1530.000000,토요일,53.953704,73.962963,91.194444,82.324074,78.518519,58.305556,46.564815,42.916667,107.907407,147.925926,182.388889,164.648148,157.037037,142.314815,121.851852,109.537037
733,7.000000,0.000000,1530.000000,토요일,51.421296,73.518519,90.773148,78.467593,74.425926,56.180556,45.615741,41.365741,102.842593,147.037037,181.546296,156.935185,148.851852,143.694444,125.148148,113.509259
734,7.000000,0.000000,1530.000000,토요일,48.888889,73.074074,90.351852,74.611111,70.333333,54.055556,44.666667,39.814815,106.629630,146.148148,180.703704,155.370370,140.666667,145.074074,128.444444,117.481481
735,7.000000,0.000000,1530.000000,토요일,46.032407,68.958333,85.643519,70.157407,67.175926,52.842593,43.032407,37.620370,106.527778,137.916667,171.287037,152.685185,135.185185,145.601852,123.805556,115.907407
736,7.000000,0.000000,1530.000000,토요일,43.175926,64.842593,80.935185,65.703704,64.018519,51.629630,41.398148,35.425926,106.425926,129.685185,161.870370,150.000000,133.555556,146.129630,119.166667,114.333333
737,7.000000,0.000000,1530.000000,토요일,40.319444,60.726852,76.226852,61.250000,60.861111,50.416667,39.763889,33.231481,106.324074,121.453704,152.453704,147.314815,131.925926,146.657407,114.527778,112.759259
738,7.000000,0.000000,1530.000000,토요일,37.462963,56.611111,71.518519,56.796296,57.703704,49.203704,38.129630,31.037037,106.222222,113.222222,143.592593,144.629630,130.296296,147.185185,109.888889,111.185185
739,7.000000,0.000000,1530.000000,토요일,36.527778,54.407407,69.472222,55.856481,56.833333,49.476852,38.162037,31.189815,105.425926,108.814815,138.944444,137.129630,122.916667,138.527778,105.101852,106.990741
740,7.000000,0.000000,1530.000000,토요일,35.592593,52.203704,67.425926,54.916667,55.962963,49.750000,38.194444,31.342593,104.629630,104.407407,134.851852,129.629630,115.537037,129.870370,100.314815,102.796296
741,7.000000,0.000000,1530.000000,토요일,34.657407,50.000000,65.379630,53.976852,55.092593,50.023148,38.226852,31.495370,103.833333,100.157407,130.759259,122.129630,110.185185,121.212963,95.527778,98.601852
742,7.000000,0.000000,1530.000000,토요일,33.722222,47.796296,63.333333,53.037037,54.222222,50.296296,38.259259,31.648148,103.037037,98.703704,126.666667,114.629630,108.444444,112.555556,90.740741,94.407407
743,7.000000,0.000000,1530.000000,토요일,34.531250,47.435764,62.677083,54.267361,54.546875,50.409722,39.756944,35.944444,106.787037,100.685185,125.354167,113.212963,109.093750,112.398148,89.277778,92.583333
744,7.000000,0.000000,1530.000000,토요일,35.340278,47.075231,62.020833,55.497685,54.871528,50.523148,41.254630,40.240741,110.537037,102.666667,124.041667,111.796296,109.743056,112.240741,87.814815,90.759259
745,7.000000,0.000000,1530.000000,토요일,36.149306,46.714699,61.364583,56.728009,55.196181,50.636574,42.752315,44.537037,114.287037,104.648148,122.729167,113.456019,110.392361,112.083333,86.351852,89.074074
746,7.000000,0.000000,1530.000000,토요일,36.958333,46.354167,60.708333,57.958333,55.520833,50.750000,44.250000,48.833333,118.037037,106.629630,121.629630,115.916667,111.041667,111.925926,88.500000,97.666667
747,7.000000,0.000000,1530.000000,토요일,41.010417,51.223958,64.739583,65.593750,62.557292,56.229167,47.354167,54.541667,104.462963,102.447917,129.479167,131.187500,125.114583,112.458333,94.708333,109.083333
748,7.000000,0.000000,1530.000000,토요일,45.062500,56.093750,68.770833,73.229167,69.593750,61.708333,50.458333,60.250000,90.888889,112.187500,137.541667,146.458333,139.187500,123.416667,100.916667,120.500000
749,7.000000,0.000000,1530.000000,토요일,49.114583,60.963542,72.802083,80.864583,76.630208,67.187500,53.562500,65.958333,98.229167,121.927083,145.604167,161.729167,153.260417,134.375000,107.125000,131.916667
750,7.000000,0.000000,1530.000000,토요일,53.166667,65.833333,76.833333,88.500000,83.666667,72.666667,56.666667,71.666667,106.333333,131.666667,153.666667,177.000000,167.333333,145.333333,113.333333,143.333333
709,7.000000,0.000000,1530.000000,평일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.000000,0.000000,1530.000000,평일,12.368056,8.986111,7.122222,6.987500,6.526389,6.818056,8.402778,8.218056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
711,7.000000,0.000000,1530.000000,평일,24.736111,17.972222,14.244444,13.975000,13.052778,13.636111,16.805556,16.436111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
712,7.000000,0.000000,1530.000000,평일,37.104167,26.958333,21.366667,20.962500,19.579167,20.454167,25.208333,24.654167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
713,7.000000,0.000000,1530.000000,평일,49.472222,35.944444,28.488889,27.950000,26.105556,27.272222,33.611111,32.872222,98.944444,71.888889,56.977778,55.900000,52.211111,54.544444,67.222222,65.744444
714,7.000000,0.000000,1530.000000,평일,48.187500,37.225000,32.184722,31.759722,29.347222,29.598611,35.570833,35.254167,96.375000,74.450000,64.369444,63.519444,58.694444,59.197222,71.141667,70.508333
715,7.000000,0.000000,1530.000000,평일,46.902778,38.505556,35.880556,35.569444,32.588889,31.925000,37.530556,37.636111,93.805556,77.011111,71.761111,71.138889,66.354167,63.850000,75.061111,75.272222
716,7.000000,0.000000,1530.000000,평일,45.618056,39.786111,39.576389,39.379167,35.830556,34.251389,39.490278,40.018056,91.236111,79.572222,79.152778,78.758333,77.024306,72.975694,78.980556,80.036111
717,7.000000,0.000000,1530.000000,평일,44.333333,41.066667,43.272222,43.188889,39.072222,36.577778,41.450000,42.400000,88.666667,82.133333,86.544444,86.377778,87.694444,84.138889,82.900000,84.800000
718,7.000000,0.000000,1530.000000,평일,44.706667,44.142222,49.276667,49.875556,43.863333,41.096667,44.626667,44.084444,89.413333,88.284444,98.553333,99.751111,93.138272,85.977778,89.253333,88.168889
719,7.000000,0.000000,1530.000000,평일,45.080000,47.217778,55.281111,56.562222,48.654444,45.615556,47.803333,45.768889,90.160000,94.435556,110.562222,113.124444,98.582099,91.231111,95.606667,91.537778
720,7.000000,0.000000,1530.000000,평일,45.453333,50.293333,61.285556,63.248889,53.445556,50.134444,50.980000,47.453333,90.906667,100.586667,122.571111,126.497778,106.891111,100.268889,101.960000,94.906667
721,7.000000,0.000000,1530.000000,평일,45.826667,53.368889,67.290000,69.935556,58.236667,54.653333,54.156667,49.137778,91.653333,106.737778,134.580000,139.871111,116.473333,109.306667,108.313333,98.275556
722,7.000000,0.000000,1530.000000,평일,46.200000,56.444444,73.294444,76.622222,63.027778,59.172222,57.333333,50.822222,92.400000,112.888889,146.588889,153.244444,126.055556,118.344444,114.666667,101.644444
723,7.000000,0.000000,1530.000000,평일,45.976667,56.692222,71.824444,76.445556,62.710000,57.762222,55.202222,48.874444,91.953333,113.384444,143.648889,152.891111,125.420000,115.524444,110.404444,97.748889
724,7.000000,0.000000,1530.000000,평일,45.753333,56.940000,70.354444,76.268889,62.392222,56.352222,53.071111,46.926667,91.506667,113.880000,140.708889,152.537778,124.784444,112.704444,106.142222,93.853333
725,7.000000,0.000000,1530.000000,평일,45.530000,57.187778,68.884444,76.092222,62.074444,54.942222,50.940000,44.978889,91.060000,114.375556,137.768889,152.184444,124.148889,109.884444,101.880000,89.957778
726,7.000000,0.000000,1530.000000,평일,45.306667,57.435556,67.414444,75.915556,61.756667,53.532222,48.808889,43.031111,90.613333,114.871111,134.828889,151.831111,123.513333,107.064444,97.617778,86.062222
727,7.000000,0.000000,1530.000000,평일,45.083333,57.683333,65.944444,75.738889,61.438889,52.122222,46.677778,41.083333,90.166667,115.366667,131.888889,151.477778,122.877778,104.244444,93.355556,82.166667
728,7.000000,0.000000,1530.000000,평일,45.135185,57.118519,66.070370,73.566667,60.844444,51.129630,44.833333,39.681481,90.270370,114.237037,132.140741,147.133333,121.688889,102.259259,89.913580,82.831276
729,7.000000,0.000000,1530.000000,평일,45.187037,56.553704,66.196296,71.394444,60.250000,50.137037,42.988889,38.279630,90.374074,113.107407,132.392593,142.788889,120.500000,100.274074,91.654321,85.106996
730,7.000000,0.000000,1530.000000,평일,45.238889,55.988889,66.322222,69.222222,59.655556,49.144444,41.144444,36.877778,90.477778,111.977778,132.644444,138.444444,119.311111,99.432099,93.395062,87.382716
731,7.000000,0.000000,1530.000000,평일,43.556944,55.480556,64.481944,65.718056,57.029167,46.520833,38.529167,34.262500,87.113889,110.961111,128.963889,131.436111,114.058333,102.882716,95.268519,91.595679
732,7.000000,0.000000,1530.000000,평일,41.875000,54.972222,62.641667,62.213889,54.402778,43.897222,35.913889,31.647222,83.750000,109.944444,125.283333,124.427778,108.805556,106.333333,97.141975,95.808642
733,7.000000,0.000000,1530.000000,평일,40.193056,54.463889,60.801389,58.709722,51.776389,41.273611,33.298611,29.031944,80.386111,108.927778,121.602778,117.419444,103.552778,109.783951,99.015432,100.021605
734,7.000000,0.000000,1530.000000,평일,38.511111,53.955556,58.961111,55.205556,49.150000,38.650000,30.683333,26.416667,81.765432,107.911111,123.679012,110.411111,103.172840,113.234568,100.888889,104.234568
735,7.000000,0.000000,1530.000000,평일,35.650000,50.431944,56.772222,51.815278,46.750000,38.147222,30.075000,25.190278,83.212963,100.863889,123.561728,108.212963,104.675926,114.299383,99.651235,101.910494
736,7.000000,0.000000,1530.000000,평일,32.788889,46.908333,54.583333,48.425000,44.350000,37.644444,29.466667,23.963889,84.660494,95.104938,123.444444,108.512346,106.179012,115.364198,98.413580,99.586420
737,7.000000,0.000000,1530.000000,평일,29.927778,43.384722,52.394444,45.034722,41.950000,37.141667,28.858333,22.737500,86.108025,95.638889,123.327160,108.811728,107.682099,116.429012,97.175926,97.262346
738,7.000000,0.000000,1530.000000,평일,27.066667,39.861111,50.205556,41.644444,39.550000,36.638889,28.250000,21.511111,87.555556,96.172840,123.209877,109.111111,109.185185,117.493827,95.938272,94.938272
739,7.000000,0.000000,1530.000000,평일,25.968056,37.063889,47.484722,39.677778,37.933333,35.662500,27.686111,20.909722,87.598765,92.839506,112.966049,103.049383,103.212963,108.913580,91.722222,91.722222
740,7.000000,0.000000,1530.000000,평일,24.869444,34.266667,44.763889,37.711111,36.316667,34.686111,27.122222,20.308333,87.641975,89.506173,102.722222,96.987654,97.240741,100.333333,87.506173,88.506173
741,7.000000,0.000000,1530.000000,평일,23.770833,31.469444,42.043056,35.744444,34.700000,33.709722,26.558333,19.706944,87.685185,86.172840,92.478395,90.925926,91.268519,91.753086,83.290123,85.290123
742,7.000000,0.000000,1530.000000,평일,22.672222,28.672222,39.322222,33.777778,33.083333,32.733333,25.994444,19.105556,87.728395,82.839506,82.234568,84.864198,85.296296,83.172840,79.074074,82.074074
743,7.000000,0.000000,1530.000000,평일,22.522685,28.014969,37.994753,33.535494,32.713735,32.005247,26.684105,20.850772,91.518519,88.080247,88.475309,87.916667,87.151235,85.243827,78.796296,80.012346
744,7.000000,0.000000,1530.000000,평일,22.373148,27.357716,36.667284,33.293210,32.344136,31.277160,27.373765,22.595988,95.308642,93.320988,94.716049,90.969136,89.006173,87.314815,78.518519,77.950617
745,7.000000,0.000000,1530.000000,평일,22.223611,26.700463,35.339815,33.050926,31.974537,30.549074,28.063426,24.341204,99.098765,98.561728,100.956790,94.021605,90.861111,89.385802,78.240741,75.888889
746,7.000000,0.000000,1530.000000,평일,22.074074,26.043210,34.012346,32.808642,31.604938,29.820988,28.753086,26.086420,102.888889,103.802469,107.197531,97.074074,92.716049,91.456790,77.962963,73.827160
747,7.000000,0.000000,1530.000000,평일,24.958333,29.157407,37.425926,35.481481,34.384259,31.462963,30.842593,28.953704,90.243827,94.391975,99.453704,88.435185,85.950617,84.669753,71.867284,66.283951
748,7.000000,0.000000,1530.000000,평일,27.842593,32.271605,40.839506,38.154321,37.163580,33.104938,32.932099,31.820988,77.598765,84.981481,91.709877,79.796296,79.185185,77.882716,65.864198,63.641975
749,7.000000,0.000000,1530.000000,평일,30.726852,35.385802,44.253086,40.827160,39.942901,34.746914,35.021605,34.688272,64.953704,75.570988,88.506173,81.654321,79.885802,71.095679,70.043210,69.376543
750,7.000000,0.000000,1530.000000,평일,33.611111,38.500000,47.666667,43.500000,42.722222,36.388889,37.111111,37.555556,67.222222,77.000000,95.333333,87.000000,85.444444,72.777778,74.222222,75.111111
709,7.000000,0.000000,1630.000000,일요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.000000,0.000000,1630.000000,일요일,9.824074,8.185185,7.180556,6.097222,6.263889,5.930556,6.518519,7.143519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
711,7.000000,0.000000,1630.000000,일요일,19.648148,16.370370,14.361111,12.194444,12.527778,11.861111,13.037037,14.287037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
712,7.000000,0.000000,1630.000000,일요일,29.472222,24.555556,21.541667,18.291667,18.791667,17.791667,19.555556,21.430556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
713,7.000000,0.000000,1630.000000,일요일,39.296296,32.740741,28.722222,24.388889,25.055556,23.722222,26.074074,28.574074,78.592593,65.481481,61.333333,65.166667,55.333333,47.444444,52.148148,57.148148
714,7.000000,0.000000,1630.000000,일요일,40.310185,34.925926,33.486111,28.629630,29.203704,27.166667,28.305556,31.351852,80.620370,69.851852,69.145833,74.020833,63.291667,56.260417,56.611111,62.703704
715,7.000000,0.000000,1630.000000,일요일,41.324074,37.111111,38.250000,32.870370,33.351852,30.611111,30.537037,34.129630,82.648148,74.222222,76.958333,82.875000,71.250000,66.687500,61.074074,68.259259
716,7.000000,0.000000,1630.000000,일요일,42.337963,39.296296,43.013889,37.111111,37.500000,34.055556,32.768519,36.907407,84.675926,78.592593,86.027778,91.729167,79.208333,77.114583,65.537037,73.814815
717,7.000000,0.000000,1630.000000,일요일,43.351852,41.481481,47.777778,41.351852,41.648148,37.500000,35.000000,39.685185,86.703704,82.962963,95.555556,100.583333,87.166667,87.541667,70.000000,79.370370
718,7.000000,0.000000,1630.000000,일요일,43.444444,43.525926,52.500000,46.370370,45.200000,41.614815,37.414815,41.077778,86.888889,87.051852,105.000000,104.888889,94.562963,92.396296,74.829630,82.155556
719,7.000000,0.000000,1630.000000,일요일,43.537037,45.570370,57.222222,51.388889,48.751852,45.729630,39.829630,42.470370,87.074074,91.140741,114.444444,109.194444,101.959259,97.250926,79.659259,84.940741
720,7.000000,0.000000,1630.000000,일요일,43.629630,47.614815,61.944444,56.407407,52.303704,49.844444,42.244444,43.862963,87.259259,95.229630,123.888889,113.500000,109.355556,102.105556,84.488889,87.725926
721,7.000000,0.000000,1630.000000,일요일,43.722222,49.659259,66.666667,61.425926,55.855556,53.959259,44.659259,45.255556,87.444444,99.318519,133.333333,122.851852,116.751852,107.918519,89.318519,90.511111
722,7.000000,0.000000,1630.000000,일요일,43.814815,51.703704,71.388889,66.444444,59.407407,58.074074,47.074074,46.648148,87.629630,103.407407,142.777778,132.888889,124.148148,116.148148,94.148148,93.296296
723,7.000000,0.000000,1630.000000,일요일,43.288889,51.588889,69.914815,65.311111,58.914815,56.433333,44.966667,44.281481,86.577778,103.177778,139.829630,130.622222,122.081481,113.748148,89.933333,88.562963
724,7.000000,0.000000,1630.000000,일요일,42.762963,51.474074,68.440741,64.177778,58.422222,54.792593,42.859259,41.914815,85.525926,102.948148,136.881481,128.355556,120.014815,115.681481,87.533333,83.829630
725,7.000000,0.000000,1630.000000,일요일,42.237037,51.359259,66.966667,63.044444,57.929630,53.151852,40.751852,39.548148,84.866667,102.718519,133.933333,126.088889,117.948148,117.614815,91.911111,79.096296
726,7.000000,0.000000,1630.000000,일요일,41.711111,51.244444,65.492593,61.911111,57.437037,51.511111,38.644444,37.181481,88.896296,102.785185,130.985185,124.688889,115.881481,119.548148,96.288889,76.814815
727,7.000000,0.000000,1630.000000,일요일,41.185185,51.129630,64.018519,60.777778,56.944444,49.870370,36.537037,34.814815,92.925926,106.555556,128.037037,125.333333,113.888889,121.481481,100.666667,80.888889
728,7.000000,0.000000,1630.000000,일요일,42.697531,51.932099,65.209877,61.475309,56.734568,49.049383,36.080247,34.358025,85.395062,103.864198,130.419753,122.950617,113.469136,116.716049,98.469136,80.950617
729,7.000000,0.000000,1630.000000,일요일,44.209877,52.734568,66.401235,62.172840,56.524691,48.228395,35.623457,33.901235,88.419753,105.469136,132.802469,124.345679,113.049383,111.950617,96.271605,81.012346
730,7.000000,0.000000,1630.000000,일요일,45.722222,53.537037,67.592593,62.870370,56.314815,47.407407,35.166667,33.444444,91.444444,107.074074,135.185185,125.740741,112.629630,107.185185,94.074074,81.074074
731,7.000000,0.000000,1630.000000,일요일,43.925926,53.675926,66.273148,60.958333,54.800926,46.504630,33.712963,32.319444,87.851852,107.351852,132.546296,121.916667,109.601852,108.138889,95.046296,82.851852
732,7.000000,0.000000,1630.000000,일요일,42.129630,53.814815,64.953704,59.046296,53.287037,45.601852,32.259259,31.194444,84.259259,107.629630,129.907407,118.092593,106.574074,109.092593,96.018519,84.629630
733,7.000000,0.000000,1630.000000,일요일,40.333333,53.953704,63.634259,57.134259,51.773148,44.699074,30.805556,30.069444,80.666667,107.907407,127.268519,114.268519,103.546296,110.046296,96.990741,86.407407
734,7.000000,0.000000,1630.000000,일요일,38.537037,54.092593,62.314815,55.222222,50.259259,43.796296,29.351852,28.944444,77.074074,108.185185,124.629630,114.407407,102.629630,111.000000,97.962963,88.185185
735,7.000000,0.000000,1630.000000,일요일,36.421296,50.842593,59.069444,52.023148,48.013889,42.666667,28.916667,27.939815,74.009259,101.685185,118.138889,113.185185,103.500000,110.518519,95.546296,86.814815
736,7.000000,0.000000,1630.000000,일요일,34.305556,47.592593,55.824074,48.824074,45.768519,41.537037,28.481481,26.935185,74.500000,95.185185,111.648148,111.962963,104.370370,110.037037,93.129630,85.444444
737,7.000000,0.000000,1630.000000,일요일,32.189815,44.342593,52.578704,45.625000,43.523148,40.407407,28.046296,25.930556,74.990741,88.685185,109.527778,110.740741,105.240741,109.555556,90.712963,84.074074
738,7.000000,0.000000,1630.000000,일요일,30.074074,41.092593,49.333333,42.425926,41.277778,39.277778,27.611111,24.925926,75.481481,84.666667,108.148148,109.518519,106.111111,109.074074,88.296296,82.703704
739,7.000000,0.000000,1630.000000,일요일,27.824074,38.250000,46.476852,40.388889,39.666667,38.064815,27.231481,23.884259,76.046296,82.009259,99.814815,103.407407,99.879630,101.740741,83.379630,79.601852
740,7.000000,0.000000,1630.000000,일요일,25.574074,35.407407,43.620370,38.351852,38.055556,36.851852,26.851852,22.842593,76.611111,79.351852,91.481481,97.296296,93.648148,94.407407,78.462963,76.500000
741,7.000000,0.000000,1630.000000,일요일,23.324074,32.564815,40.763889,36.314815,36.444444,35.638889,26.472222,21.800926,77.175926,76.694444,83.148148,91.185185,87.416667,87.074074,73.546296,73.398148
742,7.000000,0.000000,1630.000000,일요일,21.074074,29.722222,37.907407,34.277778,34.833333,34.425926,26.092593,20.759259,77.740741,74.037037,75.814815,85.074074,81.185185,79.740741,68.629630,70.296296
743,7.000000,0.000000,1630.000000,일요일,23.034722,30.781250,38.727431,35.421875,36.328125,35.861111,28.262153,24.835069,81.898148,79.324074,80.425926,87.805556,85.009259,82.185185,68.462963,69.250000
744,7.000000,0.000000,1630.000000,일요일,24.995370,31.840278,39.547454,36.565972,37.822917,37.296296,30.431713,28.910880,86.055556,84.611111,86.037037,90.537037,88.833333,84.629630,68.296296,68.203704
745,7.000000,0.000000,1630.000000,일요일,26.956019,32.899306,40.367477,37.710069,39.317708,38.731481,32.601273,32.986690,90.212963,89.898148,91.648148,93.268519,92.657407,87.074074,68.129630,67.157407
746,7.000000,0.000000,1630.000000,일요일,28.916667,33.958333,41.187500,38.854167,40.812500,40.166667,34.770833,37.062500,94.370370,95.185185,97.259259,96.000000,96.481481,89.518519,69.541667,74.125000
747,7.000000,0.000000,1630.000000,일요일,30.687500,36.885417,44.140625,41.973958,45.317708,42.708333,37.161458,38.880208,84.620370,86.509259,91.657407,88.638889,90.635417,85.416667,74.322917,77.760417
748,7.000000,0.000000,1630.000000,일요일,32.458333,39.812500,47.093750,45.093750,49.822917,45.250000,39.552083,40.697917,74.870370,79.625000,94.187500,90.187500,99.645833,90.500000,79.104167,81.395833
749,7.000000,0.000000,1630.000000,일요일,34.229167,42.739583,50.046875,48.213542,54.328125,47.791667,41.942708,42.515625,68.458333,85.479167,100.093750,96.427083,108.656250,95.583333,83.885417,85.031250
750,7.000000,0.000000,1630.000000,일요일,36.000000,45.666667,53.000000,51.333333,58.833333,50.333333,44.333333,44.333333,72.000000,91.333333,106.000000,102.666667,117.666667,100.666667,88.666667,88.666667
709,7.000000,0.000000,1630.000000,토요일,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.000000,0.000000,1630.000000,토요일,13.810185,11.421296,10.009259,8.513889,8.796296,8.305556,9.129630,10.004630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
711,7.000000,0.000000,1630.000000,토요일,27.620370,22.842593,20.018519,17.027778,17.592593,16.611111,18.259259,20.009259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
712,7.000000,0.000000,1630.000000,토요일,41.430556,34.263889,30.027778,25.541667,26.388889,24.916667,27.388889,30.013889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
713,7.000000,0.000000,1630.000000,토요일,55.240741,45.685185,40.037037,34.055556,35.185185,33.222222,36.518519,40.018519,110.481481,91.370370,80.083333,84.333333,72.666667,66.444444,73.037037,80.037037
714,7.000000,0.000000,1630.000000,토요일,56.925926,49.060185,46.907407,40.337963,41.226852,38.296296,39.819444,44.115741,113.851852,98.120370,93.814815,99.187500,85.697917,76.592593,79.638889,88.231481
715,7.000000,0.000000,1630.000000,토요일,58.611111,52.435185,53.777778,46.620370,47.268519,43.370370,43.120370,48.212963,117.222222,104.870370,107.555556,114.041667,98.729167,92.541667,86.240741,96.425926
716,7.000000,0.000000,1630.000000,토요일,60.296296,55.810185,60.648148,52.902778,53.310185,48.444444,46.421296,52.310185,120.592593,111.620370,121.296296,128.895833,111.760417,108.979167,92.842593,104.620370
717,7.000000,0.000000,1630.000000,토요일,61.981481,59.185185,67.518519,59.185185,59.351852,53.518519,49.722222,56.407407,123.962963,118.370370,135.037037,143.750000,124.791667,125.416667,99.444444,112.814815
718,7.000000,0.000000,1630.000000,토요일,62.288889,62.244444,74.588889,66.562963,64.651852,59.540741,53.325926,58.533333,124.577778,124.488889,149.177778,150.540741,135.914815,132.733333,106.651852,117.066667
719,7.000000,0.000000,1630.000000,토요일,62.596296,65.303704,81.659259,73.940741,69.951852,65.562963,56.929630,60.659259,125.192593,130.607407,163.318519,157.331481,147.037963,140.050000,113.859259,121.318519
720,7.000000,0.000000,1630.000000,토요일,62.903704,68.362963,88.729630,81.318519,75.251852,71.585185,60.533333,62.785185,125.807407,136.725926,177.459259,164.122222,158.161111,147.366667,121.066667,125.570370
721,7.000000,0.000000,1630.000000,토요일,63.211111,71.422222,95.800000,88.696296,80.551852,77.607407,64.137037,64.911111,126.422222,142.844444,191.600000,177.392593,169.284259,155.214815,128.274074,129.822222
722,7.000000,0.000000,1630.000000,토요일,63.518519,74.481481,102.870370,96.074074,85.851852,83.629630,67.740741,67.037037,127.037037,148.962963,205.740741,192.148148,180.407407,167.259259,135.481481,134.074074
